authorID,country_code,aff_type,ROR_ID,new_country_code,new_afftype
10.1111/j.1460-2466.1986.tb01453.x+1.0,,,https://ror.org/04j198w64,US,Education
10.1111/j.1460-2466.1986.tb01436.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1986.tb01421.x+1.0,,,https://ror.org/04p491231,US,Education
10.1111/j.1460-2466.1986.tb01451.x+1.0,,,https://ror.org/002tx1f22,US,Education
10.1111/j.1460-2466.1986.tb01437.x+1.0,,,https://ror.org/04gr4te78,US,Education
10.1111/j.1460-2466.1986.tb03043.x+2.0,,,https://ror.org/04qyvz380,US,Education
10.1111/j.1468-2958.1986.tb00081.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1986.tb00092.x+1.0,,,https://ror.org/03efmqc40,US,Education
10.1111/j.1460-2466.1986.tb01449.x+2.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1460-2466.1986.tb03040.x+1.0,,,https://ror.org/02bjhwk41,GE,Education
10.1111/j.1468-2958.1986.tb00089.x+2.0,,,https://ror.org/03m2x1q45,US,Education
10.1111/j.1468-2958.1986.tb00081.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1986.tb00103.x+2.0,,,https://ror.org/050kcr883,US,Education
10.1111/j.1460-2466.1986.tb03039.x+1.0,,,https://ror.org/00py81415,US,Education
10.1111/j.1460-2466.1986.tb03040.x+2.0,,,https://ror.org/02bjhwk41,GE,Education
10.1111/j.1468-2958.1986.tb00088.x+1.0,,,https://ror.org/00k71kh37,US,Education
10.1111/j.1460-2466.1986.tb01425.x+2.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1468-2958.1986.tb00087.x+2.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1986.tb01426.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1468-2958.1986.tb00087.x+3.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1986.tb00104.x+3.0,,,https://ror.org/05e74xb87,US,Education
10.1111/j.1460-2466.1986.tb01454.x+1.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1468-2958.1986.tb00087.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1986.tb03037.x+1.0,,,https://ror.org/03pm18j10,US,Education
10.1111/j.1460-2466.1986.tb01442.x+2.0,,,https://ror.org/03dzc0485,CA,Education
10.1111/j.1468-2958.1986.tb00101.x+1.0,US,1.0,https://ror.org/043xksz40,US,Education
10.1111/j.1468-2958.1986.tb00096.x+2.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1460-2466.1986.tb01442.x+1.0,US,1.0,https://ror.org/03dzc0485,US,Education
10.1111/j.1460-2466.1986.tb03036.x+1.0,,,https://ror.org/00k6tx165,US,Education
10.1111/j.1460-2466.1986.tb01439.x+1.0,,,https://ror.org/00m6w7z96,PH,Education
10.1111/j.1468-2958.1986.tb00098.x+1.0,,,https://ror.org/03m2x1q45,US,Education
10.1111/j.1460-2466.1986.tb01427.x+1.0,US,1.0,https://ror.org/05e74xb87,US,Education
10.1111/j.1468-2958.1986.tb00104.x+2.0,,,https://ror.org/03wbhj477,US,Education
10.1111/j.1460-2466.1986.tb03043.x+1.0,,,https://ror.org/04qyvz380,US,Education
10.1111/j.1460-2466.1985.tb02241.x+1.0,,,https://ror.org/02gfys938,CA,Education
10.1111/j.1460-2466.1985.tb02454.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1468-2958.1985.tb00072.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1985.tb00056.x+4.0,,,https://ror.org/027m9bs27,GB,Education
10.1111/j.1460-2466.1985.tb01885.x+1.0,,,https://ror.org/05dwp6855,US,Education
10.1111/j.1468-2958.1985.tb00056.x+3.0,,,https://ror.org/01rf3yp57,US,Education
10.1111/j.1468-2958.1985.tb00072.x+1.0,,,https://ror.org/05bnh6r87,US,Education
10.1111/j.1468-2958.1985.tb00056.x+1.0,,,https://ror.org/034gcgd08,US,Education
10.1111/j.1468-2958.1985.tb00054.x+2.0,,,https://ror.org/00f54p054,US,Education
10.1111/j.1460-2466.1985.tb01882.x+1.0,US,1.0,https://ror.org/011vxgd24,US,Education
10.1111/j.1460-2466.1985.tb02447.x+1.0,,,https://ror.org/01wspgy28,US,Education
10.1111/j.1460-2466.1985.tb01887.x+2.0,,,https://ror.org/002tx1f22,US,Education
10.1111/j.1460-2466.1985.tb01884.x+1.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1468-2958.1985.tb00061.x+1.0,,,https://ror.org/00t8gz605,US,Education
10.1111/j.1460-2466.1985.tb01888.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1985.tb02241.x+2.0,,,https://ror.org/02gdzyx04,CA,Education
10.1111/j.1460-2466.1985.tb01890.x+1.0,,,https://ror.org/01epvyf46,US,Education
10.1111/j.1460-2466.1985.tb02233.x+3.0,,,https://ror.org/0155zta11,US,Education
10.1111/j.1468-2958.1985.tb00053.x+2.0,,,https://ror.org/02bjhwk41,GE,Education
10.1111/j.1460-2466.1985.tb02242.x+1.0,,,https://ror.org/01jr3y717,US,Education
10.1111/j.1468-2958.1985.tb00071.x+2.0,,,https://ror.org/049pfb863,US,Education
10.1111/j.1460-2466.1985.tb02452.x+1.0,,,https://ror.org/024mw5h28,US,Education
10.1111/j.1468-2958.1985.tb00073.x+1.0,,,https://ror.org/036jqmy94,US,Education
10.1111/j.1460-2466.1985.tb02233.x+2.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1468-2958.1985.tb00053.x+4.0,,,https://ror.org/04h7gk919,US,Education
10.1111/j.1460-2466.1985.tb02974.x+1.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1460-2466.1985.tb02237.x+3.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1460-2466.1985.tb02237.x+2.0,,,https://ror.org/03k1gpj17,US,Education
10.1111/j.1460-2466.1985.tb02242.x+2.0,,,https://ror.org/01jr3y717,US,Education
10.1111/j.1468-2958.1985.tb00054.x+3.0,,,https://ror.org/05jk51a88,JP,Education
10.1111/j.1468-2958.1985.tb00070.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1985.tb01891.x+1.0,,,https://ror.org/04mxsc976,US,Education
10.1111/j.1468-2958.1985.tb00067.x+2.0,,,https://ror.org/01sbq1a82,US,Education
10.1111/j.1468-2958.1985.tb00056.x+2.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1468-2958.1985.tb00067.x+1.0,,,https://ror.org/01sbq1a82,US,Education
10.1111/j.1468-2958.1985.tb00076.x+1.0,,,https://ror.org/01q1z8k08,US,Education
10.1111/j.1468-2958.1985.tb00069.x+2.0,,,https://ror.org/049pfb863,US,Education
10.1111/j.1468-2958.1985.tb00056.x+5.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1460-2466.1985.tb02979.x+1.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1460-2466.1985.tb01887.x+1.0,,,https://ror.org/002tx1f22,US,Education
10.1111/j.1460-2466.1985.tb02978.x+2.0,,,https://ror.org/036jqmy94,US,Education
10.1111/j.1468-2958.1985.tb00076.x+2.0,,,https://ror.org/02k40bc56,US,Education
10.1111/j.1468-2958.1985.tb00052.x+1.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1460-2466.1985.tb01889.x+2.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1468-2958.1985.tb00071.x+1.0,,,https://ror.org/049pfb863,US,Education
10.1111/j.1460-2466.1985.tb02237.x+1.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1460-2466.1985.tb01885.x+2.0,US,1.0,https://ror.org/05dwp6855,US,Education
10.1111/j.1468-2958.1984.tb00031.x+1.0,,,https://ror.org/03efmqc40,US,Education
10.1111/j.1460-2466.1984.tb02188.x+2.0,,,https://ror.org/00v4yb702,US,Education
10.1111/j.1468-2958.1984.tb00029.x+1.0,,,https://ror.org/01485tq96,US,Education
10.1111/j.1460-2466.1984.tb02985.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1460-2466.1984.tb02181.x+1.0,,,https://ror.org/0324fzh77,US,Education
10.1111/j.1460-2466.1984.tb02171.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1468-2958.1984.tb00023.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1984.tb00028.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1984.tb02985.x+3.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1468-2958.1984.tb00039.x+1.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1468-2958.1984.tb00030.x+3.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1984.tb02159.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1460-2466.1984.tb02987.x+1.0,,,https://ror.org/049pfb863,US,Education
10.1111/j.1468-2958.1984.tb00039.x+2.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1468-2958.1984.tb00022.x+4.0,US,1.0,https://ror.org/00rs6vg23,US,Education
10.1111/j.1468-2958.1984.tb00034.x+1.0,,,https://ror.org/03m2x1q45,US,Education
10.1111/j.1468-2958.1984.tb00030.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1984.tb00025.x+2.0,,,https://ror.org/04h7gk919,US,Education
10.1111/j.1468-2958.1984.tb00046.x+1.0,,,https://ror.org/01adr0w49,US,Education
10.1111/j.1460-2466.1984.tb02173.x+1.0,,,https://ror.org/05sjwtp51,US,Education
10.1111/j.1460-2466.1984.tb02162.x+2.0,,,https://ror.org/002tx1f22,US,Education
10.1111/j.1468-2958.1984.tb00030.x+2.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1984.tb00023.x+4.0,,,https://ror.org/05bnh6r87,US,Education
10.1111/j.1460-2466.1984.tb02988.x+2.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1468-2958.1984.tb00025.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1984.tb02165.x+1.0,,,https://ror.org/02bjhwk41,GE,Education
10.1111/j.1460-2466.1984.tb02164.x+2.0,,,https://ror.org/03qxff017,IL,Education
10.1111/j.1468-2958.1984.tb00047.x+2.0,US,1.0,https://ror.org/0257kt353,US,Education
10.1111/j.1460-2466.1984.tb02170.x+2.0,,,https://ror.org/03efmqc40,US,Education
10.1111/j.1460-2466.1984.tb02994.x+1.0,,,https://ror.org/03efmqc40,US,Education
10.1111/j.1468-2958.1984.tb00026.x+1.0,,,https://ror.org/00k71kh37,US,Education
10.1111/j.1468-2958.1984.tb00044.x+1.0,,,https://ror.org/00k71kh37,US,Education
10.1111/j.1460-2466.1984.tb02167.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1984.tb02985.x+4.0,,,https://ror.org/040gcmg81,US,Non Education
10.1111/j.1460-2466.1984.tb02157.x+1.0,,,https://ror.org/01tgyzw49,SG,Education
10.1111/j.1460-2466.1984.tb02164.x+1.0,,,https://ror.org/04mhzgx49,IL,Education
10.1111/j.1460-2466.1984.tb02983.x+3.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1984.tb00047.x+1.0,US,1.0,https://ror.org/0257kt353,US,Education
10.1111/j.1460-2466.1984.tb02185.x+2.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1468-2958.1984.tb00039.x+4.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1468-2958.1984.tb00033.x+1.0,,,https://ror.org/05h9q1g27,US,Education
10.1111/j.1460-2466.1984.tb02222.x+1.0,,,https://ror.org/006dpe828,US,Education
10.1111/j.1468-2958.1984.tb00041.x+1.0,,,https://ror.org/054spjc55,US,Education
10.1111/j.1460-2466.1984.tb02176.x+2.0,,,https://ror.org/036nfer12,US,Education
10.1111/j.1468-2958.1983.tb00002.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1983.tb02434.x+1.0,,,https://ror.org/01q1z8k08,US,Education
10.1111/j.1468-2958.1983.tb00013.x+2.0,,,https://ror.org/04dt46w81,US,Education
10.1111/j.1460-2466.1983.tb02395.x+2.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1468-2958.1983.tb00011.x+2.0,,,https://ror.org/03qxff017,IL,Education
10.1111/j.1460-2466.1983.tb02392.x+1.0,,,https://ror.org/03czfpz43,US,Education
10.1111/j.1460-2466.1983.tb02371.x+2.0,,,https://ror.org/01f0syq13,US,Education
10.1111/j.1460-2466.1983.tb02440.x+2.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1460-2466.1983.tb02440.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1468-2958.1983.tb00003.x+1.0,,,https://ror.org/017zqws13,US,Education
10.1111/j.1468-2958.1983.tb00013.x+1.0,,,https://ror.org/04dt46w81,US,Education
10.1111/j.1468-2958.1983.tb00004.x+1.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1460-2466.1983.tb02396.x+1.0,,,https://ror.org/012wxa772,US,Education
10.1111/j.1468-2958.1983.tb00012.x+2.0,,,https://ror.org/02k40bc56,US,Education
10.1111/j.1460-2466.1983.tb02407.x+1.0,FR,1.0,https://ror.org/05f82e368,FR,Education
10.1111/j.1468-2958.1983.tb00686.x+1.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1460-2466.1983.tb02375.x+2.0,,,https://ror.org/05p8w6387,US,Education
10.1111/j.1460-2466.1983.tb02416.x+1.0,FR,1.0,https://ror.org/05f82e368,FR,Education
10.1111/j.1468-2958.1983.tb00696.x+1.0,,,https://ror.org/03r0ha626,US,Education
10.1111/j.1468-2958.1983.tb00006.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1983.tb00694.x+1.0,,,https://ror.org/0270vfa57,US,Education
10.1111/j.1468-2958.1983.tb00016.x+2.0,,,https://ror.org/05h9q1g27,US,Education
10.1111/j.1468-2958.1983.tb00004.x+2.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1468-2958.1983.tb00695.x+1.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1468-2958.1983.tb00006.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1983.tb02430.x+1.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1468-2958.1983.tb00695.x+2.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1468-2958.1983.tb00008.x+1.0,,,https://ror.org/02jqj7156,US,Education
10.1111/j.1460-2466.1983.tb02413.x+1.0,,,https://ror.org/0213rcc28,CA,Education
10.1111/j.1460-2466.1983.tb02386.x+1.0,,,https://ror.org/04dkp9463,NL,Education
10.1111/j.1460-2466.1983.tb02373.x+1.0,US,0.0,https://ror.org/01kg8sb98,US,Non Education
10.1111/j.1460-2466.1983.tb02382.x+2.0,,,https://ror.org/0190ak572,US,Education
10.1111/j.1460-2466.1983.tb02391.x+1.0,,,https://ror.org/025r5qe02,US,Education
10.1111/j.1460-2466.1983.tb02387.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1983.tb00015.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1983.tb02419.x+1.0,,,https://ror.org/00hj8s172,US,Education
10.1111/j.1468-2958.1983.tb00695.x+3.0,,,https://ror.org/054b0b564,US,Education
10.1111/j.1460-2466.1983.tb02388.x+2.0,US,0.0,https://ror.org/01sbq1a82,US,Non Education
10.1111/j.1468-2958.1983.tb00687.x+1.0,,,https://ror.org/01sbq1a82,US,Education
10.1111/j.1468-2958.1983.tb00686.x+2.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1468-2958.1983.tb00018.x+1.0,,,https://ror.org/03m2x1q45,US,Education
10.1111/j.1460-2466.1983.tb02395.x+1.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1468-2958.1983.tb00011.x+1.0,,,https://ror.org/03qxff017,IL,Education
10.1111/j.1460-2466.1983.tb02375.x+1.0,,,https://ror.org/05p8w6387,US,Education
10.1111/j.1460-2466.1983.tb02433.x+1.0,,,https://ror.org/00453a208,US,Education
10.1111/j.1460-2466.1983.tb02382.x+1.0,,,https://ror.org/0190ak572,US,Education
10.1111/j.1468-2958.1983.tb00705.x+1.0,,,https://ror.org/03j3dv688,US,Education
10.1111/j.1468-2958.1983.tb00002.x+4.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1983.tb02374.x+1.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1468-2958.1983.tb00010.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1983.tb02370.x+2.0,US,1.0,https://ror.org/00k6tx165,US,Education
10.1111/j.1460-2466.1983.tb02380.x+1.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1460-2466.1983.tb02370.x+4.0,,,https://ror.org/00k6tx165,US,Education
10.1111/j.1460-2466.1983.tb02403.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1983.tb00012.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1983.tb00690.x+1.0,,,https://ror.org/00cvxb145,US,Education
10.1111/j.1460-2466.1983.tb02376.x+1.0,,,https://ror.org/02gfys938,CA,Education
10.1111/j.1460-2466.1983.tb02418.x+1.0,,,https://ror.org/024mrxd33,GB,Education
10.1111/j.1460-2466.1983.tb02377.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1460-2466.1983.tb02406.x+1.0,,,https://ror.org/01111rn36,IT,Education
10.1111/j.1468-2958.1983.tb00702.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1983.tb02390.x+1.0,,,https://ror.org/01aspja26,BS,Education
10.1111/j.1468-2958.1983.tb00006.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1983.tb02420.x+1.0,,,https://ror.org/01tm6cn81,SE,Education
10.1111/j.1460-2466.1982.tb00501.x+1.0,,,https://ror.org/04xtx5t16,US,Education
10.1111/j.1468-2958.1982.tb00660.x+2.0,,,https://ror.org/02der9h97,US,Education
10.1111/j.1468-2958.1982.tb00669.x+2.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1460-2466.1982.tb02519.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1460-2466.1982.tb02526.x+1.0,US,1.0,https://ror.org/03msb7010,US,Education
10.1111/j.1460-2466.1982.tb02511.x+1.0,,,https://ror.org/02xawj266,US,Education
10.1111/j.1468-2958.1982.tb00672.x+1.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1460-2466.1982.tb00500.x+3.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1468-2958.1982.tb00666.x+2.0,,,https://ror.org/002tx1f22,US,Education
10.1111/j.1460-2466.1982.tb02514.x+2.0,,,https://ror.org/04dt46w81,US,Education
10.1111/j.1460-2466.1982.tb00484.x+1.0,,,https://ror.org/00ay7va13,US,Education
10.1111/j.1460-2466.1982.tb00494.x+1.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1468-2958.1982.tb00663.x+1.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1468-2958.1982.tb00660.x+1.0,,,https://ror.org/02der9h97,US,Education
10.1111/j.1468-2958.1982.tb00685.x+4.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1460-2466.1982.tb02517.x+1.0,,,https://ror.org/01056ge55,US,Education
10.1111/j.1460-2466.1982.tb00481.x+1.0,,,https://ror.org/02bjhwk41,GE,Education
10.1111/j.1460-2466.1982.tb02508.x+4.0,,,https://ror.org/016tfm930,US,Education
10.1111/j.1468-2958.1982.tb00668.x+1.0,,,https://ror.org/02dqehb95,US,Education
10.1111/j.1460-2466.1982.tb02515.x+2.0,GB,1.0,https://ror.org/013609965,GB,Education
10.1111/j.1460-2466.1982.tb00477.x+1.0,,,https://ror.org/03pe1mm80,US,Education
10.1111/j.1468-2958.1982.tb00663.x+3.0,,,https://ror.org/011vxgd24,US,Education
10.1111/j.1460-2466.1982.tb00474.x+1.0,,,https://ror.org/03efmqc40,US,Education
10.1111/j.1460-2466.1982.tb02502.x+1.0,,,https://ror.org/03taz7m60,US,Education
10.1111/j.1468-2958.1982.tb00673.x+1.0,,,https://ror.org/01kd65564,US,Education
10.1111/j.1460-2466.1982.tb02510.x+2.0,,,https://ror.org/03cqsth74,US,Education
10.1111/j.1468-2958.1982.tb00669.x+1.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1468-2958.1982.tb00685.x+3.0,US,1.0,https://ror.org/00zda8x95,US,Education
10.1111/j.1468-2958.1982.tb00659.x+1.0,,,https://ror.org/02dqehb95,US,Education
10.1111/j.1460-2466.1982.tb02511.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1982.tb00665.x+2.0,,,https://ror.org/052gg0110,GB,Education
10.1111/j.1460-2466.1982.tb00482.x+4.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1460-2466.1982.tb02508.x+2.0,,,https://ror.org/016tfm930,US,Education
10.1111/j.1460-2466.1982.tb00504.x+2.0,,,https://ror.org/04p491231,US,Education
10.1111/j.1468-2958.1982.tb00667.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1982.tb00658.x+1.0,,,https://ror.org/04p491231,US,Education
10.1111/j.1460-2466.1982.tb00484.x+2.0,,,https://ror.org/00mkhxb43,US,Education
10.1111/j.1468-2958.1982.tb00659.x+2.0,,,https://ror.org/04rswrd78,US,Education
10.1111/j.1460-2466.1982.tb02501.x+1.0,,,https://ror.org/05f82e368,FR,Education
10.1111/j.1460-2466.1982.tb02516.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1460-2466.1982.tb02525.x+1.0,,,https://ror.org/00y4zzh67,US,Education
10.1111/j.1460-2466.1982.tb00494.x+3.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1460-2466.1982.tb02507.x+2.0,US,0.0,https://ror.org/00b30xv10,US,Non Education
10.1111/j.1460-2466.1982.tb02497.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1981.tb01212.x+1.0,,,https://ror.org/03vek6s52,US,Education
10.1111/j.1460-2466.1981.tb01224.x+2.0,,,https://ror.org/03v76x132,US,Education
10.1111/j.1460-2466.1981.tb00464.x+1.0,,,https://ror.org/05f82e368,FR,Education
10.1111/j.1468-2958.1981.tb00573.x+3.0,,,https://ror.org/0153tk833,US,Education
10.1111/j.1460-2466.1981.tb00449.x+1.0,US,1.0,https://ror.org/03x1zq178,US,Education
10.1111/j.1468-2958.1981.tb00570.x+1.0,,,https://ror.org/01q1z8k08,US,Education
10.1111/j.1468-2958.1981.tb00579.x+1.0,,,https://ror.org/02aqsxs83,US,Education
10.1111/j.1460-2466.1981.tb01201.x+1.0,,,https://ror.org/03j3dv688,US,Education
10.1111/j.1460-2466.1981.tb01210.x+2.0,,,https://ror.org/0072zz521,US,Education
10.1111/j.1468-2958.1981.tb00571.x+1.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1460-2466.1981.tb01211.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1468-2958.1981.tb00579.x+3.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1460-2466.1981.tb01231.x+1.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1460-2466.1981.tb00426.x+3.0,US,1.0,https://ror.org/00hh6j532,US,Education
10.1111/j.1460-2466.1981.tb00439.x+1.0,US,1.0,https://ror.org/03vek6s52,US,Education
10.1111/j.1468-2958.1981.tb00578.x+1.0,,,https://ror.org/01sbq1a82,US,Education
10.1111/j.1468-2958.1981.tb00568.x+1.0,,,https://ror.org/03rmrcq20,CA,Education
10.1111/j.1468-2958.1981.tb00569.x+1.0,,,https://ror.org/00hj54h04,US,Education
10.1111/j.1460-2466.1981.tb00452.x+2.0,,,https://ror.org/00t33hh48,CN,Education
10.1111/j.1460-2466.1981.tb00443.x+1.0,,,https://ror.org/03dbr7087,CA,Education
10.1111/j.1468-2958.1981.tb00567.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1981.tb00655.x+1.0,,,https://ror.org/0072zz521,US,Education
10.1111/j.1460-2466.1981.tb00443.x+2.0,CA,1.0,https://ror.org/03dbr7087,CA,Education
10.1111/j.1460-2466.1981.tb00428.x+3.0,US,1.0,https://ror.org/04mwhg379,US,Education
10.1111/j.1460-2466.1981.tb01240.x+1.0,,,https://ror.org/012wxa772,US,Education
10.1111/j.1460-2466.1981.tb00426.x+1.0,US,1.0,https://ror.org/00hh6j532,US,Education
10.1111/j.1468-2958.1981.tb00565.x+3.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1981.tb01206.x+1.0,,,https://ror.org/03pm18j10,US,Education
10.1111/j.1460-2466.1981.tb01218.x+1.0,,,https://ror.org/0174e3t82,US,Non Education
10.1111/j.1460-2466.1981.tb01201.x+3.0,US,1.0,https://ror.org/03j3dv688,US,Education
10.1111/j.1460-2466.1981.tb00431.x+2.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1981.tb00563.x+3.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1460-2466.1981.tb01225.x+2.0,,,https://ror.org/042nb2s44,US,Education
10.1111/j.1460-2466.1981.tb01201.x+2.0,,,https://ror.org/03j3dv688,US,Education
10.1111/j.1460-2466.1981.tb01226.x+3.0,,,https://ror.org/036nfer12,US,Education
10.1111/j.1460-2466.1981.tb01209.x+1.0,US,1.0,https://ror.org/00r4sry34,US,Education
10.1111/j.1460-2466.1981.tb00448.x+1.0,,,https://ror.org/03j3dv688,US,Education
10.1111/j.1460-2466.1981.tb01204.x+1.0,,,https://ror.org/00m6w7z96,PH,Education
10.1111/j.1460-2466.1981.tb01208.x+2.0,,,https://ror.org/01kg8sb98,US,Education
10.1111/j.1460-2466.1981.tb00425.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
10.1111/j.1468-2958.1981.tb00581.x+1.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1468-2958.1981.tb00652.x+3.0,,,https://ror.org/01q1z8k08,US,Education
10.1111/j.1468-2958.1981.tb00563.x+2.0,,,https://ror.org/0405mnx93,US,Education
10.1111/j.1460-2466.1981.tb01227.x+1.0,,,https://ror.org/00v4yb702,US,Education
10.1111/j.1460-2466.1981.tb00426.x+4.0,US,1.0,https://ror.org/00hh6j532,US,Education
10.1111/j.1460-2466.1981.tb01235.x+1.0,,,https://ror.org/012afjb06,US,Education
10.1111/j.1460-2466.1981.tb00449.x+2.0,US,1.0,https://ror.org/03x1zq178,US,Education
10.1111/j.1468-2958.1981.tb00566.x+2.0,,,https://ror.org/01jr3y717,US,Education
10.1111/j.1460-2466.1981.tb01210.x+3.0,,,https://ror.org/0072zz521,US,Education
10.1111/j.1468-2958.1981.tb00571.x+2.0,,,https://ror.org/00b30xv10,US,Education
10.1111/j.1460-2466.1981.tb00431.x+3.0,,,https://ror.org/00kx1jb78,US,Education
10.1111/j.1460-2466.1981.tb01239.x+1.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1468-2958.1981.tb00567.x+2.0,,,https://ror.org/05hs6h993,US,Education
10.1111/j.1460-2466.1981.tb01238.x+1.0,US,1.0,https://ror.org/055f0jp24,US,Education
