doi,url,year,title,paperType,journal,datePublished,keywords
10.1111/j.1468-2958.1988.tb00161.x,https://academic.oup.com/hcr/article/14/3/364/4587718,1988,Acquiring Resources from Intimates: When Obligation Substitutes for Persuasion,ScholarlyArticle,Human Communication Research,2006-03-17,"human activities, persuasive communication, rejection (psychology)"
10.1111/j.1468-2958.1988.tb00162.x,https://academic.oup.com/hcr/article/14/3/397/4584122,1988,An Interpersonal Communication Perspective on Images of Political Candidates,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1987.tb00124.x,https://academic.oup.com/hcr/article/14/2/123/4584117,1987,Individual Differences in Cognitive Editing Standards,ScholarlyArticle,Human Communication Research,2006-03-17,"aggressive behavior, gender, competence, avoidance behavior, discourse, shedler-westen assessment procedure–200"
10.1111/j.1468-2958.1987.tb00125.x,https://academic.oup.com/hcr/article/14/2/145/4587704,1987,Situational and Individual Determinants of Teachers' Reported Use of Behavior Alteration Techniques,ScholarlyArticle,Human Communication Research,2006-03-17,"gender, teachers, classroom"
10.1111/j.1468-2958.1987.tb00126.x,https://academic.oup.com/hcr/article/14/2/167/4587710,1987,The Nature and Correlates of Conversational Sensitivity,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, consciousness related finding, assertiveness, empathy, memory, self esteem, inference, affinity, self monitoring, listening, social skills, conversation"
10.1111/j.1468-2958.1987.tb00127.x,https://academic.oup.com/hcr/article/14/2/203/4587713,1987,"Conversational Memory: The Effects of Time, Recall, Mode, and Memory Expectancies on Remembrances of Natural Conversations",ScholarlyArticle,Human Communication Research,2006-03-17,"mental recall, memory, inference, conversation"
10.1111/j.1468-2958.1987.tb00128.x,https://academic.oup.com/hcr/article/14/2/230/4584118,1987,Question-Asking in Same- and opposite-Sex Initial Interactions: The Effects of Anticipated Future Interaction,ScholarlyArticle,Human Communication Research,2006-03-17,"information seeking, conversation"
10.1111/j.1468-2958.1987.tb00129.x,https://academic.oup.com/hcr/article/14/2/246/4584120,1987,Audience Activity and Soap Opera Involvement: A Uses and Effects Investigation,ScholarlyArticle,Human Communication Research,2006-03-17,"attitude, cognition, soap, voyeurism, correlation studies, opera"
10.1111/j.1468-2958.1987.tb00119.x,https://academic.oup.com/hcr/article/14/1/3/4587696,1987,Reducing Children's Emotional Reactions to Mass Media Through Rehearsed Explanation and Exposure to a Replica of a Fear Object,ScholarlyArticle,Human Communication Research,2006-03-17,"emotions, child, desensitization, immunologic, fear, mass media, conception, dangerousness, tarantula, kindergartens"
10.1111/j.1468-2958.1987.tb00120.x,https://academic.oup.com/hcr/article/14/1/27/4587701,1987,Does Television Viewing Hinder Academic Achievement Among Adolescents?,ScholarlyArticle,Human Communication Research,2006-03-17,"adolescent, television, academic achievement"
10.1111/j.1468-2958.1987.tb00121.x,https://academic.oup.com/hcr/article/14/1/47/4584111,1987,“Did You Bring the Yarmulke for the Cabbage Patch Kid?”: The Idiomatic Communication of Young Lovers,ScholarlyArticle,Human Communication Research,2006-03-17,"heterosexuality, love, log-linear analysis, teasing"
10.1111/j.1468-2958.1987.tb00122.x,https://academic.oup.com/hcr/article/14/1/68/4587711,1987,Message Design Logic and Message Goal Structure: Effects on Perceptions of Message Quality in Regulative Communication Situations,ScholarlyArticle,Human Communication Research,2006-03-17,"logic, perception, reasoning"
10.1111/j.1468-2958.1987.tb00123.x,https://academic.oup.com/hcr/article/14/1/93/4584115,1987,Appropriateness and Effectiveness Perceptions of Conflict Strategies,ScholarlyArticle,Human Communication Research,2006-03-17,"perception, gender, competence, avoidance behavior, appropriateness, script"
10.1111/j.1468-2958.1987.tb00113.x,https://academic.oup.com/hcr/article/13/4/427/4584106,1987,Editor’s Note,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1987.tb00114.x,https://academic.oup.com/hcr/article/13/4/429/4587679,1987,Maternal Input to Twin and Singleton Children: Implications for Language Acquisition,ScholarlyArticle,Human Communication Research,2006-03-17,"child, child language, languages, language development, mothers, relationship - sibling, speech, twins, verbal ability, conversation, discourse"
10.1111/j.1468-2958.1987.tb00115.x,https://academic.oup.com/hcr/article/13/4/463/4584107,1987,The Nature of Conversational Involvement and Nonverbal Encoding Patterns,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, face, laughter, speech"
10.1111/j.1468-2958.1987.tb00116.x,https://academic.oup.com/hcr/article/13/4/495/4587688,1987,Content Themes in Marital Conversations,ScholarlyArticle,Human Communication Research,2006-03-17,"marriage, life event, personality, spouse, conversation"
10.1111/j.1468-2958.1987.tb00117.x,https://academic.oup.com/hcr/article/13/4/529/4587694,1987,Preference for Graphic Horror Featuring Male versus Female Victimization: Personality and Past Film Viewing Experiences,ScholarlyArticle,Human Communication Research,2006-03-17,"personality, violence, victimization, weight measurement scales"
10.1111/j.1468-2958.1987.tb00118.x,https://academic.oup.com/hcr/article/13/4/553/4587697,1987,Searching for Cognitive Processes in the Cultivation Effect: Adult and Adolescent Samples in the United States and Australia,ScholarlyArticle,Human Communication Research,2006-03-17,"adolescent, adult, australia, mental processes, perception, television, artifacts, incidental learning"
10.1111/j.1468-2958.1987.tb00107.x,https://academic.oup.com/hcr/article/13/3/299/4587677,1987,The Formation of Social Relationships: A Longitudinal Study of Social Penetration,ScholarlyArticle,Human Communication Research,2006-03-17,"disclosure, self disclosure, conversation, social reciprocity"
10.1111/j.1468-2958.1987.tb00108.x,https://academic.oup.com/hcr/article/13/3/323/4587683,1987,Male/Female Gaze in Same-Sex and Mixed-Sex Dyads: Gender-Linked Differences and Mutual Influence,ScholarlyArticle,Human Communication Research,2006-03-17,"visual accommodation, problem solving, speech, gender, gaze, college students"
10.1111/j.1468-2958.1987.tb00109.x,https://academic.oup.com/hcr/article/13/3/345/4584105,1987,The Effects of Sex of Subject and Sex of Partner on Interruptions,ScholarlyArticle,Human Communication Research,2006-03-17,sex characteristics
10.1111/j.1468-2958.1987.tb00110.x,https://academic.oup.com/hcr/article/13/3/372/4587690,1987,Gender Differences in Persuasive Communication and Attribution of Success and Failure,ScholarlyArticle,Human Communication Research,2006-03-17,"persuasive communication, gender, gender differences"
10.1111/j.1468-2958.1987.tb00111.x,https://academic.oup.com/hcr/article/13/3/386/4587691,1987,Action Assembly Theory and Communication Apprehension: A Psychophysiological Study,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, heart rate, conceptualization"
10.1111/j.1468-2958.1987.tb00112.x,https://academic.oup.com/hcr/article/13/3/399/4587693,1987,The Implicit Representation of Characters in Dallas: A Multidimensional Scaling Approach,ScholarlyArticle,Human Communication Research,2006-03-17,"personality, semantics, television, personality character, gender, schema"
10.1111/j.1468-2958.1986.tb00100.x,https://academic.oup.com/hcr/article/13/2/166/4584100,1986,Errata,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00099.x,https://academic.oup.com/hcr/article/13/2/147/4587675,1986,The Influence of Cultural Variability on Perceptions of Communication Behavior Associated with Relationship Terms,ScholarlyArticle,Human Communication Research,2006-03-17,"interpersonal relations, perception"
10.1111/j.1468-2958.1986.tb00101.x,https://academic.oup.com/hcr/article/13/2/167/4584101,1986,Perceptions of Self-Disclosure in Initial Interaction: A Japanese Sample,ScholarlyArticle,Human Communication Research,2006-03-17,"perception, self disclosure, competence, japanese, conversation"
10.1111/j.1468-2958.1986.tb00102.x,https://academic.oup.com/hcr/article/13/2/191/4584110,1986,Communication and Interdependence in Geographically Separated Relationships,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00103.x,https://academic.oup.com/hcr/article/13/2/211/4584113,1986,Enhanced Conversational Recall and Reduced Conversational Interference as a Function of Cognitive Complexity,ScholarlyArticle,Human Communication Research,2006-03-17,"discriminant analysis, mental recall, college students, conversation"
10.1111/j.1468-2958.1986.tb00104.x,https://academic.oup.com/hcr/article/13/2/225/4587689,1986,Experiments in Group Decision Making: Communication Process and Outcome in Face-to-Face versus Computerized Conferences,ScholarlyArticle,Human Communication Research,2006-03-17,"decision making, problem solving"
10.1111/j.1468-2958.1986.tb00105.x,https://academic.oup.com/hcr/article/13/2/253/4587695,1986,The Perceptual Contrast Explanation of Sequential Request Strategy Effectiveness,ScholarlyArticle,Human Communication Research,2006-03-17,"cognition, foot, anchoring"
10.1111/j.1468-2958.1986.tb00106.x,https://academic.oup.com/hcr/article/13/2/268/4587699,1986,A Field Study of Social Information Processing: Mean Differences and Variance Differences,ScholarlyArticle,Human Communication Research,2006-03-17,"attitude, perception, state government, workplace, employee"
10.1111/j.1468-2958.1986.tb00092.x,https://academic.oup.com/hcr/article/13/1/3/4587674,1986,Predicted Outcome Value during Initial Interactions: A Reformulation of Uncertainty Reduction Theory,ScholarlyArticle,Human Communication Research,2006-03-17,"casts, surgical"
10.1111/j.1468-2958.1986.tb00093.x,https://academic.oup.com/hcr/article/13/1/34/4584096,1986,Uncertain Outcome Values in Predicted Relationships: Uncertainty Reduction Theory Then and Now,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00094.x,https://academic.oup.com/hcr/article/13/1/39/4587680,1986,Predicted Outcome Values: Just Now and Then?,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00095.x,https://academic.oup.com/hcr/article/13/1/41/4587682,1986,Anticipation of Future Interaction and Information Exchange in Initial Interaction,ScholarlyArticle,Human Communication Research,2006-03-17,"conceptualization, coordination"
10.1111/j.1468-2958.1986.tb00096.x,https://academic.oup.com/hcr/article/13/1/76/4587686,1986,Measurement and Effects of Attention to Media News,ScholarlyArticle,Human Communication Research,2006-03-17,"adolescent, parent, politics, television, self-report, wave - physical agent"
10.1111/j.1468-2958.1986.tb00097.x,https://academic.oup.com/hcr/article/13/1/108/4584098,1986,Antecedents and Consequences of Awkward Silence: A Replication Using Revised Lag Sequential Analysis,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00098.x,https://academic.oup.com/hcr/article/13/1/126/4584103,1986,The Effects of Vocalics and Nonverbal Sensitivity on Compliance: A Replication and Extension,ScholarlyArticle,Human Communication Research,2006-03-17,"cues, follow-up, perception, voice, reward, credibility, vocalics"
10.1111/j.1468-2958.1986.tb00086.x,https://academic.oup.com/hcr/article/12/4/435/4584092,1986,Editor’s Note,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00087.x,https://academic.oup.com/hcr/article/12/4/437/4584093,1986,The Discourse of Requests: Assessment of a Politeness Approach,ScholarlyArticle,Human Communication Research,2006-03-17,discourse
10.1111/j.1468-2958.1986.tb00088.x,https://academic.oup.com/hcr/article/12/4/469/4587676,1986,Turning Points in Developing Romantic Relationships,ScholarlyArticle,Human Communication Research,2006-03-17,dating
10.1111/j.1468-2958.1986.tb00089.x,https://academic.oup.com/hcr/article/12/4/495/4584099,1986,Communicative Effects of Gaze Behavior: A Test of Two Contrasting Explanations,ScholarlyArticle,Human Communication Research,2006-03-17,"social perception, eye, reward, gender, credibility, gaze, social interaction"
10.1111/j.1468-2958.1986.tb00090.x,https://academic.oup.com/hcr/article/12/4/525/4584109,1986,Attributional Confidence in Low- and High-Context Cultures,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00091.x,https://academic.oup.com/hcr/article/12/4/551/4584114,1986,Manager Communicative Style and Nurse Morale,ScholarlyArticle,Human Communication Research,2006-03-17,"job satisfaction, morale, nurses, perception, employee, self-report"
10.1111/j.1468-2958.1986.tb00079.x,https://academic.oup.com/hcr/article/12/3/299/4587672,1986,Note to Contributors,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1986.tb00080.x,https://academic.oup.com/hcr/article/12/3/301/4587673,1986,Knowing When to “Second-Guess”: The Mindful Analysis of Messages,ScholarlyArticle,Human Communication Research,2006-03-17,"cues, experimental study"
10.1111/j.1468-2958.1986.tb00081.x,https://academic.oup.com/hcr/article/12/3/339/4584091,1986,"“Come to Think of It…”: Interrogative Probes, Deceptive Communication, and Deception Detection",ScholarlyArticle,Human Communication Research,2006-03-17,"cues, deception"
10.1111/j.1468-2958.1986.tb00082.x,https://academic.oup.com/hcr/article/12/3/359/4584095,1986,The Development of Listener-Adapted Compliance-Resisting Strategies,ScholarlyArticle,Human Communication Research,2006-03-17,"child, mothers, incentives"
10.1111/j.1468-2958.1986.tb00083.x,https://academic.oup.com/hcr/article/12/3/376/4587681,1986,How Patients Communicate about their Illness,ScholarlyArticle,Human Communication Research,2006-03-17,"health personnel, health care systems, patient self-report"
10.1111/j.1468-2958.1986.tb00084.x,https://academic.oup.com/hcr/article/12/3/395/4584102,1986,"Communication Satisfaction, Job Satisfaction, and Job Performance",ScholarlyArticle,Human Communication Research,2006-03-17,"climate, feedback, job satisfaction, nurses, correlation studies, performance at work"
10.1111/j.1468-2958.1986.tb00085.x,https://academic.oup.com/hcr/article/12/3/420/4587692,1986,Communication-Related Abilities and Upward Mobility: A Longitudinal Investigation,ScholarlyArticle,Human Communication Research,2006-03-17,"insurance, persuasive communication, multiple regression, mobility, self monitoring"
10.1111/j.1468-2958.1985.tb00071.x,https://academic.oup.com/hcr/article/12/2/155/4587671,1985,"Loneliness, Parasocial Interaction, and Local Television News Viewing",ScholarlyArticle,Human Communication Research,2006-03-17,"personality, television, loneliness, correlation studies, affinity, social interaction"
10.1111/j.1468-2958.1985.tb00072.x,https://academic.oup.com/hcr/article/12/2/181/4584089,1985,Deception and Arousal: Isolating the Behavioral Correlates of Deception,ScholarlyArticle,Human Communication Research,2006-03-17,"arousal, cues, deception, wakefulness, noise, skin"
10.1111/j.1468-2958.1985.tb00073.x,https://academic.oup.com/hcr/article/12/2/203/4587678,1985,Discussion Procedures and Decision-Making Performance: A Test of a Functional Perspective,ScholarlyArticle,Human Communication Research,2006-03-17,decision making
10.1111/j.1468-2958.1985.tb00074.x,https://academic.oup.com/hcr/article/12/2/225/4587684,1985,The “Competent Communicator” as a Cognitive Prototype,ScholarlyArticle,Human Communication Research,2006-03-17,"psychological theory, conception, competence"
10.1111/j.1468-2958.1985.tb00075.x,https://academic.oup.com/hcr/article/12/2/243/4587687,1985,Anticipated Interaction and Information Seeking,ScholarlyArticle,Human Communication Research,2006-03-17,"judgment, mental recall, information seeking"
10.1111/j.1468-2958.1985.tb00076.x,https://academic.oup.com/hcr/article/12/2/259/4584094,1985,Communication Factors Related to Closer International Ties,ScholarlyArticle,Human Communication Research,2006-03-17,"mexico, occupational groups, perception, social distance, goodness of fit"
10.1111/j.1468-2958.1985.tb00077.x,https://academic.oup.com/hcr/article/12/2/275/4587698,1985,Linking Attitudes and Behavioral Criteria,ScholarlyArticle,Human Communication Research,2006-03-17,"attitude, cues, self monitoring"
10.1111/j.1468-2958.1985.tb00078.x,https://academic.oup.com/hcr/article/12/2/285/4584104,1985,Analyzing Utterances as the Observational Unit,ScholarlyArticle,Human Communication Research,2006-03-17,"type i errors, models, statistical, attenuation, synclitism"
10.1111/j.1468-2958.1985.tb00064.x,https://academic.oup.com/hcr/article/12/1/3/4587670,1985,Relational Schemata: A Test of Alternative Forms of Relational Knowledge as Guides to Communication,ScholarlyArticle,Human Communication Research,2006-03-17,"mental processes, memory, conversation"
10.1111/j.1468-2958.1985.tb00065.x,https://academic.oup.com/hcr/article/12/1/30/4584088,1985,Conceptualizing Conversational Complexity,ScholarlyArticle,Human Communication Research,2006-03-17,"personality, memory, conversation, sorting"
10.1111/j.1468-2958.1985.tb00066.x,https://academic.oup.com/hcr/article/12/1/54/4584090,1985,"A Transactional Analysis of Compliance-Gaining Behavior: Effects of Noncompliance, Relational Contexts, and Actors’ Gender",ScholarlyArticle,Human Communication Research,2006-03-17,"operant conditioning, persuasive communication, punishment, transactional analysis, reward, gender"
10.1111/j.1468-2958.1985.tb00067.x,https://academic.oup.com/hcr/article/12/1/79/4584097,1985,Communicating Peer Feedback in a Task Group,ScholarlyArticle,Human Communication Research,2006-03-17,"feedback, judgment, mood"
10.1111/j.1468-2958.1985.tb00068.x,https://academic.oup.com/hcr/article/12/1/99/4587685,1985,Romantic Relationships at Work: Organizational and Personal Influences,ScholarlyArticle,Human Communication Research,2006-03-17,"climate, dating, employee"
10.1111/j.1468-2958.1985.tb00069.x,https://academic.oup.com/hcr/article/12/1/117/4584108,1985,Superiors' Argumentativeness and Verbal Aggressiveness as Predictors of Subordinates' Satisfaction,ScholarlyArticle,Human Communication Research,2006-03-17,"aggressive behavior, job satisfaction, conception, correlation studies"
10.1111/j.1468-2958.1985.tb00070.x,https://academic.oup.com/hcr/article/12/1/126/4584112,1985,Program Selection with Abundance of Choice: A Process Model,ScholarlyArticle,Human Communication Research,2006-03-17,"adult, decision making, demography, television, personality traits"
10.1111/j.1468-2958.1985.tb00055.x,https://academic.oup.com/hcr/article/11/4/459/4587840,1985,Editor's Note,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1985.tb00056.x,https://academic.oup.com/hcr/article/11/4/461/4587841,1985,Family Mediation Patterns and Television Viewing: Young Children's Use and Grasp of the Medium,ScholarlyArticle,Human Communication Research,2006-03-17,"child, intelligence, television, kindergartens"
10.1111/j.1468-2958.1985.tb00057.x,https://academic.oup.com/hcr/article/11/4/481/4587793,1985,Male/Female Language Differences and Attributional Consequences in Children's Television,ScholarlyArticle,Human Communication Research,2006-03-17,"child, esthetics, languages, linguistics, perception, speech, television, personality character, gender, gender role, neighborhood, dialects, painful bladder syndrome"
10.1111/j.1468-2958.1985.tb00058.x,https://academic.oup.com/hcr/article/11/4/507/4587856,1985,Characteristics of Applicants’ Questions and Employment Screening Interview Outcomes,ScholarlyArticle,Human Communication Research,2006-03-17,"employment, use techniques of reflection and clarification in communication"
10.1111/j.1468-2958.1985.tb00059.x,https://academic.oup.com/hcr/article/11/4/536/4587858,1985,Source-Related Determinants of Perceived Job Scope,ScholarlyArticle,Human Communication Research,2006-03-17,"cues, competence, experimental study"
10.1111/j.1468-2958.1985.tb00060.x,https://academic.oup.com/hcr/article/11/4/554/4587802,1985,Systematic Biases in Coded Social Interaction Data,ScholarlyArticle,Human Communication Research,2006-03-17,social interaction
10.1111/j.1468-2958.1985.tb00061.x,https://academic.oup.com/hcr/article/11/4/575/4587867,1985,The Construct of Arousal in Communication Research,ScholarlyArticle,Human Communication Research,2006-03-17,"arousal, emotions"
10.1111/j.1468-2958.1985.tb00062.x,https://academic.oup.com/hcr/article/11/4/593/4587807,1985,Events that Increase Uncertainty in Personal Relationships,ScholarlyArticle,Human Communication Research,2006-03-17,"emotions, visual accommodation, interpersonal relations, dissolution"
10.1111/j.1468-2958.1985.tb00063.x,https://academic.oup.com/hcr/article/11/4/605/4587875,1985,Is Construct Differentiation Loquacity? A Motivational Perspective,ScholarlyArticle,Human Communication Research,2006-03-17,motivation
10.1111/j.1468-2958.1985.tb00050.x,https://academic.oup.com/hcr/article/11/3/299/4587838,1985,“Second-Guessing”: Message Interpretation in Social Networks,ScholarlyArticle,Human Communication Research,2006-03-17,"judgment, mental processes, social networks"
10.1111/j.1468-2958.1985.tb00051.x,https://academic.oup.com/hcr/article/11/3/335/4587843,1985,Planning and Control of Behavior during Deception,ScholarlyArticle,Human Communication Research,2006-03-17,"arousal, emotions, cues, deception, eye contact"
10.1111/j.1468-2958.1985.tb00052.x,https://academic.oup.com/hcr/article/11/3/365/4587853,1985,Social Information and Employee Anxiety about Organizational Change,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, attitude, job description, privacy, employee"
10.1111/j.1468-2958.1985.tb00053.x,https://academic.oup.com/hcr/article/11/3/387/4587788,1985,Relational Distance in Managing Conflict,ScholarlyArticle,Human Communication Research,2006-03-17,"languages, problem solving"
10.1111/j.1468-2958.1985.tb00054.x,https://academic.oup.com/hcr/article/11/3/407/4587861,1985,"A Cross-Cultural Test of Uncertainty Reduction Theory: Comparisons of Acquaintances, Friends, and Dating Relationships in Japan, Korea, and the United States",ScholarlyArticle,Human Communication Research,2006-03-17,"korea, dating, japanese"
10.1111/j.1468-2958.1984.tb00043.x,https://academic.oup.com/hcr/article/11/2/139/4587789,1984,Speech Convergence and Speech Evaluation in Fact-Finding Interviews,ScholarlyArticle,Human Communication Research,2006-03-17,"judgment, speech, competence, extraperitoneal approach, college students, speech rate, speech assessment, datasets"
10.1111/j.1468-2958.1984.tb00044.x,https://academic.oup.com/hcr/article/11/2/171/4587799,1984,“Secret Tests”: Social Strategies for Acquiring Information About the State of the Relationship,ScholarlyArticle,Human Communication Research,2006-03-17,quantitative methods
10.1111/j.1468-2958.1984.tb00045.x,https://academic.oup.com/hcr/article/11/2/203/4587851,1984,Initial Interaction Scripts: When Knowing is Behaving,ScholarlyArticle,Human Communication Research,2006-03-17,"self monitoring, conversation, social cognition, script"
10.1111/j.1468-2958.1984.tb00046.x,https://academic.oup.com/hcr/article/11/2/221/4587811,1984,Spoken Language Indices of Uncertainty,ScholarlyArticle,Human Communication Research,2006-03-17,"languages, verbal immediacy, linguistic diversity, spoken language"
10.1111/j.1468-2958.1984.tb00047.x,https://academic.oup.com/hcr/article/11/2/231/4587817,1984,Cognitive and Motivational Influences on Spontaneous Comforting Behavior,ScholarlyArticle,Human Communication Research,2006-03-17,"emotions, empathy, college students, communication skills"
10.1111/j.1468-2958.1984.tb00048.x,https://academic.oup.com/hcr/article/11/2/261/4587823,1984,Coorientation on Communication Rules in Managerial Dyads,ScholarlyArticle,Human Communication Research,2006-03-17,professional supervision
10.1111/j.1468-2958.1984.tb00049.x,https://academic.oup.com/hcr/article/11/2/272/4587865,1984,Face Support in Controlling Poor Performance,ScholarlyArticle,Human Communication Research,2006-03-17,"problem solving, employee"
10.1111/j.1468-2958.1984.tb00036.x,https://academic.oup.com/hcr/article/11/1/3/4587836,1984,Social Support and Life Stress: New Directions for Communication Research,ScholarlyArticle,Human Communication Research,2006-03-17,"psychological stress, social support, supportive communication"
10.1111/j.1468-2958.1984.tb00037.x,https://academic.oup.com/hcr/article/11/1/33/4587844,1984,Individual Differences and Relational Interdependences in Social Interaction,ScholarlyArticle,Human Communication Research,2006-03-17,"perception, social interaction"
10.1111/j.1468-2958.1984.tb00038.x,https://academic.oup.com/hcr/article/11/1/61/4587785,1984,Speech Preparation Processes and Verbal Fluency,ScholarlyArticle,Human Communication Research,2006-03-17,"social perception, speech, speech fluency, verbal fluency"
10.1111/j.1468-2958.1984.tb00039.x,https://academic.oup.com/hcr/article/11/1/85/4587798,1984,Power Strategies in Organizations: Communication Techniques and Messages,ScholarlyArticle,Human Communication Research,2006-03-17,"perception, reward, self esteem, communication devices and techniques, professional supervision, dissatisfaction"
10.1111/j.1468-2958.1984.tb00040.x,https://academic.oup.com/hcr/article/11/1/109/4587857,1984,The Effect of Television and Radio on Children's Creativity,ScholarlyArticle,Human Communication Research,2006-03-17,"child, creativity, radio communications, television, speech fluency"
10.1111/j.1468-2958.1984.tb00041.x,https://academic.oup.com/hcr/article/11/1/121/4587862,1984,Corrections to Lag Sequential Results in Communication Research: An Introduction,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1984.tb00042.x,https://academic.oup.com/hcr/article/11/1/124/4587864,1984,Corrections to Lag Sequential Results in Communication Research: Responses,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1984.tb00027.x,https://academic.oup.com/hcr/article/10/4/459/4587784,1984,Editor's Note,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1984.tb00028.x,https://academic.oup.com/hcr/article/10/4/461/4587786,1984,Sequential-Request Persuasive Strategies: Meta-Analysis of Foot-in-the-Door and Door-in-the-Face,ScholarlyArticle,Human Communication Research,2006-03-17,"persuasive communication, foot, incentives, self-perception"
10.1111/j.1468-2958.1984.tb00029.x,https://academic.oup.com/hcr/article/10/4/489/4587842,1984,"Contingency Rules Theory, Context, and Compliance Behaviors",ScholarlyArticle,Human Communication Research,2006-03-17,"persuasive communication, gender role"
10.1111/j.1468-2958.1984.tb00030.x,https://academic.oup.com/hcr/article/10/4/513/4587795,1984,The Discourse of Requests: Assessment of a Compliance-Gaining Approach,ScholarlyArticle,Human Communication Research,2006-03-17,"altruism, speech, discourse"
10.1111/j.1468-2958.1984.tb00031.x,https://academic.oup.com/hcr/article/10/4/539/4587800,1984,Compliance-Gaining Message Selection Behavior,ScholarlyArticle,Human Communication Research,2006-03-17,"negativism, inattention, equity"
10.1111/j.1468-2958.1984.tb00032.x,https://academic.oup.com/hcr/article/10/4/557/4587803,1984,Decision-Making Procedure and Decision Quality,ScholarlyArticle,Human Communication Research,2006-03-17,"decision making, reasoning, social interaction"
10.1111/j.1468-2958.1984.tb00033.x,https://academic.oup.com/hcr/article/10/4/575/4587852,1984,A Component Model of Relational Competence,ScholarlyArticle,Human Communication Research,2006-03-17,"motivation, competence, conversation"
10.1111/j.1468-2958.1984.tb00034.x,https://academic.oup.com/hcr/article/10/4/601/4587808,1984,Nonverbal and Relational Communication Associated with Reticence,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, emotions, face, habits, perception, privacy, stress"
10.1111/j.1468-2958.1984.tb00035.x,https://academic.oup.com/hcr/article/10/4/627/4587816,1984,Errata,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1984.tb00021.x,https://academic.oup.com/hcr/article/10/3/315/4587834,1984,Editor's Note,ScholarlyArticle,Human Communication Research,2006-03-17,
10.1111/j.1468-2958.1984.tb00022.x,https://academic.oup.com/hcr/article/10/3/317/4587835,1984,Communication and Understanding in Marriage,ScholarlyArticle,Human Communication Research,2006-03-17,"disclosure, marriage, life event, nonverbal communication, spouse, feelings"
10.1111/j.1468-2958.1984.tb00023.x,https://academic.oup.com/hcr/article/10/3/351/4587782,1984,Relational Messages Associated with Nonverbal Behaviors,ScholarlyArticle,Human Communication Research,2006-03-17,"arousal, emotions, cues, sex characteristics, smiling, eye, eye contact, touch sensation"
10.1111/j.1468-2958.1984.tb00024.x,https://academic.oup.com/hcr/article/10/3/379/4587792,1984,Conversational Memory: The Effects of Recall Mode and Memory Expectancies on Remembrances of Natural Conversations,ScholarlyArticle,Human Communication Research,2006-03-17,"anxiety, mental recall, memory, oral communication, conversation, discourse"
10.1111/j.1468-2958.1984.tb00025.x,https://academic.oup.com/hcr/article/10/3/403/4587850,1984,Coding Naturalistic Negotiation Interaction,ScholarlyArticle,Human Communication Research,2006-03-17,"negotiating, communication strategies"
10.1111/j.1468-2958.1984.tb00026.x,https://academic.oup.com/hcr/article/10/3/427/4587854,1984,An Investigation of Compliance-Gaining as Politeness,ScholarlyArticle,Human Communication Research,2006-03-17,gender
10.1111/j.1468-2958.1983.tb00010.x,https://academic.oup.com/hcr/article/10/2/179/4587833,1983,Involvement in Communication Networks as a Predictor of Organizational Commitment,ScholarlyArticle,Human Communication Research,2006-03-17,"attitude, employee, organizational commitment"
10.1111/j.1468-2958.1983.tb00011.x,https://academic.oup.com/hcr/article/10/2/203/4587839,1983,Adolescents' Perceptions of Social Conflicts in Television News and Social Reality,ScholarlyArticle,Human Communication Research,2006-03-17,"adolescent, labor, perception, television, terrorism"
10.1111/j.1468-2958.1983.tb00012.x,https://academic.oup.com/hcr/article/10/2/227/4587783,1983,Selecting Crime Drama and Apprehension about Crime,ScholarlyArticle,Human Communication Research,2006-03-17,"crime, drama, fear, television, pretest probability of disease, victimization"
10.1111/j.1468-2958.1983.tb00013.x,https://academic.oup.com/hcr/article/10/2/243/4587845,1983,Children's Imitation of a Ridiculed Model,ScholarlyArticle,Human Communication Research,2006-03-17,"child, television, knowledge acquisition, copying (learning)"
