authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1460-2466.1975.tb00579.x+1.0,10.1111/j.1460-2466.1975.tb00579.x,https://academic.oup.com/joc/article/25/2/44/4553656,1975,Television s Modes of Address,Journal of Communication,1.0,1.0,Rose K. Goldsen,Rose,Goldsen,1 Rose K. Goldsen is Associate Professor of Sociology at Cornell University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rose+Goldsen,https://www.google.com/search?q=Rose+K.+Goldsen+rose+k+goldsen+is+associate+professor+of+sociology+at+cornell+university,female,0.97,38135.0,High,Rose K. Goldsen,Rose,Goldsen,1 Rose K. Goldsen is Associate Professor of Sociology at Cornell University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rose+Goldsen,https://www.google.com/search?q=Rose+K.+Goldsen+rose+k+goldsen+is+associate+professor+of+sociology+at+cornell+university,white,High,0.008889756,0.062219948,0.026765231,0.902125,0.902125,0.062219948,0.839905,rose k goldsen is associate professor of sociology at cornell university,1 Rose K. Goldsen is Associate Professor of Sociology at Cornell University,Cornell University,Exact,https://ror.org/05bnh6r87,https://www.google.com/search?q=Rose+Goldsen&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1973.tb00961.x+3.0,10.1111/j.1460-2466.1973.tb00961.x,https://academic.oup.com/joc/article/23/4/461/4553550,1973,The Effects of Three Types of Profane Language in Persuasive Messages,Journal of Communication,3.0,3.0,Charles M. Rossiter,Charles,Rossiter,,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Rossiter,https://www.google.com/search?q=Charles+M.+Rossiter+nan,male,0.99,49331.0,High,Charles M. Rossiter,Charles,Rossiter,,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Rossiter,https://www.google.com/search?q=Charles+M.+Rossiter+nan,white,High,0.004152425,0.098312594,0.028725408,0.8688095,0.8688095,0.098312594,0.7704969,,,,,,https://www.google.com/search?q=Charles+Rossiter&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1983.tb00019.x+1.0,10.1111/j.1468-2958.1983.tb00019.x,https://academic.oup.com/hcr/article/10/2/295/4587855,1983,"Social Cognition, Empathic Motivation, and Adults' Comforting Strategies",Human Communication Research,1.0,1.0,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson is an assistant professor in the Department of Communication at Purdue University, West Lafayette, Indiana 47907",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+at+purdue+university+west+lafayette+indiana,male,0.98,250.0,Low,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson is an assistant professor in the Department of Communication at Purdue University, West Lafayette, Indiana 47907",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+at+purdue+university+west+lafayette+indiana,white,High,0.004630238,0.040568758,0.0134366285,0.94136435,0.94136435,0.040568758,0.9007956,brant r burleson is an assistant professor in the department of communication at purdue university west lafayette indiana,"1 Brant R. Burleson is an assistant professor in the Department of Communication at Purdue University, West Lafayette, Indiana 47907",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,https://www.google.com/search?q=Brant+Burleson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1997.tb02693.x+2.0,10.1111/j.1460-2466.1997.tb02693.x,https://academic.oup.com/joc/article/47/1/68/4160290,1997,Does Hollywood Hate Business or Money?,Journal of Communication,3.0,2.0,Linda S. Lichter,Linda,Lichter,1 Center for Media and Public Affairs,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Linda+Lichter,https://www.google.com/search?q=Linda+S.+Lichter+center+for+media+and+public+affairs,female,0.98,99198.0,High,Linda S. Lichter,Linda,Lichter,1 Center for Media and Public Affairs,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Linda+Lichter,https://www.google.com/search?q=Linda+S.+Lichter+center+for+media+and+public+affairs,white,High,0.0041221967,0.013104499,0.027710661,0.95506257,0.95506257,0.027710661,0.9273519,center for media and public affairs,1 Center for Media and Public Affairs,Institute for Public Affairs,API_QUERY,https://ror.org/05v0b3r22,https://www.google.com/search?q=Linda+Lichter&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2006.00317.x+4.0,10.1111/j.1460-2466.2006.00317.x,https://academic.oup.com/joc/article/56/4/728/4102568,2006,"Democracy Based on Difference: Examining the Links Between Structural Heterogeneity, Heterogeneity of Discussion Networks, and Democratic Citizenship",Journal of Communication,5.0,4.0,Israel S. Waismel-Manor,Israel,Waismel-Manor,"3 School of Political Science, University of Haifa, Mount Carmel, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Israel+Waismel-Manor,https://www.google.com/search?q=Israel+S.+Waismel-Manor+school+of+political+science+university+of+haifa+mount+carmel+haifa+israel,male,0.98,10526.0,High,Israel S. Waismel-Manor,Israel,Waismel-Manor,"3 School of Political Science, University of Haifa, Mount Carmel, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Israel+Waismel-Manor,https://www.google.com/search?q=Israel+S.+Waismel-Manor+school+of+political+science+university+of+haifa+mount+carmel+haifa+israel,white,High,0.011894312,0.08105034,0.03302135,0.87403405,0.87403405,0.08105034,0.7929837,school of political science university of haifa mount carmel haifa israel,"3 School of Political Science, University of Haifa, Mount Carmel, Haifa, Israel",University of Haifa,Exact,https://ror.org/02f009v59,https://www.google.com/search?q=Israel+Waismel-Manor&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.1997.tb00155.x+1.0,10.1111/j.1468-2885.1997.tb00155.x,https://academic.oup.com/ct/article/7/4/301/4258980,1997,Communication without Constellation? Habermas's Argumentative Turn in (and Away from) Critical Theory,Communication Theory,1.0,1.0,William Fusfield,William,Fusfield,"1 William Fusfield is un assistant professor in the department o j communication at the University of Pittsburgh. He has written extensively on critical theory, critical rationalism, German early-romantic rhetoric, American transcendentalist rhetoric, and the history of Western declarative rhetoric.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Fusfield,https://www.google.com/search?q=William+Fusfield+william+fusfield+is+un+assistant+professor+in+the+department+o+j+communication+at+the+university+of+pittsburgh+he+has+written+extensively+on+critical+theory+critical+rationalism+german+early+romantic+rhetoric+american+transcendentalist+rhetoric+and+the+history+of+western+declarative+rhetoric,male,0.99,64097.0,High,William Fusfield,William,Fusfield,"1 William Fusfield is un assistant professor in the department o j communication at the University of Pittsburgh. He has written extensively on critical theory, critical rationalism, German early-romantic rhetoric, American transcendentalist rhetoric, and the history of Western declarative rhetoric.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Fusfield,https://www.google.com/search?q=William+Fusfield+william+fusfield+is+un+assistant+professor+in+the+department+o+j+communication+at+the+university+of+pittsburgh+he+has+written+extensively+on+critical+theory+critical+rationalism+german+early+romantic+rhetoric+american+transcendentalist+rhetoric+and+the+history+of+western+declarative+rhetoric,white,Low,0.006542376,0.20638864,0.03091249,0.7561565,0.7561565,0.20638864,0.54976785,william fusfield is un assistant professor in the department o j communication at the university of pittsburgh he has written extensively on critical theory critical rationalism german early romantic rhetoric american transcendentalist rhetoric and the history of western declarative rhetoric,"1 William Fusfield is un assistant professor in the department o j communication at the University of Pittsburgh. He has written extensively on critical theory, critical rationalism, German early-romantic rhetoric, American transcendentalist rhetoric, and the history of Western declarative rhetoric.",University of Pittsburgh,Exact,https://ror.org/01an3r305,https://www.google.com/search?q=William+Fusfield&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1996.tb01486.x+1.0,10.1111/j.1460-2466.1996.tb01486.x,https://academic.oup.com/joc/article/46/3/8/4160244,1996,"Sexually Explicit Media, Gender Differences, and Evolutionary Theory",Journal of Communication,1.0,1.0,Neil M. Malamuth,Neil,Malamuth,1 Neil Malamuth is a professor and chair of the Communication Studies Program and Speech Department ar the University of California at Los Angeles.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Neil+Malamuth,https://www.google.com/search?q=Neil+M.+Malamuth+neil+malamuth+is+a+professor+and+chair+of+the+communication+studies+program+and+speech+department+ar+the+university+of+california+at+los+angeles,male,0.99,15028.0,High,Neil M. Malamuth,Neil,Malamuth,1 Neil Malamuth is a professor and chair of the Communication Studies Program and Speech Department ar the University of California at Los Angeles.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Neil+Malamuth,https://www.google.com/search?q=Neil+M.+Malamuth+neil+malamuth+is+a+professor+and+chair+of+the+communication+studies+program+and+speech+department+ar+the+university+of+california+at+los+angeles,white,High,0.019621268,0.056808554,0.009445143,0.9141251,0.9141251,0.056808554,0.85731655,neil malamuth is a professor and chair of the communication studies program and speech department ar the university of california at los angeles,1 Neil Malamuth is a professor and chair of the Communication Studies Program and Speech Department ar the University of California at Los Angeles.,"University of California, Los Angeles",API_QUERY,https://ror.org/046rm7j60,https://www.google.com/search?q=Neil+Malamuth&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1992.tb00572.x+1.0,10.1111/j.1468-2958.1992.tb00572.x,https://academic.oup.com/hcr/article/18/4/563/4575866,1992,A Dual-Capacity Model of Communication Media Choice in Organizations,Human Communication Research,3.0,1.0,Sim B. Sitkin,Sim,Sitkin,1 Department of Management at the University of Texas at Austin,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sim+Sitkin,https://www.google.com/search?q=Sim+B.+Sitkin+department+of+management+at+the+university+of+texas+at+austin,male,0.73,4370.0,Low,Sim B. Sitkin,Sim,Sitkin,1 Department of Management at the University of Texas at Austin,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sim+Sitkin,https://www.google.com/search?q=Sim+B.+Sitkin+department+of+management+at+the+university+of+texas+at+austin,white,High,0.017782632,0.07428929,0.031535514,0.8763926,0.8763926,0.07428929,0.8021033,department of management at the university of texas at austin,1 Department of Management at the University of Texas at Austin,The University of Texas at Austin,Exact,https://ror.org/00hj54h04,https://www.google.com/search?q=Sim+Sitkin&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcc4.12083+6.0,10.1111/jcc4.12083,https://academic.oup.com/jcmc/article/19/4/871/4067576,2014,"Fear Appeals, Message Processing Cues, and Credibility in the Websites of Violent, Ideological, and Nonideological Groups",Journal of Computer-Mediated Communication,7.0,6.0,Jennifer A. Griffith,Jennifer,Griffith,"6 Department of Management, Alfred University, 1 Saxon Dr, Alfred, NY 14802, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Griffith,https://www.google.com/search?q=Jennifer+A.+Griffith+department+of+management+alfred+university+saxon+dr+alfred+ny+usa,female,0.98,90255.0,High,Jennifer A. Griffith,Jennifer,Griffith,"6 Department of Management, Alfred University, 1 Saxon Dr, Alfred, NY 14802, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Griffith,https://www.google.com/search?q=Jennifer+A.+Griffith+department+of+management+alfred+university+saxon+dr+alfred+ny+usa,white,High,0.003527374,0.079562955,0.031829856,0.88507974,0.88507974,0.079562955,0.8055168,department of management alfred university saxon dr alfred ny usa,"6 Department of Management, Alfred University, 1 Saxon Dr, Alfred, NY 14802, USA",Alfred University,Exact,https://ror.org/01k81gt67,https://www.google.com/search?q=Jennifer+Griffith&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1982.tb02517.x+1.0,10.1111/j.1460-2466.1982.tb02517.x,https://academic.oup.com/joc/article/32/4/39/4372072,1982,Bilingual Broadcasting and the Survival of Authentic Culture in Wales and Ireland,Journal of Communication,1.0,1.0,W. J. Howell,W.,Howell,"1 W. J. Howell, Jr., is Associate Professor in the Department of Communication, Canisius College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Howell,https://www.google.com/search?q=W.+J.+Howell+w+j+howell+jr+is+associate+professor+in+the+department+of+communication+canisius+college,,0.0,0.0,Low,W. J. Howell,W.,Howell,"1 W. J. Howell, Jr., is Associate Professor in the Department of Communication, Canisius College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Howell,https://www.google.com/search?q=W.+J.+Howell+w+j+howell+jr+is+associate+professor+in+the+department+of+communication+canisius+college,white,Low,0.00606759,0.19104454,0.020814292,0.78207356,0.78207356,0.19104454,0.59102905,w j howell jr is associate professor in the department of communication canisius college,"1 W. J. Howell, Jr., is Associate Professor in the Department of Communication, Canisius College",Canisius College,Exact,https://ror.org/01056ge55,https://www.google.com/search?q=W.+Howell&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12019+2.0,10.1111/hcre.12019,https://academic.oup.com/hcr/article/40/1/54/4093726,2014,Being Honest about Dishonesty: Correlating Self-Reports and Actual Lying,Human Communication Research,3.0,2.0,Shaul Shalvi,Shaul,Shalvi,"2 Psychology Department, Ben Gurion University of the Negev, Beer Sheva, Israel,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shaul+Shalvi,https://www.google.com/search?q=Shaul+Shalvi+psychology+department+ben+gurion+university+of+the+negev+beer+sheva+israel,male,0.99,100.0,Low,Shaul Shalvi,Shaul,Shalvi,"2 Psychology Department, Ben Gurion University of the Negev, Beer Sheva, Israel,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shaul+Shalvi,https://www.google.com/search?q=Shaul+Shalvi+psychology+department+ben+gurion+university+of+the+negev+beer+sheva+israel,white,High,0.020896085,0.08748225,0.029920261,0.8617014,0.8617014,0.08748225,0.77421916,psychology department ben gurion university of the negev beer sheva israel,"2 Psychology Department, Ben Gurion University of the Negev, Beer Sheva, Israel,",Ben-Gurion University of the Negev,API_QUERY,https://ror.org/05tkyf982,https://www.google.com/search?q=Shaul+Shalvi&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1978.tb01559.x+3.0,10.1111/j.1460-2466.1978.tb01559.x,https://academic.oup.com/joc/article/28/1/30/4371633,1978,Communication and Pain,Journal of Communication,3.0,3.0,Paul Page,Paul,Page,"1 Lillian Dangott is Assistant Professor at the School of Medicine, B. C. Thornton is Assistant Professor at the School of Medical Sciences, and Paul Page is Assistant Professor in Speech Communication, all at the University of Nevada at Reno",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Page,https://www.google.com/search?q=Paul+Page+lillian+dangott+is+assistant+professor+at+the+school+of+medicine+b+c+thornton+is+assistant+professor+at+the+school+of+medical+sciences+and+paul+page+is+assistant+professor+in+speech+communication+all+at+the+university+of+nevada+at+reno,male,0.99,148099.0,High,Paul Page,Paul,Page,"1 Lillian Dangott is Assistant Professor at the School of Medicine, B. C. Thornton is Assistant Professor at the School of Medical Sciences, and Paul Page is Assistant Professor in Speech Communication, all at the University of Nevada at Reno",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Page,https://www.google.com/search?q=Paul+Page+lillian+dangott+is+assistant+professor+at+the+school+of+medicine+b+c+thornton+is+assistant+professor+at+the+school+of+medical+sciences+and+paul+page+is+assistant+professor+in+speech+communication+all+at+the+university+of+nevada+at+reno,white,Low,0.009453924,0.307829,0.010545514,0.67217165,0.67217165,0.307829,0.36434266,lillian dangott is assistant professor at the school of medicine b c thornton is assistant professor at the school of medical sciences and paul page is assistant professor in speech communication all at the university of nevada at reno,"1 Lillian Dangott is Assistant Professor at the School of Medicine, B. C. Thornton is Assistant Professor at the School of Medical Sciences, and Paul Page is Assistant Professor in Speech Communication, all at the University of Nevada at Reno",Łukasiewicz Research Network - Institute of Welding,API_QUERY,https://ror.org/05xx8bb48,https://www.google.com/search?q=Paul+Page&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ct/qtab005+1.0,10.1093/ct/qtab005,https://academic.oup.com/ct/article/32/1/68/6288105,2022,Rethinking the Public Sphere in an Age of Radical-Right Populism: A Case for Building an Empathetic Public Sphere,Communication Theory,1.0,1.0,Timo Korstenbroek,Timo,Korstenbroek,"Department of Sociology, VU University Amsterdam , De Boelelaan 1105, 1081 HV Amsterdam,  The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timo+Korstenbroek,https://www.google.com/search?q=Timo+Korstenbroek+department+of+sociology+vu+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,male,0.99,16048.0,High,Timo Korstenbroek,Timo,Korstenbroek,"Department of Sociology, VU University Amsterdam , De Boelelaan 1105, 1081 HV Amsterdam,  The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timo+Korstenbroek,https://www.google.com/search?q=Timo+Korstenbroek+department+of+sociology+vu+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,white,High,0.0008137367,0.000107008666,0.01176003,0.98731923,0.98731923,0.01176003,0.9755592,department of sociology vu university amsterdam de boelelaan hv amsterdam the netherlands,"Department of Sociology, VU University Amsterdam , De Boelelaan 1105, 1081 HV Amsterdam,  The Netherlands",Vrije Universiteit Amsterdam,API_QUERY,https://ror.org/008xxew50,https://www.google.com/search?q=Timo+Korstenbroek&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1989.tb00198.x+1.0,10.1111/j.1468-2958.1989.tb00198.x,https://academic.oup.com/hcr/article/15/4/523/4584131,1989,Social Contagion and Multiplexity: Communication Networks as Predictors of Commitment and Role Ambiguity,Human Communication Research,2.0,1.0,Rosanne L. Hartman,Rosanne,Hartman,"1 Rosanne L. Hartman (M.A., State University of New York at Buffalo, 1987) is a graduate student in the Department of Communication at State University of New York at Buffalo",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rosanne+Hartman,https://www.google.com/search?q=Rosanne+L.+Hartman+rosanne+l+hartman+is+a+graduate+student+in+the+department+of+communication+at+state+university+of+new+york+at+buffalo,female,0.98,626.0,Low,Rosanne L. Hartman,Rosanne,Hartman,"1 Rosanne L. Hartman (M.A., State University of New York at Buffalo, 1987) is a graduate student in the Department of Communication at State University of New York at Buffalo",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rosanne+Hartman,https://www.google.com/search?q=Rosanne+L.+Hartman+rosanne+l+hartman+is+a+graduate+student+in+the+department+of+communication+at+state+university+of+new+york+at+buffalo,white,High,0.004368115,0.024870673,0.017447375,0.95331377,0.95331377,0.024870673,0.9284431,rosanne l hartman is a graduate student in the department of communication at state university of new york at buffalo,"1 Rosanne L. Hartman (M.A., State University of New York at Buffalo, 1987) is a graduate student in the Department of Communication at State University of New York at Buffalo",State University of New York,Exact,https://ror.org/01q1z8k08,https://www.google.com/search?q=Rosanne+Hartman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12006+1.0,10.1111/hcre.12006,https://academic.oup.com/hcr/article/39/3/295/4093676,2013,Person-Centered Emotional Support and Gender Attributions in Computer-Mediated Communication,Human Communication Research,4.0,1.0,Erin L. Spottswood,Erin,Spottswood,"1 Department of Communication, Cornell University, Ithaca, NY, 14850, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Spottswood,https://www.google.com/search?q=Erin+L.+Spottswood+department+of+communication+cornell+university+ithaca+ny+usa,female,0.77,3169.0,Low,Erin L. Spottswood,Erin,Spottswood,"1 Department of Communication, Cornell University, Ithaca, NY, 14850, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Spottswood,https://www.google.com/search?q=Erin+L.+Spottswood+department+of+communication+cornell+university+ithaca+ny+usa,white,High,0.003991893,0.052752182,0.020273961,0.9229819,0.9229819,0.052752182,0.8702297,department of communication cornell university ithaca ny usa,"1 Department of Communication, Cornell University, Ithaca, NY, 14850, USA,",Cornell University,Exact,https://ror.org/05bnh6r87,https://www.google.com/search?q=Erin+Spottswood&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12153+1.0,10.1111/jcom.12153,https://academic.oup.com/joc/article/65/3/443/4082302,2015,"Parent and Child Media Exposure, Preschooler Dietary Intake, and Preschooler Healthy-Meal Schemas in the Context of Food Insecurity",Journal of Communication,3.0,1.0,Kristen Harrison,Kristen,Harrison,"1 Department of Communication Studies and Research Center for Group Dynamics, Institute for Social Research, University of Michigan, Ann Arbor, MI, 48104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristen+Harrison,https://www.google.com/search?q=Kristen+Harrison+department+of+communication+studies+and+research+center+for+group+dynamics+institute+for+social+research+university+of+michigan+ann+arbor+mi+usa,female,0.85,1525.0,Low,Kristen Harrison,Kristen,Harrison,"1 Department of Communication Studies and Research Center for Group Dynamics, Institute for Social Research, University of Michigan, Ann Arbor, MI, 48104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristen+Harrison,https://www.google.com/search?q=Kristen+Harrison+department+of+communication+studies+and+research+center+for+group+dynamics+institute+for+social+research+university+of+michigan+ann+arbor+mi+usa,white,Low,0.005980327,0.2370695,0.026237696,0.7307124,0.7307124,0.2370695,0.49364293,department of communication studies and research center for group dynamics institute for social research university of michigan ann arbor mi usa,"1 Department of Communication Studies and Research Center for Group Dynamics, Institute for Social Research, University of Michigan, Ann Arbor, MI, 48104, USA",Institute for Social Research,Exact,https://ror.org/03egy0233,https://www.google.com/search?q=Kristen+Harrison&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2008.00383.x+3.0,10.1111/j.1460-2466.2008.00383.x,https://academic.oup.com/joc/article/58/2/238/4098355,2008,Internet-Based Interactive Support for Cancer Patients: Are Integrated Systems Better?,Journal of Communication,9.0,3.0,Fiona McTavish,Fiona,Mctavish,"3 Center for Health Enhancement System Studies, University of Wisconsin–Madison, WI 53706-1572",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fiona+Mctavish,https://www.google.com/search?q=Fiona+McTavish+center+for+health+enhancement+system+studies+university+of+wisconsin+madison+wi,female,0.97,11154.0,High,Fiona McTavish,Fiona,Mctavish,"3 Center for Health Enhancement System Studies, University of Wisconsin–Madison, WI 53706-1572",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fiona+Mctavish,https://www.google.com/search?q=Fiona+McTavish+center+for+health+enhancement+system+studies+university+of+wisconsin+madison+wi,white,High,0.015671013,0.11769373,0.025582448,0.84105283,0.84105283,0.11769373,0.7233591,center for health enhancement system studies university of wisconsin madison wi,"3 Center for Health Enhancement System Studies, University of Wisconsin–Madison, WI 53706-1572",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Fiona+Mctavish&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1970.tb00894.x+1.0,10.1111/j.1460-2466.1970.tb00894.x,https://academic.oup.com/joc/article/20/4/359/4560929,1970,"Affective, Cognitive, and Behavioral Dimensions of Communicative Attitudes",Journal of Communication,1.0,1.0,Robert N. Bostrom,Robert,Bostrom,"1 Robert N. Bostrom (Ph.D., State University of Iowa) is Professor of Speech and Chairman of the Department at the University of Kentucky. He is a frequent contributor to the Journal of Communication",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Bostrom,https://www.google.com/search?q=Robert+N.+Bostrom+robert+n+bostrom+is+professor+of+speech+and+chairman+of+the+department+at+the+university+of+kentucky+he+is+a+frequent+contributor+to+the+journal+of+communication,male,0.99,177418.0,High,Robert N. Bostrom,Robert,Bostrom,"1 Robert N. Bostrom (Ph.D., State University of Iowa) is Professor of Speech and Chairman of the Department at the University of Kentucky. He is a frequent contributor to the Journal of Communication",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Bostrom,https://www.google.com/search?q=Robert+N.+Bostrom+robert+n+bostrom+is+professor+of+speech+and+chairman+of+the+department+at+the+university+of+kentucky+he+is+a+frequent+contributor+to+the+journal+of+communication,white,High,0.0022496947,0.01578091,0.017886875,0.9640825,0.9640825,0.017886875,0.9461956,robert n bostrom is professor of speech and chairman of the department at the university of kentucky he is a frequent contributor to the journal of communication,"1 Robert N. Bostrom (Ph.D., State University of Iowa) is Professor of Speech and Chairman of the Department at the University of Kentucky. He is a frequent contributor to the Journal of Communication",University of Kentucky,Exact,https://ror.org/02k3smh20,https://www.google.com/search?q=Robert+Bostrom&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
