authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,race_prediction
10.1111/j.1468-2885.2000.tb00187.x+1.0,10.1111/j.1468-2885.2000.tb00187.x,https://academic.oup.com/ct/article/10/2/176/4210400,2000,Cognitive Models of Message Production: Unanswered Questions,Communication Theory,1.0,1.0,Janet R. Meyer,Janet,Meyer,"1 Janet R. Meyer is an assistant professor in the School of Communication Studies, Kent State University. An earlier version of this article was presented at the pre conference on message production prior to the annual meeting of the International Communication Association, San Francisco, CA, USA, May 1999.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Janet+Meyer,https://www.google.com/search?q=Janet+R.+Meyer+janet+r+meyer+is+an+assistant+professor+in+the+school+of+communication+studies+kent+state+university+an+earlier+version+of+this+article+was+presented+at+the+pre+conference+on+message+production+prior+to+the+annual+meeting+of+the+international+communication+association+san+francisco+ca+usa+may,female,0.98,15602.0,High,Janet R. Meyer,Janet,Meyer,"1 Janet R. Meyer is an assistant professor in the School of Communication Studies, Kent State University. An earlier version of this article was presented at the pre conference on message production prior to the annual meeting of the International Communication Association, San Francisco, CA, USA, May 1999.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Janet+Meyer,https://www.google.com/search?q=Janet+R.+Meyer+janet+r+meyer+is+an+assistant+professor+in+the+school+of+communication+studies+kent+state+university+an+earlier+version+of+this+article+was+presented+at+the+pre+conference+on+message+production+prior+to+the+annual+meeting+of+the+international+communication+association+san+francisco+ca+usa+may,white,High,0.0038197779,0.0021082126,0.016862389,0.9772096,0.9772096,0.016862389,0.96034724,janet r meyer is an assistant professor in the school of communication studies kent state university an earlier version of this article was presented at the pre conference on message production prior to the annual meeting of the international communication association san francisco ca usa may,"1 Janet R. Meyer is an assistant professor in the School of Communication Studies, Kent State University. An earlier version of this article was presented at the pre conference on message production prior to the annual meeting of the International Communication Association, San Francisco, CA, USA, May 1999.",Kent State University,Exact,https://ror.org/049pfb863,https://www.google.com/search?q=Janet+Meyer&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1975.tb00646.x+1.0,10.1111/j.1460-2466.1975.tb00646.x,https://academic.oup.com/joc/article/25/4/107/4553852,1975,Sex-role Research on the Mass Media,Journal of Communication,1.0,1.0,Linda J. Busby,Linda,Busby,"1 Linda J. Busby is Assistant Professor of Telecommunications in the Department of Speech Communication, Iowa State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Linda+Busby,https://www.google.com/search?q=Linda+J.+Busby+linda+j+busby+is+assistant+professor+of+telecommunications+in+the+department+of+speech+communication+iowa+state+university,female,0.98,99198.0,High,Linda J. Busby,Linda,Busby,"1 Linda J. Busby is Assistant Professor of Telecommunications in the Department of Speech Communication, Iowa State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Linda+Busby,https://www.google.com/search?q=Linda+J.+Busby+linda+j+busby+is+assistant+professor+of+telecommunications+in+the+department+of+speech+communication+iowa+state+university,white,High,0.0019317078,0.11432132,0.021375911,0.8623711,0.8623711,0.11432132,0.74804974,linda j busby is assistant professor of telecommunications in the department of speech communication iowa state university,"1 Linda J. Busby is Assistant Professor of Telecommunications in the Department of Speech Communication, Iowa State University",Iowa State University,Exact,https://ror.org/04rswrd78,https://www.google.com/search?q=Linda+Busby&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2011.01558.x+4.0,10.1111/j.1083-6101.2011.01558.x,https://academic.oup.com/jcmc/article/17/1/77/4067669,2011,Seeing and Being Seen: The Effects on Gesture Production,Journal of Computer-Mediated Communication,4.0,4.0,Marc Swerts,Marc,Swerts,"1 Department of Communication and Information Sciences, Tilburg University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marc+Swerts,https://www.google.com/search?q=Marc+Swerts+department+of+communication+and+information+sciences+tilburg+university,male,0.99,116213.0,High,Marc Swerts,Marc,Swerts,"1 Department of Communication and Information Sciences, Tilburg University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marc+Swerts,https://www.google.com/search?q=Marc+Swerts+department+of+communication+and+information+sciences+tilburg+university,white,High,0.003741689,0.06338481,0.021467753,0.9114057,0.9114057,0.06338481,0.84802085,department of communication and information sciences tilburg university,"1 Department of Communication and Information Sciences, Tilburg University",Tilburg University,Exact,https://ror.org/04b8v1s79,https://www.google.com/search?q=Marc+Swerts&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.2001.tb00243.x+2.0,10.1111/j.1468-2885.2001.tb00243.x,https://academic.oup.com/ct/article/11/3/263/4201752,2001,The Actual Practice of Compliance Seeking,Communication Theory,2.0,2.0,Kristine L. Fitch,Kristine,Fitch,"2 University of Iowa, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristine+Fitch,https://www.google.com/search?q=Kristine+L.+Fitch+university+of+iowa+usa,female,0.98,6020.0,High,Kristine L. Fitch,Kristine,Fitch,"2 University of Iowa, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristine+Fitch,https://www.google.com/search?q=Kristine+L.+Fitch+university+of+iowa+usa,white,High,0.0031435848,0.13019814,0.02792634,0.83873194,0.83873194,0.13019814,0.7085338,university of iowa usa,"2 University of Iowa, USA",University of Iowa,Exact,https://ror.org/036jqmy94,https://www.google.com/search?q=Kristine+Fitch&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12339+3.0,10.1111/jcom.12339,https://academic.oup.com/joc/article/67/6/944/4753840,2017,The Hybridization of Journalistic Cultures: A Comparative Study of Journalistic Role Performance,Journal of Communication,10.0,3.0,Mireya Márquez-Ramírez,Mireya,Márquez-Ramírez,"3 Department of Communications, Universidad Iberoamericana, Mexico City, 01219, Mexico",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mireya+Márquez-Ramírez,https://www.google.com/search?q=Mireya+M%C3%A1rquez-Ram%C3%ADrez+department+of+communications+universidad+iberoamericana+mexico+city+mexico,female,0.98,1985.0,Low,Mireya Márquez-Ramírez,Mireya,Márquez-Ramírez,"3 Department of Communications, Universidad Iberoamericana, Mexico City, 01219, Mexico",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mireya+Márquez-Ramírez,https://www.google.com/search?q=Mireya+M%C3%A1rquez-Ram%C3%ADrez+department+of+communications+universidad+iberoamericana+mexico+city+mexico,hispanic,High,0.018909859,0.002579195,0.9573427,0.021168182,0.9573427,0.021168182,0.9361745,department of communications universidad iberoamericana mexico city mexico,"3 Department of Communications, Universidad Iberoamericana, Mexico City, 01219, Mexico",Universidad de Las Américas,API_QUERY,https://ror.org/0198j4566,https://www.google.com/search?q=Mireya+Márquez-Ramírez&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12166+1.0,10.1111/jcom.12166,https://academic.oup.com/joc/article/65/4/619/4082315,2015,"In Related News, That was Wrong: The Correction of Misinformation Through Related Stories Functionality in Social Media",Journal of Communication,2.0,1.0,Leticia Bode,Leticia,Bode,"1 Department of Political Science, University of Wisconsin-Madison, Madison, WI 53706, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leticia+Bode,https://www.google.com/search?q=Leticia+Bode+department+of+political+science+university+of+wisconsin+madison+madison+wi+usa,female,0.98,10868.0,High,Leticia Bode,Leticia,Bode,"1 Department of Political Science, University of Wisconsin-Madison, Madison, WI 53706, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Leticia+Bode,https://www.google.com/search?q=Leticia+Bode+department+of+political+science+university+of+wisconsin+madison+madison+wi+usa,white,Low,0.009295236,0.18216462,0.017244862,0.79129523,0.79129523,0.18216462,0.6091306,department of political science university of wisconsin madison madison wi usa,"1 Department of Political Science, University of Wisconsin-Madison, Madison, WI 53706, USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Leticia+Bode&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1976.tb01923.x+1.0,10.1111/j.1460-2466.1976.tb01923.x,https://academic.oup.com/joc/article/26/3/190/4553888,1976,A Process Model of Humor Judgment,Journal of Communication,2.0,1.0,Howard Leventhal,Howard,Leventhal,1 Howard Leventhal is Professor of Psychology and Associate Director of the Research Center for Medical Sociology at the University of Wisconsin,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Howard+Leventhal,https://www.google.com/search?q=Howard+Leventhal+howard+leventhal+is+professor+of+psychology+and+associate+director+of+the+research+center+for+medical+sociology+at+the+university+of+wisconsin,male,0.99,3213.0,High,Howard Leventhal,Howard,Leventhal,1 Howard Leventhal is Professor of Psychology and Associate Director of the Research Center for Medical Sociology at the University of Wisconsin,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Howard+Leventhal,https://www.google.com/search?q=Howard+Leventhal+howard+leventhal+is+professor+of+psychology+and+associate+director+of+the+research+center+for+medical+sociology+at+the+university+of+wisconsin,white,High,0.035903376,0.058298983,0.027808705,0.8779889,0.8779889,0.058298983,0.81968987,howard leventhal is professor of psychology and associate director of the research center for medical sociology at the university of wisconsin,1 Howard Leventhal is Professor of Psychology and Associate Director of the Research Center for Medical Sociology at the University of Wisconsin,Office of the Director,API_QUERY,https://ror.org/04nseet23,https://www.google.com/search?q=Howard+Leventhal&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ccc/tcac011+1.0,10.1093/ccc/tcac011,https://academic.oup.com/ccc/article/15/2/244/6572111,2022,"“Come On, Put Viber, We Can Drink Coffee Together”: Performing (Im)mobile Intimacy in Turbulent Times Among Aging Migrants","Communication, Culture and Critique",1.0,1.0,Earvin Charles B Cabalquinto,Earvin,Cabalquinto,"School of Communication and Creative Arts, Faculty of Arts and Education, Deakin University , Burwood, Victoria,  Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Earvin+Cabalquinto,https://www.google.com/search?q=Earvin+Charles+B+Cabalquinto+school+of+communication+and+creative+arts+faculty+of+arts+and+education+deakin+university+burwood+victoria+australia,male,0.99,104.0,Low,Earvin Charles B Cabalquinto,Earvin,Cabalquinto,"School of Communication and Creative Arts, Faculty of Arts and Education, Deakin University , Burwood, Victoria,  Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Earvin+Cabalquinto,https://www.google.com/search?q=Earvin+Charles+B+Cabalquinto+school+of+communication+and+creative+arts+faculty+of+arts+and+education+deakin+university+burwood+victoria+australia,hispanic,High,0.012950343,0.006364344,0.9134735,0.0672118,0.9134735,0.0672118,0.8462617,school of communication and creative arts faculty of arts and education deakin university burwood victoria australia,"School of Communication and Creative Arts, Faculty of Arts and Education, Deakin University , Burwood, Victoria,  Australia",Deakin University,Exact,https://ror.org/02czsnj07,https://www.google.com/search?q=Earvin+Cabalquinto&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12256+1.0,10.1111/jcom.12256,https://academic.oup.com/joc/article/66/5/717/4082379,2016,"Implicit and Explicit Attitudes as Predictors of Gatekeeping, Selective Exposure, and News Sharing: Testing a General Model of Media-Related Selection",Journal of Communication,3.0,1.0,Florian Arendt,Florian,Arendt,"1 Department of Communication Science and Media Research, University of Munich (LMU), Munich, 80538, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Florian+Arendt,https://www.google.com/search?q=Florian+Arendt+department+of+communication+science+and+media+research+university+of+munich+munich+germany,male,0.99,57806.0,High,Florian Arendt,Florian,Arendt,"1 Department of Communication Science and Media Research, University of Munich (LMU), Munich, 80538, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Florian+Arendt,https://www.google.com/search?q=Florian+Arendt+department+of+communication+science+and+media+research+university+of+munich+munich+germany,white,High,0.0027005551,0.006099999,0.020958068,0.97024137,0.97024137,0.020958068,0.9492833,department of communication science and media research university of munich munich germany,"1 Department of Communication Science and Media Research, University of Munich (LMU), Munich, 80538, Germany",Data:Lab Munich (Germany),API_QUERY,https://ror.org/04jbk1p62,https://www.google.com/search?q=Florian+Arendt&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/joc/jqx018+1.0,10.1093/joc/jqx018,https://academic.oup.com/joc/article/68/2/399/4958958,2018,Paradigm(s) Lost? Islands of Critical Media Research in Communication Journals,Journal of Communication,2.0,1.0,Slavko Splichal,Slavko,Splichal,"Faculty of Social Sciences, University of Ljubljana, Ljubljana, Slovenia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Slavko+Splichal,https://www.google.com/search?q=Slavko+Splichal+faculty+of+social+sciences+university+of+ljubljana+ljubljana+slovenia,male,0.99,1408.0,Low,Slavko Splichal,Slavko,Splichal,"Faculty of Social Sciences, University of Ljubljana, Ljubljana, Slovenia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Slavko+Splichal,https://www.google.com/search?q=Slavko+Splichal+faculty+of+social+sciences+university+of+ljubljana+ljubljana+slovenia,white,High,0.014093615,0.011387894,0.026829142,0.9476893,0.9476893,0.026829142,0.9208602,faculty of social sciences university of ljubljana ljubljana slovenia,"Faculty of Social Sciences, University of Ljubljana, Ljubljana, Slovenia",University of Ljubljana,Exact,https://ror.org/05njb9z20,https://www.google.com/search?q=Slavko+Splichal&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2010.01523.x+2.0,10.1111/j.1460-2466.2010.01523.x,https://academic.oup.com/joc/article/60/4/778/4098570,2010,A Kernel of Truth? the Impact of Television Storylines Exploiting Myths About Organ Donation on the Public's Willingness to Donate,Journal of Communication,4.0,2.0,Andy J. King,Andy,King,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andy+King,https://www.google.com/search?q=Andy+J.+King+department+of+communication+purdue+university+west+lafayette+in+usa,male,0.92,66103.0,High,Andy J. King,Andy,King,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andy+King,https://www.google.com/search?q=Andy+J.+King+department+of+communication+purdue+university+west+lafayette+in+usa,white,Low,0.012046223,0.19408529,0.017834367,0.7760341,0.7760341,0.19408529,0.5819488,department of communication purdue university west lafayette in usa,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,https://www.google.com/search?q=Andy+King&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1956.tb02471.x+2.0,10.1111/j.1460-2466.1956.tb02471.x,https://academic.oup.com/joc/article/6/2/69/4609626,1956,An Empirically-Derived Rating Scale for Intercollegiate Discussion Sequences,Journal of Communication,2.0,2.0,Orville L. Pence,Orville,Pence,"2 Orville L. Pence — Associate Professor of Speech and Director of the Speech Communications Laboratory, University of Washington, Seattle, Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Orville+Pence,https://www.google.com/search?q=Orville+L.+Pence+orville+l+pence+associate+professor+of+speech+and+director+of+the+speech+communications+laboratory+university+of+washington+seattle+washington,male,0.97,139.0,Low,Orville L. Pence,Orville,Pence,"2 Orville L. Pence — Associate Professor of Speech and Director of the Speech Communications Laboratory, University of Washington, Seattle, Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Orville+Pence,https://www.google.com/search?q=Orville+L.+Pence+orville+l+pence+associate+professor+of+speech+and+director+of+the+speech+communications+laboratory+university+of+washington+seattle+washington,white,Low,0.011893424,0.1036811,0.0887001,0.7957254,0.7957254,0.1036811,0.6920443,orville l pence associate professor of speech and director of the speech communications laboratory university of washington seattle washington,"2 Orville L. Pence — Associate Professor of Speech and Director of the Speech Communications Laboratory, University of Washington, Seattle, Washington",University of Washington,Exact,https://ror.org/00cvxb145,https://www.google.com/search?q=Orville+Pence&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcc4.12101+2.0,10.1111/jcc4.12101,https://academic.oup.com/jcmc/article/20/1/99/4067565,2015,When Online Dating Partners Meet Offline: The Effect of Modality Switching on Relational Communication between Online Daters,Journal of Computer-Mediated Communication,4.0,2.0,Erin M. (Bryant) Sumner,Erin,Sumner,"2 Department of Human Communication and Theatre, Trinity University, One Trinity Place, San Antonio, TX, 78212–7200",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Sumner,https://www.google.com/search?q=Erin+M.+%28Bryant%29+Sumner+department+of+human+communication+and+theatre+trinity+university+one+trinity+place+san+antonio+tx,female,0.77,3169.0,Low,Erin M. (Bryant) Sumner,Erin,Sumner,"2 Department of Human Communication and Theatre, Trinity University, One Trinity Place, San Antonio, TX, 78212–7200",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Sumner,https://www.google.com/search?q=Erin+M.+%28Bryant%29+Sumner+department+of+human+communication+and+theatre+trinity+university+one+trinity+place+san+antonio+tx,white,High,0.0129221985,0.0638959,0.028633071,0.8945489,0.8945489,0.0638959,0.830653,department of human communication and theatre trinity university one trinity place san antonio tx,"2 Department of Human Communication and Theatre, Trinity University, One Trinity Place, San Antonio, TX, 78212–7200",Trinity University,Exact,https://ror.org/00t8gz605,https://www.google.com/search?q=Erin+Sumner&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2006.00021.x+2.0,10.1111/j.1460-2466.2006.00021.x,https://academic.oup.com/joc/article/56/2/309/4070482,2006,"Petitioners or Prophets? Presidential Discourse, God, and the Ascendancy of Religious Conservatives",Journal of Communication,2.0,2.0,David Domke,David,Domke,"2 Department of Communication, University of Washington, Seattle, WA 98195",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Domke,https://www.google.com/search?q=David+Domke+department+of+communication+university+of+washington+seattle+wa,male,0.99,501011.0,High,David Domke,David,Domke,"2 Department of Communication, University of Washington, Seattle, WA 98195",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Domke,https://www.google.com/search?q=David+Domke+department+of+communication+university+of+washington+seattle+wa,white,High,0.009403376,0.008484777,0.030142069,0.95196974,0.95196974,0.030142069,0.9218277,department of communication university of washington seattle wa,"2 Department of Communication, University of Washington, Seattle, WA 98195",University of Washington,Exact,https://ror.org/00cvxb145,https://www.google.com/search?q=David+Domke&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1965.tb01338.x+1.0,10.1111/j.1460-2466.1965.tb01338.x,https://academic.oup.com/joc/article/15/3/161/4569085,1965,A Field Study in Effects of a Public Relations Speech,Journal of Communication,2.0,1.0,Frederick Williams,Frederick,Williams,"1 This study was conducted as a project of the Speech Experimental Laboratory at the University of Wisconsin. It was supported by a grant from the Wisconsin Telephone Company, Milwaukee, Wis. Dr. Williams is Director of the Laboratory and Miss Sundene, a graduate student in Speech, was the chief research assistant on the project",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Frederick+Williams,https://www.google.com/search?q=Frederick+Williams+this+study+was+conducted+as+a+project+of+the+speech+experimental+laboratory+at+the+university+of+wisconsin+it+was+supported+by+a+grant+from+the+wisconsin+telephone+company+milwaukee+wis+dr+williams+is+director+of+the+laboratory+and+miss+sundene+a+graduate+student+in+speech+was+the+chief+research+assistant+on+the+project,male,0.99,5190.0,High,Frederick Williams,Frederick,Williams,"1 This study was conducted as a project of the Speech Experimental Laboratory at the University of Wisconsin. It was supported by a grant from the Wisconsin Telephone Company, Milwaukee, Wis. Dr. Williams is Director of the Laboratory and Miss Sundene, a graduate student in Speech, was the chief research assistant on the project",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Frederick+Williams,https://www.google.com/search?q=Frederick+Williams+this+study+was+conducted+as+a+project+of+the+speech+experimental+laboratory+at+the+university+of+wisconsin+it+was+supported+by+a+grant+from+the+wisconsin+telephone+company+milwaukee+wis+dr+williams+is+director+of+the+laboratory+and+miss+sundene+a+graduate+student+in+speech+was+the+chief+research+assistant+on+the+project,black,Low,0.0067084697,0.4976334,0.02966933,0.46598884,0.4976334,0.46598884,0.031644553,this study was conducted as a project of the speech experimental laboratory at the university of wisconsin it was supported by a grant from the wisconsin telephone company milwaukee wis dr williams is director of the laboratory and miss sundene a graduate student in speech was the chief research assistant on the project,"1 This study was conducted as a project of the Speech Experimental Laboratory at the University of Wisconsin. It was supported by a grant from the Wisconsin Telephone Company, Milwaukee, Wis. Dr. Williams is Director of the Laboratory and Miss Sundene, a graduate student in Speech, was the chief research assistant on the project",Wasatch Adaptive Sports,API_QUERY,https://ror.org/00cnma114,https://www.google.com/search?q=Frederick+Williams&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1975.tb00261.x+1.0,10.1111/j.1468-2958.1975.tb00261.x,https://academic.oup.com/hcr/article/1/2/133/4637523,1975,"Conflicting Information, Attitude, and Message Variables as Predictors of Learning and Persuasion",Human Communication Research,1.0,1.0,Judee K. Burgoon,Judee,Burgoon,1 University of Florida,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judee+Burgoon,https://www.google.com/search?q=Judee+K.+Burgoon+university+of+florida,female,0.7,46.0,Low,Judee K. Burgoon,Judee,Burgoon,1 University of Florida,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judee+Burgoon,https://www.google.com/search?q=Judee+K.+Burgoon+university+of+florida,white,High,0.011093201,0.1202031,0.020355787,0.8483479,0.8483479,0.1202031,0.7281448,university of florida,1 University of Florida,University of Florida,Exact,https://ror.org/02y3ad647,https://www.google.com/search?q=Judee+Burgoon&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.1997.tb00197.x+3.0,10.1111/j.1083-6101.1997.tb00197.x,https://academic.oup.com/jcmc/article/2/4/JCMC2410/4584388,1997,Conduct Control on Usenet,Journal of Computer-Mediated Communication,3.0,3.0,Kerry K. Osborne,Kerry,Osborne,"2 Margaret L. McLaughlin is Professor of Communication, Annenberg School for Communication, University of Southern California, Los Angeles, and a faculty member of the Integrated Media Systems Center. She is Co-Editor of the Journal of Computer-Mediated Communication, and Co-Editor of the forthcoming Network and Netplay: Virtual Groups on the Internet (AAAI/MIT Press). She is Principal Investigator for the USC Interactive Art Museum project",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kerry+Osborne,https://www.google.com/search?q=Kerry+K.+Osborne+margaret+l+mclaughlin+is+professor+of+communication+annenberg+school+for+communication+university+of+southern+california+los+angeles+and+a+faculty+member+of+the+integrated+media+systems+center+she+is+co+editor+of+the+journal+of+computer+mediated+communication+and+co+editor+of+the+forthcoming+network+and+netplay+virtual+groups+on+the+internet+she+is+principal+investigator+for+the+usc+interactive+art+museum+project,female,0.8,6450.0,Low,Kerry K. Osborne,Kerry,Osborne,"2 Margaret L. McLaughlin is Professor of Communication, Annenberg School for Communication, University of Southern California, Los Angeles, and a faculty member of the Integrated Media Systems Center. She is Co-Editor of the Journal of Computer-Mediated Communication, and Co-Editor of the forthcoming Network and Netplay: Virtual Groups on the Internet (AAAI/MIT Press). She is Principal Investigator for the USC Interactive Art Museum project",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kerry+Osborne,https://www.google.com/search?q=Kerry+K.+Osborne+margaret+l+mclaughlin+is+professor+of+communication+annenberg+school+for+communication+university+of+southern+california+los+angeles+and+a+faculty+member+of+the+integrated+media+systems+center+she+is+co+editor+of+the+journal+of+computer+mediated+communication+and+co+editor+of+the+forthcoming+network+and+netplay+virtual+groups+on+the+internet+she+is+principal+investigator+for+the+usc+interactive+art+museum+project,white,High,0.002092213,0.12821452,0.027366534,0.8423268,0.8423268,0.12821452,0.7141123,margaret l mclaughlin is professor of communication annenberg school for communication university of southern california los angeles and a faculty member of the integrated media systems center she is co editor of the journal of computer mediated communication and co editor of the forthcoming network and netplay virtual groups on the internet she is principal investigator for the usc interactive art museum project,"2 Margaret L. McLaughlin is Professor of Communication, Annenberg School for Communication, University of Southern California, Los Angeles, and a faculty member of the Integrated Media Systems Center. She is Co-Editor of the Journal of Computer-Mediated Communication, and Co-Editor of the forthcoming Network and Netplay: Virtual Groups on the Internet (AAAI/MIT Press). She is Principal Investigator for the USC Interactive Art Museum project",University of Southern California,Exact,https://ror.org/03taz7m60,https://www.google.com/search?q=Kerry+Osborne&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
