authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1468-2958.1984.tb00028.x+1.0,10.1111/j.1468-2958.1984.tb00028.x,https://academic.oup.com/hcr/article/10/4/461/4587786,1984,Sequential-Request Persuasive Strategies: Meta-Analysis of Foot-in-the-Door and Door-in-the-Face,Human Communication Research,3.0,1.0,James P. Dillard,James,Dillard,"1 James P. Dillard (Ph.D., Michigan State University, 1983) is an assistant professor of communication arts at the University of Wisconsin, Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Dillard,https://www.google.com/search?q=James+P.+Dillard+james+p+dillard+is+an+assistant+professor+of+communication+arts+at+the+university+of+wisconsin+madison,male,0.99,117309.0,High,James P. Dillard,James,Dillard,"1 James P. Dillard (Ph.D., Michigan State University, 1983) is an assistant professor of communication arts at the University of Wisconsin, Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Dillard,https://www.google.com/search?q=James+P.+Dillard+james+p+dillard+is+an+assistant+professor+of+communication+arts+at+the+university+of+wisconsin+madison,white,Low,0.0029349031,0.35611796,0.034434922,0.6065122,0.6065122,0.35611796,0.25039423,james p dillard is an assistant professor of communication arts at the university of wisconsin madison,"1 James P. Dillard (Ph.D., Michigan State University, 1983) is an assistant professor of communication arts at the University of Wisconsin, Madison",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=James+Dillard&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcc4.12111+4.0,10.1111/jcc4.12111,https://academic.oup.com/jcmc/article/20/3/260/4067552,2015,Cyberbullying-Entrenched or Cyberbully-Free Classrooms? A Class Network and Class Composition Approach,Journal of Computer-Mediated Communication,6.0,4.0,Heidi Vandebosch,Heidi,Vandebosch,"1 Department of Communication Studies, University of Antwerp, Sint Jacobsstraat 2, 2000, Antwerp, Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Heidi+Vandebosch,https://www.google.com/search?q=Heidi+Vandebosch+department+of+communication+studies+university+of+antwerp+sint+jacobsstraat+antwerp+belgium,female,0.97,15937.0,High,Heidi Vandebosch,Heidi,Vandebosch,"1 Department of Communication Studies, University of Antwerp, Sint Jacobsstraat 2, 2000, Antwerp, Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Heidi+Vandebosch,https://www.google.com/search?q=Heidi+Vandebosch+department+of+communication+studies+university+of+antwerp+sint+jacobsstraat+antwerp+belgium,white,High,0.0023717186,0.006872987,0.023827959,0.96692735,0.96692735,0.023827959,0.9430994,department of communication studies university of antwerp sint jacobsstraat antwerp belgium,"1 Department of Communication Studies, University of Antwerp, Sint Jacobsstraat 2, 2000, Antwerp, Belgium",University of Antwerp,Exact,https://ror.org/008x57b05,https://www.google.com/search?q=Heidi+Vandebosch&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1993.tb00318.x+1.0,10.1111/j.1468-2958.1993.tb00318.x,https://academic.oup.com/hcr/article/20/1/118/4564872,1993,The Impact of Argumentativeness on Resistance to Persuasion,Human Communication Research,1.0,1.0,Dean Kazoleas,Dean,Kazoleas,1 Dean Kazoleas is an assistant professor in the Department of Communication Studies at West Virginia University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dean+Kazoleas,https://www.google.com/search?q=Dean+Kazoleas+dean+kazoleas+is+an+assistant+professor+in+the+department+of+communication+studies+at+west+virginia+university,male,0.98,13192.0,High,Dean Kazoleas,Dean,Kazoleas,1 Dean Kazoleas is an assistant professor in the Department of Communication Studies at West Virginia University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dean+Kazoleas,https://www.google.com/search?q=Dean+Kazoleas+dean+kazoleas+is+an+assistant+professor+in+the+department+of+communication+studies+at+west+virginia+university,white,Low,0.0071732784,0.24758692,0.02645364,0.7187861,0.7187861,0.24758692,0.4711992,dean kazoleas is an assistant professor in the department of communication studies at west virginia university,1 Dean Kazoleas is an assistant professor in the Department of Communication Studies at West Virginia University,West Virginia University,Exact,https://ror.org/011vxgd24,https://www.google.com/search?q=Dean+Kazoleas&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2006.tb00306.x+2.0,10.1111/j.1083-6101.2006.tb00306.x,https://academic.oup.com/jcmc/article/11/1/114/4616659,2005,“for she who knows who she is:” Managing Accountability in Online Forum Messages,Journal of Computer-Mediated Communication,4.0,2.0,Elisenda Ardévol,Elisenda,Ardévol,2 GIRCOM Universitat Oberta de Catalunya,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elisenda+Ardévol,https://www.google.com/search?q=Elisenda+Ard%C3%A9vol+gircom+universitat+oberta+de+catalunya,female,0.98,386.0,Low,Elisenda Ardévol,Elisenda,Ardévol,2 GIRCOM Universitat Oberta de Catalunya,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elisenda+Ardévol,https://www.google.com/search?q=Elisenda+Ard%C3%A9vol+gircom+universitat+oberta+de+catalunya,white,Low,0.15391773,0.033113834,0.074471794,0.73849666,0.73849666,0.15391773,0.58457893,gircom universitat oberta de catalunya,2 GIRCOM Universitat Oberta de Catalunya,Open University of Catalonia,API_QUERY,https://ror.org/01f5wp925,https://www.google.com/search?q=Elisenda+Ardévol&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2009.01368.x+2.0,10.1111/j.1468-2958.2009.01368.x,https://academic.oup.com/hcr/article/36/1/53/4107473,2010,Appreciation as Audience Response: Exploring Entertainment Gratifications Beyond Hedonism,Human Communication Research,2.0,2.0,Anne Bartsch,Anne,Bartsch,"2 Department of Media and Communication Studies, Martin Luther University Halle, 06108 Halle, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne+Bartsch,https://www.google.com/search?q=Anne+Bartsch+department+of+media+and+communication+studies+martin+luther+university+halle+halle+germany,female,0.97,78727.0,High,Anne Bartsch,Anne,Bartsch,"2 Department of Media and Communication Studies, Martin Luther University Halle, 06108 Halle, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne+Bartsch,https://www.google.com/search?q=Anne+Bartsch+department+of+media+and+communication+studies+martin+luther+university+halle+halle+germany,white,High,0.0030996816,0.010184548,0.03357824,0.9531375,0.9531375,0.03357824,0.9195593,department of media and communication studies martin luther university halle halle germany,"2 Department of Media and Communication Studies, Martin Luther University Halle, 06108 Halle, Germany",Luther University,Exact,https://ror.org/015dhy417,https://www.google.com/search?q=Anne+Bartsch&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2010.01378.x+2.0,10.1111/j.1468-2958.2010.01378.x,https://academic.oup.com/hcr/article/36/3/323/4107483,2010,Effects of Interpersonal Goals on Inadvertent Intrapersonal Influence in Computer-Mediated Communication,Human Communication Research,5.0,2.0,Brandon Van Der Heide,Brandon,Heide,"3 School of Communication, The Ohio State University, Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brandon+Heide,https://www.google.com/search?q=Brandon+Van+Der+Heide+school+of+communication+the+ohio+state+university+columbus+oh+usa,male,0.99,14697.0,High,Brandon Van Der Heide,Brandon,Heide,"3 School of Communication, The Ohio State University, Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brandon+Heide,https://www.google.com/search?q=Brandon+Van+Der+Heide+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,High,0.011494064,0.059329774,0.05014269,0.87903345,0.87903345,0.059329774,0.8197037,school of communication the ohio state university columbus oh usa,"3 School of Communication, The Ohio State University, Columbus, OH 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,https://www.google.com/search?q=Brandon+Heide&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12052+1.0,10.1111/jcom.12052,https://academic.oup.com/joc/article/63/6/1070/4086004,2013,A Content Analysis of Print News Coverage of Media Violence and Aggression Research,Journal of Communication,6.0,1.0,Nicole Martins,Nicole,Martins,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nicole+Martins,https://www.google.com/search?q=Nicole+Martins+department+of+telecommunications+indiana+university+bloomington+in+usa,female,0.98,102075.0,High,Nicole Martins,Nicole,Martins,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nicole+Martins,https://www.google.com/search?q=Nicole+Martins+department+of+telecommunications+indiana+university+bloomington+in+usa,white,High,0.0021284448,0.080157526,0.08017216,0.8375418,0.8375418,0.08017216,0.75736964,department of telecommunications indiana university bloomington in usa,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",Indiana University Bloomington,Exact,https://ror.org/02k40bc56,https://www.google.com/search?q=Nicole+Martins&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/joc/jqaa019+4.0,10.1093/joc/jqaa019,https://academic.oup.com/joc/article/70/4/598/5849539,2020,"Past Debates, Fresh Impact on Nano-Enabled Food: A Multigroup Comparison of Presumed Media Influence Model Based on Spillover Effects of Attitude Toward Genetically Modified Food",Journal of Communication,6.0,4.0,Yan Wah Leung,Yan,Leung,"Ministry of Communications and Information , 140 Hill Street, Old Hill Street Police Station, Singapore 179369",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yan+Leung,https://www.google.com/search?q=Yan+Wah+Leung+ministry+of+communications+and+information+hill+street+old+hill+street+police+station+singapore,male,0.75,10113.0,Low,Yan Wah Leung,Yan,Leung,"Ministry of Communications and Information , 140 Hill Street, Old Hill Street Police Station, Singapore 179369",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yan+Leung,https://www.google.com/search?q=Yan+Wah+Leung+ministry+of+communications+and+information+hill+street+old+hill+street+police+station+singapore,api,High,0.9317886,0.0075523113,0.0066270884,0.054031864,0.9317886,0.054031864,0.8777568,ministry of communications and information hill street old hill street police station singapore,"Ministry of Communications and Information , 140 Hill Street, Old Hill Street Police Station, Singapore 179369",Bacon Street,API_QUERY,https://ror.org/04pyzzc05,https://www.google.com/search?q=Yan+Leung&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2005.tb00241.x+1.0,10.1111/j.1083-6101.2005.tb00241.x,https://academic.oup.com/jcmc/article/10/2/JCMC1028/4614448,2005,Mechanisms of an Online Public Sphere: the Website Slashdot,Journal of Computer-Mediated Communication,1.0,1.0,Nathaniel Poor,Nathaniel,Poor,"1 received his doctorate from the University of Michigan in May, 2004. He studies social, legal, historical, and technological aspects of new media, as well as the history of media technology. More information is available at http://www.umich.edu/~natpoor/.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nathaniel+Poor,https://www.google.com/search?q=Nathaniel+Poor+received+his+doctorate+from+the+university+of+michigan+in+may+he+studies+social+legal+historical+and+technological+aspects+of+new+media+as+well+as+the+history+of+media+technology+more+information+is+available+at+http+www+umich+edu+natpoor,male,0.97,2807.0,High,Nathaniel Poor,Nathaniel,Poor,"1 received his doctorate from the University of Michigan in May, 2004. He studies social, legal, historical, and technological aspects of new media, as well as the history of media technology. More information is available at http://www.umich.edu/~natpoor/.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nathaniel+Poor,https://www.google.com/search?q=Nathaniel+Poor+received+his+doctorate+from+the+university+of+michigan+in+may+he+studies+social+legal+historical+and+technological+aspects+of+new+media+as+well+as+the+history+of+media+technology+more+information+is+available+at+http+www+umich+edu+natpoor,white,Low,0.35699743,0.017424496,0.047554642,0.57802355,0.57802355,0.35699743,0.22102612,received his doctorate from the university of michigan in may he studies social legal historical and technological aspects of new media as well as the history of media technology more information is available at http www umich edu natpoor,"1 received his doctorate from the University of Michigan in May, 2004. He studies social, legal, historical, and technological aspects of new media, as well as the history of media technology. More information is available at http://www.umich.edu/~natpoor/.",Americas Society,API_QUERY,https://ror.org/017qmqm77,https://www.google.com/search?q=Nathaniel+Poor&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2003.tb02591.x+1.0,10.1111/j.1460-2466.2003.tb02591.x,https://academic.oup.com/joc/article/53/2/282/4102961,2003,“I Buy American”: The American Image as Reflected in Israeli Advertising,Journal of Communication,2.0,1.0,Eli Avraham,Eli,Avraham,"1 Eli Avraham (PhD, Hebrew University of Jerusalem, 1998) is an assistant professor in the Department of Communication, Haifa University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Avraham,https://www.google.com/search?q=Eli+Avraham+eli+avraham+is+an+assistant+professor+in+the+department+of+communication+haifa+university,female,0.81,20631.0,High,Eli Avraham,Eli,Avraham,"1 Eli Avraham (PhD, Hebrew University of Jerusalem, 1998) is an assistant professor in the Department of Communication, Haifa University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Avraham,https://www.google.com/search?q=Eli+Avraham+eli+avraham+is+an+assistant+professor+in+the+department+of+communication+haifa+university,white,High,0.004244131,0.013991223,0.013871531,0.9678931,0.9678931,0.013991223,0.9539019,eli avraham is an assistant professor in the department of communication haifa university,"1 Eli Avraham (PhD, Hebrew University of Jerusalem, 1998) is an assistant professor in the Department of Communication, Haifa University",University of Haifa,API_QUERY,https://ror.org/02f009v59,https://www.google.com/search?q=Eli+Avraham&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12248+4.0,10.1111/jcom.12248,https://academic.oup.com/joc/article/66/5/741/4082386,2016,More Than Shoot-Em-Up and Torture Porn: Reflective Appropriation and Meaning-Making of Violent Media Content,Journal of Communication,6.0,4.0,Andrea Kloß,Andrea,Kloß,"1 Department of Communication Studies and Media Research, LMU Munich, Munich, 80538, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andrea+Kloß,https://www.google.com/search?q=Andrea+Klo%C3%9F+department+of+communication+studies+and+media+research+lmu+munich+munich+germany,male,0.62,302977.0,Low,Andrea Kloß,Andrea,Kloß,"1 Department of Communication Studies and Media Research, LMU Munich, Munich, 80538, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andrea+Kloß,https://www.google.com/search?q=Andrea+Klo%C3%9F+department+of+communication+studies+and+media+research+lmu+munich+munich+germany,white,High,0.017560894,0.007133192,0.023231164,0.95207465,0.95207465,0.023231164,0.9288435,department of communication studies and media research lmu munich munich germany,"1 Department of Communication Studies and Media Research, LMU Munich, Munich, 80538, Germany",Data:Lab Munich (Germany),API_QUERY,https://ror.org/04jbk1p62,https://www.google.com/search?q=Andrea+Kloß&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.2006.00266.x+1.0,10.1111/j.1468-2885.2006.00266.x,https://academic.oup.com/ct/article/16/2/155/4098647,2006,Davidson’s Philosophy of Communication,Communication Theory,1.0,1.0,Eli Dresner,Eli,Dresner,"1 Department of Communication and Philosophy, Tel Aviv University, Tel Aviv, Israel 69978",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Dresner,https://www.google.com/search?q=Eli+Dresner+department+of+communication+and+philosophy+tel+aviv+university+tel+aviv+israel,female,0.81,20631.0,High,Eli Dresner,Eli,Dresner,"1 Department of Communication and Philosophy, Tel Aviv University, Tel Aviv, Israel 69978",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Dresner,https://www.google.com/search?q=Eli+Dresner+department+of+communication+and+philosophy+tel+aviv+university+tel+aviv+israel,white,High,0.0042930944,0.0037078278,0.022654817,0.9693442,0.9693442,0.022654817,0.94668937,department of communication and philosophy tel aviv university tel aviv israel,"1 Department of Communication and Philosophy, Tel Aviv University, Tel Aviv, Israel 69978",Tel Aviv University,Exact,https://ror.org/04mhzgx49,https://www.google.com/search?q=Eli+Dresner&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12166+2.0,10.1111/jcom.12166,https://academic.oup.com/joc/article/65/4/619/4082315,2015,"In Related News, That was Wrong: The Correction of Misinformation Through Related Stories Functionality in Social Media",Journal of Communication,2.0,2.0,Emily K. Vraga,Emily,Vraga,"2 School of Journalism and Mass Communication, University of Wisconsin-Madison, Madison, WI 53703, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emily+Vraga,https://www.google.com/search?q=Emily+K.+Vraga+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+madison+wi+usa,female,0.98,16379.0,High,Emily K. Vraga,Emily,Vraga,"2 School of Journalism and Mass Communication, University of Wisconsin-Madison, Madison, WI 53703, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emily+Vraga,https://www.google.com/search?q=Emily+K.+Vraga+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+madison+wi+usa,white,High,0.0067133713,0.0011431461,0.025380151,0.9667633,0.9667633,0.025380151,0.9413832,school of journalism and mass communication university of wisconsin madison madison wi usa,"2 School of Journalism and Mass Communication, University of Wisconsin-Madison, Madison, WI 53703, USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Emily+Vraga&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ccc/tcz038+2.0,10.1093/ccc/tcz038,https://academic.oup.com/ccc/article/12/4/535/5643756,2019,The Selling of Virtual Reality: Novelty and Continuity in the Cultural Integration of Technology,"Communication, Culture and Critique",2.0,2.0,Fred Turner,Fred,Turner,"Department of Communication , Stanford University, CA 94305, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fred+Turner,https://www.google.com/search?q=Fred+Turner+department+of+communication+stanford+university+ca+usa,male,0.96,73886.0,High,Fred Turner,Fred,Turner,"Department of Communication , Stanford University, CA 94305, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fred+Turner,https://www.google.com/search?q=Fred+Turner+department+of+communication+stanford+university+ca+usa,white,Low,0.0057945126,0.3508448,0.029306626,0.61405414,0.61405414,0.3508448,0.26320934,department of communication stanford university ca usa,"Department of Communication , Stanford University, CA 94305, USA",Stanford University,Exact,https://ror.org/00f54p054,https://www.google.com/search?q=Fred+Turner&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1972.tb00150.x+2.0,10.1111/j.1460-2466.1972.tb00150.x,https://academic.oup.com/joc/article/22/3/239/4560937,1972,Some Message Variables and the Mum Effect,Journal of Communication,3.0,2.0,Sidney Rosen,Sidney,Rosen,"2 Sidney Hosen (Ph.D., University of Michigan, 1952) is Professor of Psychology at the University of Georgia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sidney+Rosen,https://www.google.com/search?q=Sidney+Rosen+sidney+hosen+is+professor+of+psychology+at+the+university+of+georgia,male,0.79,2861.0,Low,Sidney Rosen,Sidney,Rosen,"2 Sidney Hosen (Ph.D., University of Michigan, 1952) is Professor of Psychology at the University of Georgia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sidney+Rosen,https://www.google.com/search?q=Sidney+Rosen+sidney+hosen+is+professor+of+psychology+at+the+university+of+georgia,white,High,0.0060831616,0.022371184,0.04532491,0.9262207,0.9262207,0.04532491,0.8808958,sidney hosen is professor of psychology at the university of georgia,"2 Sidney Hosen (Ph.D., University of Michigan, 1952) is Professor of Psychology at the University of Georgia",University of Georgia,Exact,https://ror.org/02bjhwk41,https://www.google.com/search?q=Sidney+Rosen&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/hcr/hqz022+1.0,10.1093/hcr/hqz022,https://academic.oup.com/hcr/article/46/4/357/5840447,2020,"Why Do People Share Ideologically Extreme, False, and Misleading Content on Social Media? A Self-Report and Trace Data–Based Analysis of Countermedia Content Dissemination on Facebook and Twitter",Human Communication Research,3.0,1.0,Toby Hopp,Toby,Hopp,"Department of Advertising, Public Relations, and Media Design, College of Media, Communication, and Information, The University of Colorado Boulder , Boulder, CO 80516,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Toby+Hopp,https://www.google.com/search?q=Toby+Hopp+department+of+advertising+public+relations+and+media+design+college+of+media+communication+and+information+the+university+of+colorado+boulder+boulder+co+usa,male,0.95,3505.0,High,Toby Hopp,Toby,Hopp,"Department of Advertising, Public Relations, and Media Design, College of Media, Communication, and Information, The University of Colorado Boulder , Boulder, CO 80516,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Toby+Hopp,https://www.google.com/search?q=Toby+Hopp+department+of+advertising+public+relations+and+media+design+college+of+media+communication+and+information+the+university+of+colorado+boulder+boulder+co+usa,white,High,0.0024529053,0.015810257,0.016185759,0.965551,0.965551,0.016185759,0.94936526,department of advertising public relations and media design college of media communication and information the university of colorado boulder boulder co usa,"Department of Advertising, Public Relations, and Media Design, College of Media, Communication, and Information, The University of Colorado Boulder , Boulder, CO 80516,  USA",University of Colorado Boulder,Exact,https://ror.org/02ttsq026,https://www.google.com/search?q=Toby+Hopp&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2008.00319.x+1.0,10.1111/j.1468-2958.2008.00319.x,https://academic.oup.com/hcr/article/34/2/210/4210762,2008,First-Person Shooters and the Third-Person Effect,Human Communication Research,2.0,1.0,Erica Scharrer,Erica,Scharrer,"1 Department of Communication, University of Massachusetts Amherst, MA 01003",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erica+Scharrer,https://www.google.com/search?q=Erica+Scharrer+department+of+communication+university+of+massachusetts+amherst+ma,female,0.99,22048.0,High,Erica Scharrer,Erica,Scharrer,"1 Department of Communication, University of Massachusetts Amherst, MA 01003",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erica+Scharrer,https://www.google.com/search?q=Erica+Scharrer+department+of+communication+university+of+massachusetts+amherst+ma,white,High,0.0030135177,0.006612759,0.026104232,0.9642696,0.9642696,0.026104232,0.93816537,department of communication university of massachusetts amherst ma,"1 Department of Communication, University of Massachusetts Amherst, MA 01003",University of Massachusetts Amherst,Exact,https://ror.org/0072zz521,https://www.google.com/search?q=Erica+Scharrer&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1992.tb00815.x+2.0,10.1111/j.1460-2466.1992.tb00815.x,https://academic.oup.com/joc/article/42/4/136/4210126,1992,Virtual Reality: An Instructional Medium for Visual-Spatial Tasks,Journal of Communication,3.0,2.0,Wayne L. Shebilske,Wayne,Shebilske,"1 J. Wesley Regian is a senior scientist and Wayne L. Shebilske is a National Research Council senior research associate, both at the Air Force Armstrong Laboratory, Brooks Air Force Base, Texas.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Wayne+Shebilske,https://www.google.com/search?q=Wayne+L.+Shebilske+j+wesley+regian+is+a+senior+scientist+and+wayne+l+shebilske+is+a+national+research+council+senior+research+associate+both+at+the+air+force+armstrong+laboratory+brooks+air+force+base+texas,male,0.98,12470.0,High,Wayne L. Shebilske,Wayne,Shebilske,"1 J. Wesley Regian is a senior scientist and Wayne L. Shebilske is a National Research Council senior research associate, both at the Air Force Armstrong Laboratory, Brooks Air Force Base, Texas.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Wayne+Shebilske,https://www.google.com/search?q=Wayne+L.+Shebilske+j+wesley+regian+is+a+senior+scientist+and+wayne+l+shebilske+is+a+national+research+council+senior+research+associate+both+at+the+air+force+armstrong+laboratory+brooks+air+force+base+texas,white,High,0.0057683494,0.0052474057,0.025564615,0.96341956,0.96341956,0.025564615,0.93785495,j wesley regian is a senior scientist and wayne l shebilske is a national research council senior research associate both at the air force armstrong laboratory brooks air force base texas,"1 J. Wesley Regian is a senior scientist and Wayne L. Shebilske is a National Research Council senior research associate, both at the Air Force Armstrong Laboratory, Brooks Air Force Base, Texas.",Kirtland Air Force Base,API_QUERY,https://ror.org/04erk7g84,https://www.google.com/search?q=Wayne+Shebilske&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
