authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
10.1111/j.1460-2466.1991.tb02320.x+1.0,10.1111/j.1460-2466.1991.tb02320.x,https://academic.oup.com/joc/article/41/3/6/4210048,1991,"The Mindscape of the Presidency: Time Magazine, 1945–1985",Journal of Communication,3.0,1.0,Roderick P. Hart,Roderick,Hart,"1 Roderick P. Hart is F. A. Liddell Professor of Communication in the Department of Speech Communication, University of Texas at Austin.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roderick+Hart,https://www.google.com/search?q=Roderick+P.+Hart+roderick+p+hart+is+f+a+liddell+professor+of+communication+in+the+department+of+speech+communication+university+of+texas+at+austin,male,0.99,1351.0,Low,Roderick P. Hart,Roderick,Hart,"1 Roderick P. Hart is F. A. Liddell Professor of Communication in the Department of Speech Communication, University of Texas at Austin.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roderick+Hart,https://www.google.com/search?q=Roderick+P.+Hart+roderick+p+hart+is+f+a+liddell+professor+of+communication+in+the+department+of+speech+communication+university+of+texas+at+austin,white,Low,0.004692056,0.16749811,0.035286814,0.792523,0.792523,0.16749811,0.6250249,roderick p hart is f a liddell professor of communication in the department of speech communication university of texas at austin,"1 Roderick P. Hart is F. A. Liddell Professor of Communication in the Department of Speech Communication, University of Texas at Austin.",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,R,,
10.1111/j.1083-6101.2009.01454.x+2.0,10.1111/j.1083-6101.2009.01454.x,https://academic.oup.com/jcmc/article/14/3/581/4583559,2009,Collectivist and Individualist Influences on Website Design in South Korea and the U.S.: A Cross-Cultural Content Analysis,Journal of Computer-Mediated Communication,3.0,2.0,James R. Coyle,James,Coyle,2 Miami University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Coyle,https://www.google.com/search?q=James+R.+Coyle+miami+university,male,0.99,117309.0,High,James R. Coyle,James,Coyle,2 Miami University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Coyle,https://www.google.com/search?q=James+R.+Coyle+miami+university,white,High,0.004065998,0.026049357,0.0263034,0.94358134,0.94358134,0.0263034,0.91727793,miami university,2 Miami University,Miami University,Exact,https://ror.org/05nbqxr67,R,,
10.1111/j.1460-2466.1961.tb00342.x+1.0,10.1111/j.1460-2466.1961.tb00342.x,https://academic.oup.com/joc/article/11/3/129/4587347,1961,Prediction in Interpersonal Communication,Journal of Communication,1.0,1.0,David H. Jenkins,David,Jenkins,"1 Mr. Jenkins is Director of the Group Dynamics Center, Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Jenkins,https://www.google.com/search?q=David+H.+Jenkins+mr+jenkins+is+director+of+the+group+dynamics+center+temple+university,male,0.99,501011.0,High,David H. Jenkins,David,Jenkins,"1 Mr. Jenkins is Director of the Group Dynamics Center, Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Jenkins,https://www.google.com/search?q=David+H.+Jenkins+mr+jenkins+is+director+of+the+group+dynamics+center+temple+university,white,Low,0.0042538545,0.3983313,0.02787452,0.5695403,0.5695403,0.3983313,0.17120901,mr jenkins is director of the group dynamics center temple university,"1 Mr. Jenkins is Director of the Group Dynamics Center, Temple University",Temple University,Exact,https://ror.org/00kx1jb78,R,,
10.1111/j.1460-2466.1961.tb00345.x+1.0,10.1111/j.1460-2466.1961.tb00345.x,https://academic.oup.com/joc/article/11/3/149/4587355,1961,Improving Communication Skills through Training,Journal of Communication,1.0,1.0,Hedley G. Dimock,Hedley,Dimock,1 Dr. Dimock is Coordinator of Staff Development and Training for the Montreal YMCA and a lecturer in Group Development at Sir George Williams University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hedley+Dimock,https://www.google.com/search?q=Hedley+G.+Dimock+dr+dimock+is+coordinator+of+staff+development+and+training+for+the+montreal+ymca+and+a+lecturer+in+group+development+at+sir+george+williams+university,male,0.97,62.0,Low,Hedley G. Dimock,Hedley,Dimock,1 Dr. Dimock is Coordinator of Staff Development and Training for the Montreal YMCA and a lecturer in Group Development at Sir George Williams University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hedley+Dimock,https://www.google.com/search?q=Hedley+G.+Dimock+dr+dimock+is+coordinator+of+staff+development+and+training+for+the+montreal+ymca+and+a+lecturer+in+group+development+at+sir+george+williams+university,white,High,0.008370906,0.08860989,0.03533515,0.86768407,0.86768407,0.08860989,0.7790742,dr dimock is coordinator of staff development and training for the montreal ymca and a lecturer in group development at sir george williams university,1 Dr. Dimock is Coordinator of Staff Development and Training for the Montreal YMCA and a lecturer in Group Development at Sir George Williams University,National Institute for Staff and Organizational Development,API_QUERY,https://ror.org/04fdcba46,R,,
10.1093/jcmc/zmaa014+5.0,10.1093/jcmc/zmaa014,https://academic.oup.com/jcmc/article/26/1/1/6032209,2021,The Impact of Internet and Social Media Use on Well-Being: A Longitudinal Analysis of Adolescents Across Nine Years,Journal of Computer-Mediated Communication,5.0,5.0,Svenja Schäfer,Svenja,Schäfer,"Department of Communication Science, University of Vienna , 1090 Vienna,  Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Svenja+Schäfer,https://www.google.com/search?q=Svenja+Sch%C3%A4fer+department+of+communication+science+university+of+vienna+vienna+austria,female,0.97,6701.0,High,Svenja Schäfer,Svenja,Schäfer,"Department of Communication Science, University of Vienna , 1090 Vienna,  Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Svenja+Schäfer,https://www.google.com/search?q=Svenja+Sch%C3%A4fer+department+of+communication+science+university+of+vienna+vienna+austria,white,High,0.007853802,0.0018479428,0.015105229,0.97519296,0.97519296,0.015105229,0.9600877,department of communication science university of vienna vienna austria,"Department of Communication Science, University of Vienna , 1090 Vienna,  Austria",University of Vienna,Exact,https://ror.org/03prydq77,R,,
10.1093/joc/jqy049+5.0,10.1093/joc/jqy049,https://academic.oup.com/joc/article/68/5/842/5113149,2018,Using Attribution Theory To Explain The Affective Dispositions Of Tireless Moral Monitors Toward Narrative Characters,Journal of Communication,11.0,5.0,Eric Novotny,Eric,Novotny,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Novotny,https://www.google.com/search?q=Eric+Novotny+department+of+communication+michigan+state+university+east+lansing+mi+usa,male,0.99,135071.0,High,Eric Novotny,Eric,Novotny,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Novotny,https://www.google.com/search?q=Eric+Novotny+department+of+communication+michigan+state+university+east+lansing+mi+usa,white,High,0.0055457405,0.0029231734,0.024394395,0.9671367,0.9671367,0.024394395,0.9427423,department of communication michigan state university east lansing mi usa,"Department of Communication, Michigan State University, East Lansing, MI, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R,,
10.1111/hcre.12050+2.0,10.1111/hcre.12050,https://academic.oup.com/hcr/article/41/3/390/4064433,2015,The Dual Role of Morally Ambiguous Characters: Examining the Effect of Morality Salience on Narrative Responses,Human Communication Research,2.0,2.0,Mina Tsay-Vogel,Mina,Tsay-Vogel,"2 Department of Mass Communication, Advertising and Public Relations, Boston University, MA, 02215, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mina+Tsay-Vogel,https://www.google.com/search?q=Mina+Tsay-Vogel+department+of+mass+communication+advertising+and+public+relations+boston+university+ma+usa,female,0.91,20051.0,High,Mina Tsay-Vogel,Mina,Tsay-Vogel,"2 Department of Mass Communication, Advertising and Public Relations, Boston University, MA, 02215, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mina+Tsay-Vogel,https://www.google.com/search?q=Mina+Tsay-Vogel+department+of+mass+communication+advertising+and+public+relations+boston+university+ma+usa,white,High,0.03794088,0.0049099354,0.019510524,0.9376386,0.9376386,0.03794088,0.8996977,department of mass communication advertising and public relations boston university ma usa,"2 Department of Mass Communication, Advertising and Public Relations, Boston University, MA, 02215, USA,",Boston University,Exact,https://ror.org/05qwgg493,R,,
10.1111/j.1460-2466.1977.tb01845.x+6.0,10.1111/j.1460-2466.1977.tb01845.x,https://academic.oup.com/joc/article/27/2/171/4553955,1977,Tv Violence Profile No. 8: The Highlights,Journal of Communication,6.0,6.0,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,female,0.98,42623.0,High,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,white,High,0.0057769353,0.0050111446,0.029192243,0.9600197,0.9600197,0.029192243,0.93082744,the authors are members of the communications research team at the annenberg school of communications university of pennsylvania in charge of the cultural indicators project studying trends in network television dramatic content and viewer conceptions of social reality,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,
10.1111/jcc4.12124+2.0,10.1111/jcc4.12124,https://academic.oup.com/jcmc/article/20/4/363/4067549,2015,The Rise of Twitter in the Political Campaign: Searching for Intermedia Agenda-Setting Effects in the Presidential Primary,Journal of Computer-Mediated Communication,3.0,2.0,Kate Kenski,Kate,Kenski,"1 Department of Communication, University of Arizona, 1103 E University Blvd, Tucson, AZ 85721",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Kenski,https://www.google.com/search?q=Kate+Kenski+department+of+communication+university+of+arizona+e+university+blvd+tucson+az,female,0.98,38791.0,High,Kate Kenski,Kate,Kenski,"1 Department of Communication, University of Arizona, 1103 E University Blvd, Tucson, AZ 85721",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Kenski,https://www.google.com/search?q=Kate+Kenski+department+of+communication+university+of+arizona+e+university+blvd+tucson+az,white,High,0.0007243973,0.00019370233,0.0051016617,0.99398017,0.99398017,0.0051016617,0.9888785,department of communication university of arizona e university blvd tucson az,"1 Department of Communication, University of Arizona, 1103 E University Blvd, Tucson, AZ 85721",University of Arizona,Exact,https://ror.org/03m2x1q45,R,,
10.1111/jcom.12017+1.0,10.1111/jcom.12017,https://academic.oup.com/joc/article/63/2/312/4085995,2013,"Mediated Martyrs of the Arab Spring: New Media, Civil Religion, and Narrative in Tunisia and Egypt",Journal of Communication,3.0,1.0,Jeffry R. Halverson,Jeffry,Halverson,"1 The Center for Strategic Communication, Arizona State University, Tempe, AZ, 85287-1205, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jeffry+Halverson,https://www.google.com/search?q=Jeffry+R.+Halverson+the+center+for+strategic+communication+arizona+state+university+tempe+az+usa,male,0.99,1052.0,Low,Jeffry R. Halverson,Jeffry,Halverson,"1 The Center for Strategic Communication, Arizona State University, Tempe, AZ, 85287-1205, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jeffry+Halverson,https://www.google.com/search?q=Jeffry+R.+Halverson+the+center+for+strategic+communication+arizona+state+university+tempe+az+usa,white,High,0.006131621,0.080544546,0.020952616,0.8923711,0.8923711,0.080544546,0.8118266,the center for strategic communication arizona state university tempe az usa,"1 The Center for Strategic Communication, Arizona State University, Tempe, AZ, 85287-1205, USA",Arizona State University,Exact,https://ror.org/03efmqc40,R,,
10.1111/j.1460-2466.2012.01671.x+3.0,10.1111/j.1460-2466.2012.01671.x,https://academic.oup.com/joc/article/62/5/758/4085795,2012,"Beyond Counterarguing: Simple Elaboration, Complex Integration, and Counterelaboration in Response to Variations in Narrative Focus and Sidedness",Journal of Communication,5.0,3.0,Helen Lundell,Helen,Lundell,"2 The Hartman Group, Inc., Bellevue, WA 98005, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helen+Lundell,https://www.google.com/search?q=Helen+Lundell+the+hartman+group+inc+bellevue+wa+usa,female,0.98,32058.0,High,Helen Lundell,Helen,Lundell,"2 The Hartman Group, Inc., Bellevue, WA 98005, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helen+Lundell,https://www.google.com/search?q=Helen+Lundell+the+hartman+group+inc+bellevue+wa+usa,white,High,0.0046326136,0.14326756,0.042662907,0.80943686,0.80943686,0.14326756,0.6661693,the hartman group inc bellevue wa usa,"2 The Hartman Group, Inc., Bellevue, WA 98005, USA",Rayonix (United States),API_QUERY,https://ror.org/02rgxac86,R,,
10.1111/j.1083-6101.2012.01586.x+2.0,10.1111/j.1083-6101.2012.01586.x,https://academic.oup.com/jcmc/article/17/4/489/4067683,2012,"Loyalty Due to Others: The Relationships Among Challenge, Interdependence, and Online Gamer Loyalty",Journal of Computer-Mediated Communication,4.0,2.0,Ming-Yi Chen,Ming-Yi,Chen,"2 Department of Business Administration, National Central University, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ming-Yi+Chen,https://www.google.com/search?q=Ming-Yi+Chen+department+of+business+administration+national+central+university+taiwan,male,0.75,4.0,Low,Ming-Yi Chen,Ming-Yi,Chen,"2 Department of Business Administration, National Central University, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ming-Yi+Chen,https://www.google.com/search?q=Ming-Yi+Chen+department+of+business+administration+national+central+university+taiwan,api,High,0.9899115,0.00061434315,0.006623666,0.0028504543,0.9899115,0.006623666,0.9832878,department of business administration national central university taiwan,"2 Department of Business Administration, National Central University, Taiwan",National Central University,Exact,https://ror.org/00944ve71,R,,
10.1093/ccc/tcac012+1.0,10.1093/ccc/tcac012,https://academic.oup.com/ccc/article/15/2/122/6565345,2022,"Working with “Wogs”: Aliens, Denizens and the Machinations of Denialism","Communication, Culture and Critique",1.0,1.0,Paul Gilroy,Paul,Gilroy,"Sarah Parker Remond Centre for the study of racism and racialisation,  Institute of Advanced Study , UCL",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Gilroy,https://www.google.com/search?q=Paul+Gilroy+sarah+parker+remond+centre+for+the+study+of+racism+and+racialisation+institute+of+advanced+study+ucl,male,0.99,148099.0,High,Paul Gilroy,Paul,Gilroy,"Sarah Parker Remond Centre for the study of racism and racialisation,  Institute of Advanced Study , UCL",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Gilroy,https://www.google.com/search?q=Paul+Gilroy+sarah+parker+remond+centre+for+the+study+of+racism+and+racialisation+institute+of+advanced+study+ucl,white,High,0.011685212,0.017459197,0.08005839,0.8907972,0.8907972,0.08005839,0.8107388,sarah parker remond centre for the study of racism and racialisation institute of advanced study ucl,"Sarah Parker Remond Centre for the study of racism and racialisation,  Institute of Advanced Study , UCL",Centre for Advanced Study,API_QUERY,https://ror.org/05p46v555,R,,
10.1111/cccr.12132+1.0,10.1111/cccr.12132,https://academic.oup.com/ccc/article/9/1/86/3979302,2016,"Homosexuality, Moral Panic, and Politicized Homophobia in Ghana: Interrogating Discourses of Moral Entrepreneurship in Ghanaian Media","Communication, Culture and Critique",1.0,1.0,Wisdom John Tettey,Wisdom,Tettey,"1 Irving K. Barber School of Arts and Sciences, University of British Columbia, Kelowna, BC, V1V 1V7, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Wisdom+Tettey,https://www.google.com/search?q=Wisdom+John+Tettey+irving+k+barber+school+of+arts+and+sciences+university+of+british+columbia+kelowna+bc+v+v+v+canada,male,0.95,1468.0,Low,Wisdom John Tettey,Wisdom,Tettey,"1 Irving K. Barber School of Arts and Sciences, University of British Columbia, Kelowna, BC, V1V 1V7, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Wisdom+Tettey,https://www.google.com/search?q=Wisdom+John+Tettey+irving+k+barber+school+of+arts+and+sciences+university+of+british+columbia+kelowna+bc+v+v+v+canada,white,High,0.006687911,0.07543695,0.020043433,0.89783174,0.89783174,0.07543695,0.8223948,irving k barber school of arts and sciences university of british columbia kelowna bc v v v canada,"1 Irving K. Barber School of Arts and Sciences, University of British Columbia, Kelowna, BC, V1V 1V7, Canada",University of British Columbia,Exact,https://ror.org/03rmrcq20,R,,
10.1111/hcre.12052+3.0,10.1111/hcre.12052,https://academic.oup.com/hcr/article/41/3/435/4064438,2015,How Sports Fans Forge Intergroup Competition Through Language: The Case of Verbal Irony,Human Communication Research,4.0,3.0,Martinke Kelder,Martinke,Kelder,"1 Department of Communication Science, VU University Amsterdam, 1081 HV, The Netherlands,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Martinke+Kelder,https://www.google.com/search?q=Martinke+Kelder+department+of+communication+science+vu+university+amsterdam+hv+the+netherlands,,0.0,0.0,Low,Martinke Kelder,Martinke,Kelder,"1 Department of Communication Science, VU University Amsterdam, 1081 HV, The Netherlands,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Martinke+Kelder,https://www.google.com/search?q=Martinke+Kelder+department+of+communication+science+vu+university+amsterdam+hv+the+netherlands,white,High,0.004989078,0.06355757,0.029391952,0.9020614,0.9020614,0.06355757,0.83850384,department of communication science vu university amsterdam hv the netherlands,"1 Department of Communication Science, VU University Amsterdam, 1081 HV, The Netherlands,",Vrije Universiteit Amsterdam,API_QUERY,https://ror.org/008xxew50,R,,
10.1111/cccr.12054+1.0,10.1111/cccr.12054,https://academic.oup.com/ccc/article/7/3/371/4054700,2014,Intersectionality and Quare Theory: Fantasizing African American Male Same-Sex Relationships in Noah's Arc: Jumping the Broom,"Communication, Culture and Critique",3.0,1.0,Shinsuke Eguchi,Shinsuke,Eguchi,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shinsuke+Eguchi,https://www.google.com/search?q=Shinsuke+Eguchi+department+of+communication+amp+journalism+university+of+new+mexico+albuquerque+nm+usa,male,1.0,253.0,Low,Shinsuke Eguchi,Shinsuke,Eguchi,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shinsuke+Eguchi,https://www.google.com/search?q=Shinsuke+Eguchi+department+of+communication+amp+journalism+university+of+new+mexico+albuquerque+nm+usa,white,High,0.02767346,0.006196986,0.0155620845,0.9505675,0.9505675,0.02767346,0.922894,department of communication amp journalism university of new mexico albuquerque nm usa,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131, USA",University of New Mexico,Exact,https://ror.org/05fs6jp91,R,,
10.1093/joc/jqaa006+2.0,10.1093/joc/jqaa006,https://academic.oup.com/joc/article/70/3/424/5855538,2020,The Extended Theoretical Model of Communal Coping: Understanding the Properties and Functionality of Communal Coping,Journal of Communication,3.0,2.0,Erin D Basinger,Erin,Basinger,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Basinger,https://www.google.com/search?q=Erin+D+Basinger+department+of+communication+studies+university+of+north+carolina+charlotte+nc+usa,female,0.77,3169.0,Low,Erin D Basinger,Erin,Basinger,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Basinger,https://www.google.com/search?q=Erin+D+Basinger+department+of+communication+studies+university+of+north+carolina+charlotte+nc+usa,white,High,0.002022595,0.005914182,0.0191559,0.9729074,0.9729074,0.0191559,0.9537515,department of communication studies university of north carolina charlotte nc usa,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",University of North Carolina at Charlotte,API_QUERY,https://ror.org/04dawnj30,R,,
10.1111/j.1460-2466.2005.tb03021.x+3.0,10.1111/j.1460-2466.2005.tb03021.x,https://academic.oup.com/joc/article/55/4/756/4103014,2005,The Genesis of Civic Awareness: Agenda Setting in Political Socialization,Journal of Communication,3.0,3.0,Xu Wu,Xu,Wu,"1 Spiro Kiousis (PhD, University of Texas at Austin) is an assistant professor at the University of Florida. Michael McDevitt (PhD, Stanford University) is an associate professor at the University of Colorado. Xu Wu (PhD, University of Florida) is an assistant professor at the Arizona State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xu+Wu,https://www.google.com/search?q=Xu+Wu+spiro+kiousis+is+an+assistant+professor+at+the+university+of+florida+michael+mcdevitt+is+an+associate+professor+at+the+university+of+colorado+xu+wu+is+an+assistant+professor+at+the+arizona+state+university,male,0.66,655.0,Low,Xu Wu,Xu,Wu,"1 Spiro Kiousis (PhD, University of Texas at Austin) is an assistant professor at the University of Florida. Michael McDevitt (PhD, Stanford University) is an associate professor at the University of Colorado. Xu Wu (PhD, University of Florida) is an assistant professor at the Arizona State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xu+Wu,https://www.google.com/search?q=Xu+Wu+spiro+kiousis+is+an+assistant+professor+at+the+university+of+florida+michael+mcdevitt+is+an+associate+professor+at+the+university+of+colorado+xu+wu+is+an+assistant+professor+at+the+arizona+state+university,api,High,0.9994287,5.8686626e-05,0.00034262877,0.00016989216,0.9994287,0.00034262877,0.9990861,spiro kiousis is an assistant professor at the university of florida michael mcdevitt is an associate professor at the university of colorado xu wu is an assistant professor at the arizona state university,"1 Spiro Kiousis (PhD, University of Texas at Austin) is an assistant professor at the University of Florida. Michael McDevitt (PhD, Stanford University) is an associate professor at the University of Colorado. Xu Wu (PhD, University of Florida) is an assistant professor at the Arizona State University",Arizona State University,Exact,https://ror.org/03efmqc40,R,,
10.1111/j.1468-2958.1979.tb00651.x+1.0,10.1111/j.1468-2958.1979.tb00651.x,https://academic.oup.com/hcr/article/5/4/375/4626732,1979,The Use and Abuse of Factor Analysis in Communication Research,Human Communication Research,2.0,1.0,James C. McCroskey,James,Mccroskey,1 West Virginia University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Mccroskey,https://www.google.com/search?q=James+C.+McCroskey+west+virginia+university,male,0.99,117309.0,High,James C. McCroskey,James,Mccroskey,1 West Virginia University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Mccroskey,https://www.google.com/search?q=James+C.+McCroskey+west+virginia+university,white,High,0.004607798,0.06536885,0.02771663,0.9023068,0.9023068,0.06536885,0.83693796,west virginia university,1 West Virginia University,West Virginia University,Exact,https://ror.org/011vxgd24,R,,
10.1111/j.1460-2466.1984.tb02987.x+1.0,10.1111/j.1460-2466.1984.tb02987.x,https://academic.oup.com/joc/article/34/1/88/4282776,1984,How Jurors Respond to Videotaped Witnesses,Journal of Communication,2.0,1.0,Edmund P. Kaminski,Edmund,Kaminski,"1 Edmund P. Kaminski is Assistant Professor in the Department of Telecommunications, Kent State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edmund+Kaminski,https://www.google.com/search?q=Edmund+P.+Kaminski+edmund+p+kaminski+is+assistant+professor+in+the+department+of+telecommunications+kent+state+university,male,0.99,2378.0,High,Edmund P. Kaminski,Edmund,Kaminski,"1 Edmund P. Kaminski is Assistant Professor in the Department of Telecommunications, Kent State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edmund+Kaminski,https://www.google.com/search?q=Edmund+P.+Kaminski+edmund+p+kaminski+is+assistant+professor+in+the+department+of+telecommunications+kent+state+university,white,High,0.0026996494,0.00025160128,0.010136887,0.9869118,0.9869118,0.010136887,0.9767749,edmund p kaminski is assistant professor in the department of telecommunications kent state university,"1 Edmund P. Kaminski is Assistant Professor in the Department of Telecommunications, Kent State University",Kent State University,Exact,https://ror.org/049pfb863,R,,
10.1093/ct/qty001+1.0,10.1093/ct/qty001,https://academic.oup.com/ct/article/28/4/424/4975455,2018,Magnetologists on the Beat: The Epistemology of Science Journalism Reconsidered,Communication Theory,1.0,1.0,J Scott Brennen,Scott,Brennen,"School of Media and Journalism, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Scott+Brennen,https://www.google.com/search?q=J+Scott+Brennen+school+of+media+and+journalism+university+of+north+carolina+at+chapel+hill+chapel+hill+nc+usa,male,0.99,31815.0,High,J Scott Brennen,Scott,Brennen,"School of Media and Journalism, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Scott+Brennen,https://www.google.com/search?q=J+Scott+Brennen+school+of+media+and+journalism+university+of+north+carolina+at+chapel+hill+chapel+hill+nc+usa,white,High,0.0023089824,0.04144459,0.022581456,0.933665,0.933665,0.04144459,0.8922204,school of media and journalism university of north carolina at chapel hill chapel hill nc usa,"School of Media and Journalism, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",University of North Carolina at Chapel Hill,Exact,https://ror.org/0130frc33,R,,
10.1111/j.1468-2885.1996.tb00129.x+3.0,10.1111/j.1468-2885.1996.tb00129.x,https://academic.oup.com/ct/article/6/3/268/4258979,1996,Testing Interpersonal Deception Theory: The Language of Interpersonal Deception,Communication Theory,4.0,3.0,Aileen Buslig,Aileen,Buslig,"2 Aileen Buslig is a doctoral student. James Roiger is an assistant professor in the Department of Communication at the University of Arkansas, Monticello, AK 71 655",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Aileen+Buslig,https://www.google.com/search?q=Aileen+Buslig+aileen+buslig+is+a+doctoral+student+james+roiger+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+arkansas+monticello+ak,female,0.98,3903.0,High,Aileen Buslig,Aileen,Buslig,"2 Aileen Buslig is a doctoral student. James Roiger is an assistant professor in the Department of Communication at the University of Arkansas, Monticello, AK 71 655",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Aileen+Buslig,https://www.google.com/search?q=Aileen+Buslig+aileen+buslig+is+a+doctoral+student+james+roiger+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+arkansas+monticello+ak,white,High,0.0059113167,0.018897211,0.026434945,0.94875664,0.94875664,0.026434945,0.9223217,aileen buslig is a doctoral student james roiger is an assistant professor in the department of communication at the university of arkansas monticello ak,"2 Aileen Buslig is a doctoral student. James Roiger is an assistant professor in the Department of Communication at the University of Arkansas, Monticello, AK 71 655",University of Arkansas at Monticello,API_QUERY,https://ror.org/05xn9jy83,R,,
