doi,url,title,journal,datePublished,authorName,numberOfAuthors,authorPosition,affiliation
10.1111/j.1460-2466.1980.tb01781.x,https://academic.oup.com/joc/article/30/1/153/4371974,Spending on Mass Media,Journal of Communication,2006-02-07,Chaim H. Eyal,2.0,2.0,2 Post-doctoral research associate
10.1111/j.1460-2466.1980.tb01782.x,https://academic.oup.com/joc/article/30/1/159/4371976,Television Viewing and Reading: Does More Equal Better?,Journal of Communication,2006-02-07,Michael Morgan,1.0,1.0,"1 Michael Morgan is a Research Specialist and Ph.D. candidate at the Annenberg School of Communications, University of Pennsylvania"
10.1111/j.1460-2466.1980.tb01783.x,https://academic.oup.com/joc/article/30/1/166/4371983,"Television Viewing, Children's Reading, and Related Classroom Behavior",Journal of Communication,2006-02-07,Diana M. Zuckerman,3.0,1.0,"1 Research Staff Psychologist at the Family Television Research and Consultation Center, Department of Psychology, Yale University"
10.1111/j.1460-2466.1980.tb01783.x,https://academic.oup.com/joc/article/30/1/166/4371983,"Television Viewing, Children's Reading, and Related Classroom Behavior",Journal of Communication,2006-02-07,Dorothy G. Singer,3.0,2.0,2 Co-Director of the Family Television Research and Consultation Center
10.1111/j.1460-2466.1980.tb01783.x,https://academic.oup.com/joc/article/30/1/166/4371983,"Television Viewing, Children's Reading, and Related Classroom Behavior",Journal of Communication,2006-02-07,Jerome L. Singer,3.0,3.0,"3 Professor of Psychology, Director of the Clinical Psychology Training Program, and Co-Director of the Family Television Research and Consultation Center"
10.1111/j.1460-2466.1980.tb01784.x,https://academic.oup.com/joc/article/30/1/175/4371997,Prime Time in the Classroom,Journal of Communication,2006-02-07,Barbara Lee,1.0,1.0,"1 Barbara Lee is Senior Project Director, Office of Social Research, CBS Inc. Interviews were conducted by Child Research Service, Inc"
10.1111/j.1460-2466.1980.tb01785.x,https://academic.oup.com/joc/article/30/1/181/4372000,The Evolution of Televised Reading Instruction,Journal of Communication,2006-02-07,Joan D. Tierney,1.0,1.0,"1 Joan D. Tierney is Manager of Employee Communications at the Pratt &amp; Whitney Aircraft plant in West Palm Beach, Florida"
10.1111/j.1460-2466.1980.tb01786.x,https://academic.oup.com/joc/article/30/1/186/4372020,On the Language and Authority of Textbooks,Journal of Communication,2006-02-07,David R. Olson,1.0,1.0,1 David R. Olson is Professor of Applied Psychology at The Ontario Institute for Studies in Education
10.1111/j.1460-2466.1980.tb01787.x,https://academic.oup.com/joc/article/30/1/197/4372038,Literacy and Orality in Our times,Journal of Communication,2006-02-07,Walter J. Ong,1.0,1.0,1 William E. Haren Professor of English and Professor of Humanities in Psychiatry at St. Louis University
10.1111/j.1460-2466.1980.tb01788.x,https://academic.oup.com/joc/article/30/1/205/4372043,Semiotics and Communication Theory,Journal of Communication,2006-02-07,Robert Rutherford Smith,1.0,1.0,"1 Professor and Dean of the School of Communications and Theater at Temple University, Philadelphia"
10.1111/j.1460-2466.1980.tb01789.x,https://academic.oup.com/joc/article/30/1/211/4372049,Books,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01736.x,https://academic.oup.com/joc/article/29/4/3/4371637,intercom,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01737.x,https://academic.oup.com/joc/article/29/4/12/4371640,The Bribe of Frankenstein,Journal of Communication,2006-02-07,Stuart Ewen,1.0,1.0,"1 Assistant Professor of Communications at Hunter College, City University of New York"
10.1111/j.1460-2466.1979.tb01738.x,https://academic.oup.com/joc/article/29/4/20/4371652,The Economics of the Television Market for Theatrical Movies,Journal of Communication,2006-02-07,Barry R. Litman,1.0,1.0,"1 Assistant Professor of Telecommunication, Michigan State University"
10.1111/j.1460-2466.1979.tb01739.x,https://academic.oup.com/joc/article/29/4/34/4371677,Stepping Aside: Correlates of Displacement in Pedestrians,Journal of Communication,2006-02-07,Frank N. Willis,3.0,1.0,"1 Are Graduate Assistants, all in the Department of Psychology at the University of Missouri—Kansas City"
10.1111/j.1460-2466.1979.tb01739.x,https://academic.oup.com/joc/article/29/4/34/4371677,Stepping Aside: Correlates of Displacement in Pedestrians,Journal of Communication,2006-02-07,Joseph A. Gier,3.0,2.0,"1 Are Graduate Assistants, all in the Department of Psychology at the University of Missouri—Kansas City"
10.1111/j.1460-2466.1979.tb01739.x,https://academic.oup.com/joc/article/29/4/34/4371677,Stepping Aside: Correlates of Displacement in Pedestrians,Journal of Communication,2006-02-07,David E. Smith,3.0,3.0,"1 Are Graduate Assistants, all in the Department of Psychology at the University of Missouri—Kansas City"
10.1111/j.1460-2466.1979.tb01740.x,https://academic.oup.com/joc/article/29/4/40/4371690,Developing Indigenous Communication in Nigeria,Journal of Communication,2006-02-07,Frank Okwu Ugboajah,1.0,1.0,"1 Senior Lecturer in the Department of Mass Communication at the University of Lagos, Nigeria and editor of UNILAG Communication Review. This article is a revised version of a paper presented to the Nigerian Television Authority Trainers’ Course, Continuing Education Center, University of Lagos, February 1, 1978"
10.1111/j.1460-2466.1979.tb01741.x,https://academic.oup.com/joc/article/29/4/46/4371698,An Historical Approach to Objectivity and Professionalism in American News Reporting,Journal of Communication,2006-02-07,Dan Schiller,1.0,1.0,1 Assistant Professor of Communications at the Temple University School of Communication and Theater
10.1111/j.1460-2466.1979.tb01742.x,https://academic.oup.com/joc/article/29/4/58/4371722,Teletext: Towards an Information Utility?,Journal of Communication,2006-02-07,Timothy J. Logue,1.0,1.0,"1 The East-West Communications Institute of the East-West Center in Honolulu, Hawaii. Previously he was a communications consultant with the Academy for Educational Development in Washington, D.C"
10.1111/j.1460-2466.1979.tb01743.x,https://academic.oup.com/joc/article/29/4/66/4371734,Our Days and Our Nights on Tv,Journal of Communication,2006-02-07,Muriel G. Cantor,1.0,1.0,"1 Professor of Sociology at the American University in Washington, D.C"
10.1111/j.1460-2466.1979.tb01744.x,https://academic.oup.com/joc/article/29/4/73/4371744,In Sickness and In Health,Journal of Communication,2006-02-07,Mary B. Cassata,3.0,1.0,"1 Director of “Project Daytime,” a research program devoted to the study of daytime television, and Associate Professor for Mass Communication at the State University of New York at Buffalo"
10.1111/j.1460-2466.1979.tb01744.x,https://academic.oup.com/joc/article/29/4/73/4371744,In Sickness and In Health,Journal of Communication,2006-02-07,Thomas D. Skill,3.0,2.0,2 A graduate student and Teaching Assistant in the Department of Communication at SUNY Buffalo and a Research Associate m “Project Daytime.”
10.1111/j.1460-2466.1979.tb01744.x,https://academic.oup.com/joc/article/29/4/73/4371744,In Sickness and In Health,Journal of Communication,2006-02-07,Samuel Osei Boadu,3.0,3.0,"3 Lecturer in the Department of Language Arts at the University of Ibadan, Nigeria"
10.1111/j.1460-2466.1979.tb01745.x,https://academic.oup.com/joc/article/29/4/81/4371748,Thickening the Plot,Journal of Communication,2006-02-07,Brian Rose,1.0,1.0,1 Assistant Professor in the Department of TV and Radio at Brooklyn College
10.1111/j.1460-2466.1979.tb01746.x,https://academic.oup.com/joc/article/29/4/85/4371760,The Angst of the Upper Class,Journal of Communication,2006-02-07,Philip Wander,1.0,1.0,1 Professor of Speech Communication at San Jose State University
10.1111/j.1460-2466.1979.tb01747.x,https://academic.oup.com/joc/article/29/4/89/4371762,Satellites for Rural Development,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01748.x,https://academic.oup.com/joc/article/29/4/90/4371763,Programming for SITE,Journal of Communication,2006-02-07,Bella Mody,1.0,1.0,1 Research Scientist (Communications) in the Social Research and Evaluation Cell of the Satellite Instructional TV Experiment in the Indian Space Research Organization. She was then Manager of Formative Research and Utilization in SITE Continuity before joining Stanford University where she is now Assistant Professor of Communication. This article is based on a larger study of SITE programming (see 4)
10.1111/j.1460-2466.1979.tb01749.x,https://academic.oup.com/joc/article/29/4/99/4371768,The Impact of SITE on Primary School Children,Journal of Communication,2006-02-07,Snehlata Shukla,1.0,1.0,1 Professor at the National Council of Educational Research and Training (NCERT) in New Delhi. The article is based on a study of the same title conducted by Snehlata Shukla and Kuldip Kumar and sponsored by NCERT-ISRO
10.1111/j.1460-2466.1979.tb01750.x,https://academic.oup.com/joc/article/29/4/104/4371770,The Effectiveness of Science Education Programming,Journal of Communication,2006-02-07,Mira Achi,1.0,1.0,"1 TATA Institute of Fundamental Research, Bombay"
10.1111/j.1460-2466.1979.tb01751.x,https://academic.oup.com/joc/article/29/4/106/4371772,The Cultural Component of SITE,Journal of Communication,2006-02-07,K. E. Eapen,1.0,1.0,"1 Professor and Head of the Department of Communication, Bangalore University"
10.1111/j.1460-2466.1979.tb01752.x,https://academic.oup.com/joc/article/29/4/114/4371775,Site Unseen: Implications for Programming and Policy,Journal of Communication,2006-02-07,Clifford Block,3.0,1.0,"1 Associate Director for the Office of Education within the Agency for International Development's Bureau for Development Support, Washington, D.C"
10.1111/j.1460-2466.1979.tb01752.x,https://academic.oup.com/joc/article/29/4/114/4371775,Site Unseen: Implications for Programming and Policy,Journal of Communication,2006-02-07,Dennis R. Foote,3.0,2.0,2 Assistant Professor of Communication at Stanford University
10.1111/j.1460-2466.1979.tb01752.x,https://academic.oup.com/joc/article/29/4/114/4371775,Site Unseen: Implications for Programming and Policy,Journal of Communication,2006-02-07,John K. Mayo,3.0,3.0,3 Associate Director of the Learning Systems Institute and Associate Professor of Communication at Florida State University
10.1111/j.1460-2466.1979.tb01753.x,https://academic.oup.com/joc/article/29/4/125/4371777,Telecommunications Alternatives for Developing Countries,Journal of Communication,2006-02-07,Ronald E. Rice,2.0,1.0,1 The Ph.D. program at the Institute for Communication Research at Stanford University. He is currently conducting research in telecommunications and in communication networks
10.1111/j.1460-2466.1979.tb01753.x,https://academic.oup.com/joc/article/29/4/125/4371777,Telecommunications Alternatives for Developing Countries,Journal of Communication,2006-02-07,Edwin B. Parker,2.0,2.0,2 Professor of Communication at Stanford University. His primary research interest is in the social effects of communication technology
10.1111/j.1460-2466.1979.tb01754.x,https://academic.oup.com/joc/article/29/4/137/4371799,The Era of Experimental Satellites: Where to Go from Here,Journal of Communication,2006-02-07,Anna Casey-Stahmer,1.0,1.0,"1 Director of Communications Planning at the Academy for Educational Development in Washington, D.C. Previously, she worked as policy analyst as well as space programs coordinator for the Canadian Ministry of Communications in Ottawa"
10.1111/j.1460-2466.1979.tb01755.x,https://academic.oup.com/joc/article/29/4/145/4371800,The Social Meanings of Art,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01756.x,https://academic.oup.com/joc/article/29/4/146/4371801,Entering the World of the Arts: The Child as Artist,Journal of Communication,2006-02-07,Howard Gardner,1.0,1.0,"1 Co-Director of Project Zero, Harvard University. The research reported in this paper was funded by grants from the Spencer Foundation, the Camegie Corporation, the National Science Foundation (BNS-77–13698), and the National Institute of Health (G-78–0031)"
10.1111/j.1460-2466.1979.tb01757.x,https://academic.oup.com/joc/article/29/4/157/4371804,“Public” and “Private” Meanings: The Paintings of van Gogh,Journal of Communication,2006-02-07,Mark Roskill,1.0,1.0,"1 Teaches the history of modem art at the University of Massachusetts, Amherst. He is the author of Van Gogh, Gauguin and the Impressionist Circle and edited and introduced a selection of The Letters of Van Cogh (New York: Atheneum, 1973). He has also written recently on issues in the theory of criticism and critical interpretation"
10.1111/j.1460-2466.1979.tb01758.x,https://academic.oup.com/joc/article/29/4/170/4371814,Art and Historical Truth: The Boston Massacre,Journal of Communication,2006-02-07,John Agresto,1.0,1.0,"1 Special Projects Officer at the National Humanities Center in Research Triangle Park, North Carolina"
10.1111/j.1460-2466.1979.tb01759.x,https://academic.oup.com/joc/article/29/4/175/4371818,"The Role of the Critic: Theater in Israel, 1918–1968",Journal of Communication,2006-02-07,Emanuel Levy,1.0,1.0,"1 Assistant Professor in the Department of Sociology at Hunter College in New York. This study was supported in part by grants from The Memorial Foundation for Jewish Culture, New York, and Israel's Ministry of Culture and Education. The author wishes to thank Gerda Lorentz for her valuable comments on an earlier draft of this article"
10.1111/j.1460-2466.1979.tb01760.x,https://academic.oup.com/joc/article/29/4/184/4371829,Dance and Social Structure: The Ubakala of Nigeria,Journal of Communication,2006-02-07,Judith Lynne Hanna,1.0,1.0,"1 Teaches at the University of Maryland, is an NEH Fellow at the American Enterprise Institute for Public Policy, and is author of  To Dunce is Human: A Theory of Nonverbal Communication  (University of Texas Press, 1979). A fuller exposition of the dance-plays can be found in (l), and of the theory of dance in (2, 3, 4, 5)"
10.1111/j.1460-2466.1979.tb01761.x,https://academic.oup.com/joc/article/29/4/192/4371834,Books,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01706.x,https://academic.oup.com/joc/article/29/3/3/4371639,intercom,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01707.x,https://academic.oup.com/joc/article/29/3/10/4371641,The War of the Well(e)s,Journal of Communication,2006-02-07,Gary Saul Morson,1.0,1.0,"1 Assistant Professor of Slavic Languages at the University of Pennsylvania and a Research Fellow of the National Humanities Center for 1978–79. His book on the theory of literary genres and their relation to interpretation, Utopia and its Parodies: The Generic Traditions of Dostoevsky's Diary of a Writer, is forthcoming from the University of Texas Press. A second study, The Broken Frame: The Anti-tradition of Russian Literature, will be published by the University of Pennsylvania Press"
10.1111/j.1460-2466.1979.tb01708.x,https://academic.oup.com/joc/article/29/3/21/4371646,Black English on Black Situation Comedies,Journal of Communication,2006-02-07,Marlene G. Fine,3.0,1.0,"1 Are doctoral candidates in the Department of Communication Studies, University of Massachusetts, Amherst"
10.1111/j.1460-2466.1979.tb01708.x,https://academic.oup.com/joc/article/29/3/21/4371646,Black English on Black Situation Comedies,Journal of Communication,2006-02-07,Carolyn Anderson,3.0,2.0,"1 Are doctoral candidates in the Department of Communication Studies, University of Massachusetts, Amherst"
10.1111/j.1460-2466.1979.tb01708.x,https://academic.oup.com/joc/article/29/3/21/4371646,Black English on Black Situation Comedies,Journal of Communication,2006-02-07,Gary Eckles,3.0,3.0,"1 Are doctoral candidates in the Department of Communication Studies, University of Massachusetts, Amherst"
10.1111/j.1460-2466.1979.tb01709.x,https://academic.oup.com/joc/article/29/3/30/4371656,Computer-Based Teleconferencing: Effects on Working Patterns,Journal of Communication,2006-02-07,Robert Johansen,2.0,1.0,"1 A Senior Research Fellow at the Institute for the Future, Menlo Park, California"
10.1111/j.1460-2466.1979.tb01709.x,https://academic.oup.com/joc/article/29/3/30/4371656,Computer-Based Teleconferencing: Effects on Working Patterns,Journal of Communication,2006-02-07,Robert DeGrasse,2.0,2.0,"2 The research staff at the Institute during the project described in the article. This research was supported under a grant from the National Science Foundation, Division of Advanced Productivity Research and Development, Grant APR 76–00512"
10.1111/j.1460-2466.1979.tb01710.x,https://academic.oup.com/joc/article/29/3/42/4371669,"Atrocity Tales, the Unification Church, and the Social Construction of Evil",Journal of Communication,2006-02-07,David G. Bromley,3.0,1.0,"1 Assistant Professor, all in the Department of Sociology at the University of Texas at Arlington. The authors wish to express their appreciation to Donna Oliver for her assistance"
10.1111/j.1460-2466.1979.tb01710.x,https://academic.oup.com/joc/article/29/3/42/4371669,"Atrocity Tales, the Unification Church, and the Social Construction of Evil",Journal of Communication,2006-02-07,Anson D. Shupe,3.0,2.0,"1 Assistant Professor, all in the Department of Sociology at the University of Texas at Arlington. The authors wish to express their appreciation to Donna Oliver for her assistance"
10.1111/j.1460-2466.1979.tb01710.x,https://academic.oup.com/joc/article/29/3/42/4371669,"Atrocity Tales, the Unification Church, and the Social Construction of Evil",Journal of Communication,2006-02-07,J. C. Ventimiglia,3.0,3.0,"1 Assistant Professor, all in the Department of Sociology at the University of Texas at Arlington. The authors wish to express their appreciation to Donna Oliver for her assistance"
10.1111/j.1460-2466.1979.tb01711.x,https://academic.oup.com/joc/article/29/3/54/4371687,The Flap over “Plutonium: An Element of Risk”,Journal of Communication,2006-02-07,Edward B. Keller,1.0,1.0,"1 A Research Associate with Yankelovich, Skelly and White, Inc., New York"
10.1111/j.1460-2466.1979.tb01712.x,https://academic.oup.com/joc/article/29/3/62/4371694,Policies and Performance of South African Television,Journal of Communication,2006-02-07,William A. Hachten,1.0,1.0,"1 Director and Professor, School of Journalism and Mass Communication, University of Wisconsin—Madison. This article is based largely on information obtained during a recent fourth visit to South Africa"
10.1111/j.1460-2466.1979.tb01713.x,https://academic.oup.com/joc/article/29/3/73/4371699,Does Drinking Weaken Resistance?,Journal of Communication,2006-02-07,Robert N. Bostrom,2.0,1.0,1 Professor of Communication at the University of Kentucky
10.1111/j.1460-2466.1979.tb01713.x,https://academic.oup.com/joc/article/29/3/73/4371699,Does Drinking Weaken Resistance?,Journal of Communication,2006-02-07,Noel D. White,2.0,2.0,2 Associate Professor of Communication Studies at Eastern Washington University
10.1111/j.1460-2466.1979.tb01714.x,https://academic.oup.com/joc/article/29/3/81/4371712,Is Crime News Coverage Excessive?,Journal of Communication,2006-02-07,Doris A. Graber,1.0,1.0,"1 Professor of Political Science at the University of Illinois at Chicago Circle. The research reported here was made possible through financial support from the Center for Research in Criminal Justice, University of Illinois at Chicago Circle, directed by Hans W. Mattick. Computer services were made available through the Computer Center at the University. The support of these organizations is gratefully acknowledged"
10.1111/j.1460-2466.1979.tb01715.x,https://academic.oup.com/joc/article/29/3/93/4371724,Communication and Tradition in Revolutions,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01716.x,https://academic.oup.com/joc/article/29/3/94/4371727,Gandhi and Mao as Mass Communicators,Journal of Communication,2006-02-07,Kusum J. Singh,1.0,1.0,"1 A faculty member at the Administrative Staff College of India, Hyderabad. She is also Adjunct Professor at the Department of Communications, Hunter College of the City University of New York"
10.1111/j.1460-2466.1979.tb01717.x,https://academic.oup.com/joc/article/29/3/102/4371732,The Role of the Islamic Pulpit,Journal of Communication,2006-02-07,Asghar Fathi,1.0,1.0,"1 Professor of Sociology at the University of Calgary, Alberta, Canada"
10.1111/j.1460-2466.1979.tb01718.x,https://academic.oup.com/joc/article/29/3/107/4371739,Technology versus Tradition: Communication in the Iranian Revolution,Journal of Communication,2006-02-07,Hamid Mowlana,1.0,1.0,"1 Professor of International Relations and Director of International Communication Studies at the School of International Service, American University, Washington, D.C"
10.1111/j.1460-2466.1979.tb01719.x,https://academic.oup.com/joc/article/29/3/113/4371741,Transborder Data Flow: New Frontiers—or None?,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb01720.x,https://academic.oup.com/joc/article/29/3/114/4371743,"National Policies, International Debates",Journal of Communication,2006-02-07,G. Russell Pipe,1.0,1.0,1 The European Director of the Transnational Data Report
10.1111/j.1460-2466.1979.tb01721.x,https://academic.oup.com/joc/article/29/3/124/4371747,U.S. Proposal for Progress through Negotiations,Journal of Communication,2006-02-07,John M. Eger,1.0,1.0,"1 Washington, D.C. attorney and former Director of the White House Office of Telecommunications Policy"
10.1111/j.1460-2466.1979.tb01722.x,https://academic.oup.com/joc/article/29/3/129/4371749,The Dangers of Regulation,Journal of Communication,2006-02-07,Alden Heintz,1.0,1.0,"1 Vice President of international operations for Tymshare in Cupertino, California"
10.1111/j.1460-2466.1979.tb01723.x,https://academic.oup.com/joc/article/29/3/135/4371752,The Dangers of Non-Regulation,Journal of Communication,2006-02-07,Jan Freese,1.0,1.0,"1 Director-General of the Data Inspection Board in Stockholm, Sweden"
10.1111/j.1460-2466.1979.tb01724.x,https://academic.oup.com/joc/article/29/3/138/4371754,Protection without Protectionism,Journal of Communication,2006-02-07,Ricardo A. C. Saur,1.0,1.0,"1 The Executive Secretary for CAPRE, the Brazilian Informatics Coordinating Committee"
10.1111/j.1460-2466.1979.tb01725.x,https://academic.oup.com/joc/article/29/3/141/4371756,Delusions of Technology,Journal of Communication,2006-02-07,Harold Mendelsohn,1.0,1.0,"1 Director of the Center for Mass Communications Research and Policy at the University of Denver. This article is based on a presentation at the World Communication Conference, Ohio University, May 1, 1979"
10.1111/j.1460-2466.1979.tb01726.x,https://academic.oup.com/joc/article/29/3/144/4371758,Informatics: Third World Call for New Order,Journal of Communication,2006-02-07,Gees J. Hamelink,1.0,1.0,"1 Staff member of the Latin American Institute for Transnational Studies (ILET) in Mexico. He also teaches international communications at the Institute of Social Studies in the Hague, The Netherlands. The argument in this article is further developed in his forthcoming publication Third World and Cultural Emancipation"
10.1111/j.1460-2466.1979.tb01727.x,https://academic.oup.com/joc/article/29/3/149/4371761,The Hidden Issues: What Kind of Order?,Journal of Communication,2006-02-07,Robert E. Jacobson,1.0,1.0,"1 A doctoral candidate in communication planning at the University of California at Los Angeles. This article was prepared with the assistance of Susan Schwartz, UCLA Communication Law Program"
10.1111/j.1460-2466.1979.tb01728.x,https://academic.oup.com/joc/article/29/3/156/4371767,Children's Literate Television Viewing: Surprises and Possible Explanations,Journal of Communication,2006-02-07,Akiba A. Cohen,2.0,1.0,"1 Akiba A. Cohen is on the faculty of the Communications Institute, the Hebrew University of Jerusalem"
10.1111/j.1460-2466.1979.tb01728.x,https://academic.oup.com/joc/article/29/3/156/4371767,Children's Literate Television Viewing: Surprises and Possible Explanations,Journal of Communication,2006-02-07,Gavriel Salomon,2.0,2.0,"2 Senior Research Associate at the Institute for Communication Research and at the School of Education, Stanford University. The data reported here were gathered as part of a study funded by the Spencer Foundation. The authors wish to express their gratitude to Dr. D. Feldman of Tufts University for his help in gathering the data"
10.1111/j.1460-2466.1979.tb01729.x,https://academic.oup.com/joc/article/29/3/164/4371784,Effects of Preschool Television Watching on First-Grade Children,Journal of Communication,2006-02-07,Sydney G. Burton,3.0,1.0,"1 The Director of the Cuadalupe County Mental Health Clinic in Seguin, Texas"
10.1111/j.1460-2466.1979.tb01729.x,https://academic.oup.com/joc/article/29/3/164/4371784,Effects of Preschool Television Watching on First-Grade Children,Journal of Communication,2006-02-07,James M. Calonico,3.0,2.0,"1 The Director of the Cuadalupe County Mental Health Clinic in Seguin, Texas"
10.1111/j.1460-2466.1979.tb01729.x,https://academic.oup.com/joc/article/29/3/164/4371784,Effects of Preschool Television Watching on First-Grade Children,Journal of Communication,2006-02-07,Dennis R. McSeveney,3.0,3.0,3 Dennis R. McSeveney is Associate Professor and Chairman of the Department of Sociology at the University of New Orleans
10.1111/j.1460-2466.1979.tb01730.x,https://academic.oup.com/joc/article/29/3/171/4371802,Constant Television: A Background to Daily Life,Journal of Communication,2006-02-07,Elliott A. Medrich,1.0,1.0,"1 Director of the Children's Time Study, a research project sponsored by the Schools of Education and Law, University of California, Berkeley. The Time Study is supported by grants from the Ford Foundation and the U.S. National Institute of Education. The data reported here are taken from a larger report of the Children's Time Study (7)"
10.1111/j.1460-2466.1979.tb01731.x,https://academic.oup.com/joc/article/29/3/177/4371808,The Demonstration of Power: Violence Profile No. 10,Journal of Communication,2006-02-07,George Gerbner,5.0,1.0,"1 Members of the Cultural Indicators research team at The Annenberg School of Communications, University of Pennsylvania"
10.1111/j.1460-2466.1979.tb01731.x,https://academic.oup.com/joc/article/29/3/177/4371808,The Demonstration of Power: Violence Profile No. 10,Journal of Communication,2006-02-07,Larry Gross,5.0,2.0,"1 Members of the Cultural Indicators research team at The Annenberg School of Communications, University of Pennsylvania"
10.1111/j.1460-2466.1979.tb01731.x,https://academic.oup.com/joc/article/29/3/177/4371808,The Demonstration of Power: Violence Profile No. 10,Journal of Communication,2006-02-07,Nancy Signorielli,5.0,3.0,"1 Members of the Cultural Indicators research team at The Annenberg School of Communications, University of Pennsylvania"
10.1111/j.1460-2466.1979.tb01731.x,https://academic.oup.com/joc/article/29/3/177/4371808,The Demonstration of Power: Violence Profile No. 10,Journal of Communication,2006-02-07,Michael Morgan,5.0,4.0,"1 Members of the Cultural Indicators research team at The Annenberg School of Communications, University of Pennsylvania"
10.1111/j.1460-2466.1979.tb01731.x,https://academic.oup.com/joc/article/29/3/177/4371808,The Demonstration of Power: Violence Profile No. 10,Journal of Communication,2006-02-07,Marilyn Jackson-Beeck,5.0,5.0,"2 Assistant Professor at the Department of Communication, Cleveland State University. This research is conducted under grants from the National Institute of Mental Health and the American Medical Association. A Technical Report is available for $17.50 from the first author (checks to be made payable to the Trustees of the University of Pennsylvania). Portions of this article will also appear in (6)"
10.1111/j.1460-2466.1979.tb01732.x,https://academic.oup.com/joc/article/29/3/197/4371812,Program/Commercial Separators in Children's Television Programming,Journal of Communication,2006-02-07,Edward L. Palmer,2.0,1.0,1 Associate Professor in the Department of Psychology at Davidson College
10.1111/j.1460-2466.1979.tb01732.x,https://academic.oup.com/joc/article/29/3/197/4371812,Program/Commercial Separators in Children's Television Programming,Journal of Communication,2006-02-07,Cynthia N. McDowell,2.0,2.0,"2 An Honors Center graduate, currently serving as Assistant to the President of Davidson College"
10.1111/j.1460-2466.1979.tb01733.x,https://academic.oup.com/joc/article/29/3/202/4371819,Subtle Sex-Role Cues in Children's Commercials,Journal of Communication,2006-02-07,Renate L. Welch,4.0,1.0,"1 Staff member, all at the Center for Research on the Influences of Television on Children, Department of Human Development, University of Kansas, Lawrence"
10.1111/j.1460-2466.1979.tb01733.x,https://academic.oup.com/joc/article/29/3/202/4371819,Subtle Sex-Role Cues in Children's Commercials,Journal of Communication,2006-02-07,Aletha Huston-Stein,4.0,2.0,"1 Staff member, all at the Center for Research on the Influences of Television on Children, Department of Human Development, University of Kansas, Lawrence"
10.1111/j.1460-2466.1979.tb01733.x,https://academic.oup.com/joc/article/29/3/202/4371819,Subtle Sex-Role Cues in Children's Commercials,Journal of Communication,2006-02-07,John C. Wright,4.0,3.0,"1 Staff member, all at the Center for Research on the Influences of Television on Children, Department of Human Development, University of Kansas, Lawrence"
10.1111/j.1460-2466.1979.tb01733.x,https://academic.oup.com/joc/article/29/3/202/4371819,Subtle Sex-Role Cues in Children's Commercials,Journal of Communication,2006-02-07,Robert Plehal,4.0,4.0,"1 Staff member, all at the Center for Research on the Influences of Television on Children, Department of Human Development, University of Kansas, Lawrence"
10.1111/j.1460-2466.1979.tb01734.x,https://academic.oup.com/joc/article/29/3/210/4371823,Children's Understanding of the Nature of Television Characters,Journal of Communication,2006-02-07,Joanne M. Quarfoth,1.0,1.0,"1 A Ph.D. candidate in the Department of Psychology at the University of Michigan. This study was conceived as part of a larger project on children's attention to and retention of television commercial content that was funded by General Mills Corporation. The author wishes to thank Harold Stevenson for his advice on research design, and to thank Linda Hatt, Laurie Koltes, and Eileen Quarfoth for their help in data collection. Appreciation is also expressed to the principal, staff, and kindergarten and first-grade children of St. Columba School in St. Paul, Minnesota, and to the leaders and members of several Boy Scout and Girl Scout troops in Ann Arbor, Michigan, for their participation in the study"
10.1111/j.1460-2466.1979.tb01735.x,https://academic.oup.com/joc/article/29/3/219/4371830,Books,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb02940.x,https://academic.oup.com/joc/article/29/2/3/4371642,intercom,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1979.tb02941.x,https://academic.oup.com/joc/article/29/2/11/4371644,"Editorial Ideals, Editorial Illusions",Journal of Communication,2006-02-07,Leo Bogart,1.0,1.0,"1 Leo Bogart, a sociologist, is executive vice president and general manager of the Newspaper Advertising Bureau. The author gratefully acknowledges the contribution of Charles Lehman in the execution and analysis of the editors survey"
10.1111/j.1460-2466.1979.tb02942.x,https://academic.oup.com/joc/article/29/2/22/4371645,Talking and Not Talking About Sex: Male and Female Vocabularies,Journal of Communication,2006-02-07,Janet S. Sanders,2.0,1.0,1 Janet S. Sanders is Assistant Professor of Speech Communication at the University of Missouri-St. Louis
10.1111/j.1460-2466.1979.tb02942.x,https://academic.oup.com/joc/article/29/2/22/4371645,Talking and Not Talking About Sex: Male and Female Vocabularies,Journal of Communication,2006-02-07,William L. Robinson,2.0,2.0,2 William L. Robinson is Assistant Professor of Speech Communication at Purdue University-Calument Campus
