issueURL_outdated,category_outdated,category,issueURL,TO_EXCLUDE,TO_EXCLUDE_outdated,Kristen_Ccomment,Yijie_Comment,Haley_Comment,Hongtao_Comment
https://academic.oup.com/joc/issue/32/3?browseBy=volume,Mariage and the Family,Mariage and the Family,https://academic.oup.com/joc/issue/32/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/32/3?browseBy=volume,Marriage and the Family,Marriage and the Family,https://academic.oup.com/joc/issue/32/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/31/1?browseBy=volume,Measuring Media Influence,Measuring Media Influence,https://academic.oup.com/joc/issue/31/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/25/3?browseBy=volume,Media and Medicine,Media and Medicine,https://academic.oup.com/joc/issue/25/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/34/2?browseBy=volume,Media Effects on the Young,Media Effects on the Young,https://academic.oup.com/joc/issue/34/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/33/1?browseBy=volume,Media Fantasies,Media Fantasies,https://academic.oup.com/joc/issue/33/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/25/2?browseBy=volume,Media Language,Media Language,https://academic.oup.com/joc/issue/25/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/30/4?browseBy=volume,Media Politics,Media Politics,https://academic.oup.com/joc/issue/30/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/jcmc/issue/8/1?browseBy=volume,Message Board,Message Board,https://academic.oup.com/jcmc/issue/8/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/36/1?browseBy=volume,Music Videos,Music Videos,https://academic.oup.com/joc/issue/36/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/1?browseBy=volume,New Approaches to Development,New Approaches to Development,https://academic.oup.com/joc/issue/28/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/24/1?browseBy=volume,New Books in Communications,New Books in Communications,https://academic.oup.com/joc/issue/24/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/43/3?browseBy=volume,"New Directions, New Agendas","New Directions, New Agendas",https://academic.oup.com/joc/issue/43/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/4/1?browseBy=volume,News,News,https://academic.oup.com/joc/issue/4/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/6/1?browseBy=volume,news,news,https://academic.oup.com/joc/issue/6/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/26/3?browseBy=volume,Nonverbal Communication,Nonverbal Communication,https://academic.oup.com/joc/issue/26/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/21/2?browseBy=volume,Notable Quotes,Notable Quotes,https://academic.oup.com/joc/issue/21/2?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/hcr/issue/12/3?browseBy=volume,Note to Contributors,Note to Contributors,https://academic.oup.com/hcr/issue/12/3?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/6/2?browseBy=volume,"Notes, Quotes, and Anecdotes","Notes, Quotes, and Anecdotes",https://academic.oup.com/joc/issue/6/2?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/45/4?browseBy=volume,Notice,Notice,https://academic.oup.com/joc/issue/45/4?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/39/3?browseBy=volume,Obstacles to Information Equity,Obstacles to Information Equity,https://academic.oup.com/joc/issue/39/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/41/1?browseBy=volume,Of Cultural Import,Of Cultural Import,https://academic.oup.com/joc/issue/41/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ct/issue/8/2?browseBy=volume,On Masculinity,On Masculinity,https://academic.oup.com/ct/issue/8/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/jcmc/issue/25/6?browseBy=volume,Online Social Regulation,Online Social Regulation,https://academic.oup.com/jcmc/issue/25/6?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/hcr/issue/44/1?browseBy=volume,Original article,Original article,https://academic.oup.com/hcr/issue/44/1?browseBy=volume,FALSE,FALSE,FALSE,didnt find it,FALSE,
https://academic.oup.com/ccc/issue/9/1?browseBy=volume,Original Article,Original Article,https://academic.oup.com/ccc/issue/9/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/jcmc/issue/23/1?browseBy=volume,ORIGINAL ARTICLE,ORIGINAL ARTICLE,https://academic.oup.com/jcmc/issue/23/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ccc/issue/1/1?browseBy=volume,Original Articles,Original Articles,https://academic.oup.com/ccc/issue/1/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/68/1?browseBy=volume,Original articles,Original articles,https://academic.oup.com/joc/issue/68/1?browseBy=volume,FALSE,FALSE,,didnt find it,,
https://academic.oup.com/hcr/issue/47/4?browseBy=volume,Original Research,Original Research,https://academic.oup.com/hcr/issue/47/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/14/3?browseBy=volume,"Other Places, Other Times","Other Places, Other Times",https://academic.oup.com/joc/issue/14/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/25/1?browseBy=volume,Paranormal Communication,Paranormal Communication,https://academic.oup.com/joc/issue/25/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ct/issue/1/3?browseBy=volume,Poem,Poem,https://academic.oup.com/ct/issue/1/3?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/ct/issue/12/3?browseBy=volume,Postscript,Postscript,https://academic.oup.com/ct/issue/12/3?browseBy=volume,TRUE,FALSE,TRUE,,TRUE,
https://academic.oup.com/joc/issue/6/4?browseBy=volume,Postscripts and Queries,Postscripts and Queries,https://academic.oup.com/joc/issue/6/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/56/3?browseBy=volume,Presidential Address,Presidential Address,https://academic.oup.com/joc/issue/56/3?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/30/3?browseBy=volume,Public Broadcasting,Public Broadcasting,https://academic.oup.com/joc/issue/30/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/30/3?browseBy=volume,Public Broadcasting: A Bibliography,Public Broadcasting: A Bibliography,https://academic.oup.com/joc/issue/30/3?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/9/3?browseBy=volume,Publications Received,Publications Received,https://academic.oup.com/joc/issue/9/3?browseBy=volume,TRUE,FALSE,TRUE,TRUE,TRUE,
https://academic.oup.com/jcmc/issue/22/1?browseBy=volume,Reflecting on Connecting: Meta-Analysis of Differences between Computer-Mediated and Face-to-Face Self-Disclosure,Reflecting on Connecting: Meta-Analysis of Differences between Computer-Mediated and Face-to-Face Self-Disclosure,https://academic.oup.com/jcmc/issue/22/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ct/issue/17/1?browseBy=volume,Regular Articles,Regular Articles,https://academic.oup.com/ct/issue/17/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/hcr/issue/48/1?browseBy=volume,Replication Note,Replication Note,https://academic.oup.com/hcr/issue/48/1?browseBy=volume,FALSE,FALSE,didn't find it,,,
https://academic.oup.com/joc/issue/7/4?browseBy=volume,Reports,Reports,https://academic.oup.com/joc/issue/7/4?browseBy=volume,TRUE,FALSE,,,,
https://academic.oup.com/joc/issue/4/2?browseBy=volume,Reports of Study and Research Committees,Reports of Study and Research Committees,https://academic.oup.com/joc/issue/4/2?browseBy=volume,TRUE,FALSE,TRUE,,,
https://academic.oup.com/joc/issue/42/3?browseBy=volume,Research Article,Research Article,https://academic.oup.com/joc/issue/42/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/jcmc/issue/23/2?browseBy=volume,Research Articles,Research Articles,https://academic.oup.com/jcmc/issue/23/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/hcr/issue/27/2?browseBy=volume,Research note,Research Note,https://academic.oup.com/hcr/issue/28/1?browseBy=volume,FALSE,FALSE,,didnt find it,FALSE,
https://academic.oup.com/hcr/issue/28/1?browseBy=volume,Research Note,Research note,https://academic.oup.com/hcr/issue/27/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/hcr/issue/47/4?browseBy=volume,Research Notes,Research Notes,https://academic.oup.com/hcr/issue/47/4?browseBy=volume,TRUE,FALSE,TRUE,,,
https://academic.oup.com/joc/issue/26/2?browseBy=volume,Research on Television and the Young,Research on Television and the Young,https://academic.oup.com/joc/issue/26/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/47/3?browseBy=volume,Reserarch Articles,Reserarch Articles,https://academic.oup.com/joc/issue/47/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ccc/issue/10/1?browseBy=volume,Retraction,Retraction,https://academic.oup.com/ccc/issue/10/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/jcmc/issue/22/1?browseBy=volume,Retraction Statement: Antecedents and Consequences of Gender Swapping in Online Games,Retraction Statement: Antecedents and Consequences of Gender Swapping in Online Games,https://academic.oup.com/jcmc/issue/22/1?browseBy=volume,TRUE,FALSE,TRUE,TRUE,TRUE,
https://academic.oup.com/joc/issue/36/4?browseBy=volume,Review,Review,https://academic.oup.com/joc/issue/36/4?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/4/3?browseBy=volume,Review Article,Review Article,https://academic.oup.com/joc/issue/4/3?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/47/4?browseBy=volume,Review Articles,Review Articles,https://academic.oup.com/joc/issue/47/4?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/49/4?browseBy=volume,Review Editor's Note,Review Editor's Note,https://academic.oup.com/joc/issue/49/4?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/61/1?browseBy=volume,Review essay,Review essay,https://academic.oup.com/joc/issue/61/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/43/2?browseBy=volume,Review Essay,Review Essay,https://academic.oup.com/joc/issue/43/2?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/42/2?browseBy=volume,Review Essays,Review Essays,https://academic.oup.com/joc/issue/42/2?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/40/1?browseBy=volume,Reviewe,Reviewe,https://academic.oup.com/joc/issue/40/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/hcr/issue/48/2?browseBy=volume,Reviewer Acknowledgement,Reviewer Acknowledgement,https://academic.oup.com/hcr/issue/48/2?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/3/1?browseBy=volume,Reviews,Reviews,https://academic.oup.com/joc/issue/3/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/26/4?browseBy=volume,Revolution,Revolution,https://academic.oup.com/joc/issue/26/4?browseBy=volume,TRUE,FALSE,,,,
https://academic.oup.com/joc/issue/30/2?browseBy=volume,Satellite Broadcasting and Communications Policy,Satellite Broadcasting and Communications Policy,https://academic.oup.com/joc/issue/30/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/29/4?browseBy=volume,Satellites for Rural Development,Satellites for Rural Development,https://academic.oup.com/joc/issue/29/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/40/4?browseBy=volume,Science and the News,Science and the News,https://academic.oup.com/joc/issue/40/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/31/2?browseBy=volume,"Science: News, Controversy, Drama","Science: News, Controversy, Drama",https://academic.oup.com/joc/issue/31/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/26/2?browseBy=volume,Sesame Street Around the World,Sesame Street Around the World,https://academic.oup.com/joc/issue/26/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/26/2?browseBy=volume,Setting the Political Agenda,Setting the Political Agenda,https://academic.oup.com/joc/issue/26/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/26/2?browseBy=volume,Setting the Political Agenda: Government by Media?,Setting the Political Agenda: Government by Media?,https://academic.oup.com/joc/issue/26/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/27/2?browseBy=volume,"Sex, Violence, and the Rules of the Game","Sex, Violence, and the Rules of the Game",https://academic.oup.com/joc/issue/27/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ct/issue/2/2?browseBy=volume,Social Approaches,Social Approaches,https://academic.oup.com/ct/issue/2/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/2?browseBy=volume,Social Research on Broadcasting,Social Research on Broadcasting,https://academic.oup.com/joc/issue/28/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/38/2?browseBy=volume,Sodal Science and Pornography,Sodal Science and Pornography,https://academic.oup.com/joc/issue/38/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/22/4?browseBy=volume,Special Book Review Section,Special Book Review Section,https://academic.oup.com/joc/issue/22/4?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/ct/issue/32/2?browseBy=volume,Special Commentary Section,Special Commentary Section,https://academic.oup.com/ct/issue/32/2?browseBy=volume,TRUE,FALSE,,,,
https://academic.oup.com/ct/issue/17/1?browseBy=volume,Special Issue Articles,Special Issue Articles,https://academic.oup.com/ct/issue/17/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ccc/issue/11/1?browseBy=volume,Special Issue: Media and the Extreme Right,Special Issue: Media and the Extreme Right,https://academic.oup.com/ccc/issue/11/1?browseBy=volume,TRUE,FALSE,TRUE,,TRUE,"HH: I am not sure whether introduction to the special issue should be considered as Research papers, for example, https://academic.oup.com/ccc/article/14/3/487/6308631 , https://academic.oup.com/ccc/issue/11/1?browseBy=volume. "
https://academic.oup.com/ccc/issue/12/2?browseBy=volume,Special Issue: Value Added: Reconsidering Women-Centered Media and Viewership,Special Issue: Value Added: Reconsidering Women-Centered Media and Viewership,https://academic.oup.com/ccc/issue/12/2?browseBy=volume,TRUE,FALSE,,,,
https://academic.oup.com/jcmc/issue/14/3?browseBy=volume,Special Section,Special Section,https://academic.oup.com/jcmc/issue/14/3?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/ct/issue/3/1?browseBy=volume,Specifying the ELM,Specifying the ELM,https://academic.oup.com/ct/issue/3/1?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,FALSE,,
https://academic.oup.com/joc/issue/27/3?browseBy=volume,Sports: The Medium is the Stadium,Sports: The Medium is the Stadium,https://academic.oup.com/joc/issue/27/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/30/2?browseBy=volume,Strategies of Deception,Strategies of Deception,https://academic.oup.com/joc/issue/30/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/34/3?browseBy=volume,Studies on Sex and Violence,Studies on Sex and Violence,https://academic.oup.com/joc/issue/34/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/37/1?browseBy=volume,Symposium,Symposium,https://academic.oup.com/joc/issue/37/1?browseBy=volume,TRUE,TRUE,FALSE,FALSE,TRUE,
https://academic.oup.com/joc/issue/43/2?browseBy=volume,"Symposium Communication, Culture, and Identity","Symposium Communication, Culture, and Identity",https://academic.oup.com/joc/issue/43/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/hcr/issue/15/2?browseBy=volume,Symposium on Mass and Interpersonal Communication,Symposium on Mass and Interpersonal Communication,https://academic.oup.com/hcr/issue/15/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/43/2?browseBy=volume,Symposium: Agenda Setting Revisited,Symposium: Agenda Setting Revisited,https://academic.oup.com/joc/issue/43/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/46/3?browseBy=volume,Symposium: Biology and Communication,Symposium: Biology and Communication,https://academic.oup.com/joc/issue/46/3?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/44/1?browseBy=volume,Symposium: Books on Books on Books…,Symposium: Books on Books on Books…,https://academic.oup.com/joc/issue/44/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/44/3?browseBy=volume,Symposium: Communication in China,Symposium: Communication in China,https://academic.oup.com/joc/issue/44/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/42/2?browseBy=volume,Symposium: Communication Scholarship and Political Correctness,Symposium: Communication Scholarship and Political Correctness,https://academic.oup.com/joc/issue/42/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/43/1?browseBy=volume,"Symposium: Communication Theory, Mathematical Models, and Social Policy","Symposium: Communication Theory, Mathematical Models, and Social Policy",https://academic.oup.com/joc/issue/43/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/46/4?browseBy=volume,Symposium: Dynamic Social Impact Theory and Communication,Symposium: Dynamic Social Impact Theory and Communication,https://academic.oup.com/joc/issue/46/4?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/44/4?browseBy=volume,Symposium: Focus on Latin America,Symposium: Focus on Latin America,https://academic.oup.com/joc/issue/44/4?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/45/4?browseBy=volume,Symposium: Horizons of the State: Information Policy and Power,Symposium: Horizons of the State: Information Policy and Power,https://academic.oup.com/joc/issue/45/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/45/2?browseBy=volume,Symposium: Images in Retrospect,Symposium: Images in Retrospect,https://academic.oup.com/joc/issue/45/2?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/46/3?browseBy=volume,Symposium: Intellectual Roots of Communication Research,Symposium: Intellectual Roots of Communication Research,https://academic.oup.com/joc/issue/46/3?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/42/3?browseBy=volume,Symposium: Journalism in Crisis and Change,Symposium: Journalism in Crisis and Change,https://academic.oup.com/joc/issue/42/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/42/1?browseBy=volume,Symposium: Making and Remaking Communications Policy,Symposium: Making and Remaking Communications Policy,https://academic.oup.com/joc/issue/42/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/42/2?browseBy=volume,Symposium: Television News and Its Dis-Contents,Symposium: Television News and Its Dis-Contents,https://academic.oup.com/joc/issue/42/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/46/1?browseBy=volume,Symposium: The Net,Symposium: The Net,https://academic.oup.com/joc/issue/46/1?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/42/4?browseBy=volume,Symposium: Virtual Reality: A Communication Perspective,Symposium: Virtual Reality: A Communication Perspective,https://academic.oup.com/joc/issue/42/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/39/3?browseBy=volume,Technological Alternatives to Information Inequity,Technological Alternatives to Information Inequity,https://academic.oup.com/joc/issue/39/3?browseBy=volume,FALSE,FALSE,FALSE,TRUE,TRUE,
https://academic.oup.com/joc/issue/35/2?browseBy=volume,Telecommunications Development: The U.S. Effort,Telecommunications Development: The U.S. Effort,https://academic.oup.com/joc/issue/35/2?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/28/3?browseBy=volume,Teleconferencing,Teleconferencing,https://academic.oup.com/joc/issue/28/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/36/2?browseBy=volume,Testing Geographical Bias in International News,Testing Geographical Bias in International News,https://academic.oup.com/joc/issue/36/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/32/4?browseBy=volume,The “New Technology”,The “New Technology”,https://academic.oup.com/joc/issue/32/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/43/4?browseBy=volume,The Academic Wars,The Academic Wars,https://academic.oup.com/joc/issue/43/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/ct/issue/7/2?browseBy=volume,The Complicity of Essentializing Difference,The Complicity of Essentializing Difference,https://academic.oup.com/ct/issue/7/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/1?browseBy=volume,The Development Set,The Development Set,https://academic.oup.com/joc/issue/28/1?browseBy=volume,TRUE,FALSE,TRUE,,,
https://academic.oup.com/joc/issue/43/3?browseBy=volume,The Diciplinary Status of Communication Research,The Diciplinary Status of Communication Research,https://academic.oup.com/joc/issue/43/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/27/4?browseBy=volume,The Far North,The Far North,https://academic.oup.com/joc/issue/27/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/9/1?browseBy=volume,The Forum,The Forum,https://academic.oup.com/joc/issue/9/1?browseBy=volume,TRUE,TRUE,,,,
https://academic.oup.com/joc/issue/26/3?browseBy=volume,The Historical Perspective,The Historical Perspective,https://academic.oup.com/joc/issue/26/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/31/1?browseBy=volume,The Information Society,The Information Society,https://academic.oup.com/joc/issue/31/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/31/3?browseBy=volume,The Living McLuhan,The Living McLuhan,https://academic.oup.com/joc/issue/31/3?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/6/3?browseBy=volume,The Logical Animal,The Logical Animal,https://academic.oup.com/joc/issue/6/3?browseBy=volume,FALSE,FALSE,FALSE,FALSE,,
https://academic.oup.com/joc/issue/35/3?browseBy=volume,The Marketplace of Ideas Revisited,The Marketplace of Ideas Revisited,https://academic.oup.com/joc/issue/35/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/35/1?browseBy=volume,The Mediated Ministry,The Mediated Ministry,https://academic.oup.com/joc/issue/35/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/6/2?browseBy=volume,The National Society for the Study of Communication,The National Society for the Study of Communication,https://academic.oup.com/joc/issue/6/2?browseBy=volume,TRUE,FALSE,TRUE,,,
https://academic.oup.com/joc/issue/37/1?browseBy=volume,The New Telecommunications Marketplace,The New Telecommunications Marketplace,https://academic.oup.com/joc/issue/37/1?browseBy=volume,FALSE,FALSE,FALSE,TRUE,TRUE,
https://academic.oup.com/ct/issue/1/1?browseBy=volume,The New Telecommunications Marketplace,The Politics of Language,https://academic.oup.com/joc/issue/29/2?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/29/2?browseBy=volume,The Politics of Language,"The Press, the U.S., and UNESCO",https://academic.oup.com/joc/issue/31/4?browseBy=volume,FALSE,FALSE,FALSE：only the first editorial one was not research paper,,,
https://academic.oup.com/joc/issue/39/1?browseBy=volume,The Politics of Language,The Rhetoric of Revolt,https://academic.oup.com/joc/issue/26/4?browseBy=volume,FALSE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/31/4?browseBy=volume,"The Press, the U.S., and UNESCO",The Search for a Usable History,https://academic.oup.com/joc/issue/43/4?browseBy=volume,FALSE,FALSE,FALSE：only the first dialoguel one was not research paper,,,
https://academic.oup.com/joc/issue/9/4?browseBy=volume,"The Press, the U.S., and UNESCO",The Social Construction of Information Poverty,https://academic.oup.com/joc/issue/39/3?browseBy=volume,FALSE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/26/4?browseBy=volume,The Rhetoric of Revolt,The social Distribution of the New Technologies,https://academic.oup.com/joc/issue/39/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/3?browseBy=volume,The Rhetoric of Revolt,The Social Meanings of Art,https://academic.oup.com/joc/issue/29/4?browseBy=volume,FALSE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/43/4?browseBy=volume,The Search for a Usable History,The Television Audience,https://academic.oup.com/joc/issue/36/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/1?browseBy=volume,The Search for a Usable History,The U.S. Faces WARC,https://academic.oup.com/joc/issue/29/1?browseBy=volume,TRUE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/39/3?browseBy=volume,The Social Construction of Information Poverty,Third World News and Views,https://academic.oup.com/joc/issue/29/2?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/1?browseBy=volume,The Social Construction of Information Poverty,Transborder Data Flow: New Frontiers—Or None?,https://academic.oup.com/joc/issue/29/3?browseBy=volume,TRUE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/39/3?browseBy=volume,The social Distribution of the New Technologies,TV News,https://academic.oup.com/joc/issue/27/4?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/26/4?browseBy=volume,The social Distribution of the New Technologies,UNESCO's Mass Media Declaration: A Forum of Three Worlds,https://academic.oup.com/joc/issue/29/2?browseBy=volume,FALSE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/29/4?browseBy=volume,The Social Meanings of Art,Violence on the Screen,https://academic.oup.com/joc/issue/28/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/27/2?browseBy=volume,The Social Meanings of Art,Visible Audibles,https://academic.oup.com/ct/issue/1/1?browseBy=volume,TRUE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/36/3?browseBy=volume,The Television Audience,War in Peace: Public Discourse in the Nuclear Age,https://academic.oup.com/joc/issue/39/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/jcmc/issue/25/6?browseBy=volume,The Television Audience,"We Go, but Too Slowly",https://academic.oup.com/joc/issue/9/4?browseBy=volume,TRUE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/29/1?browseBy=volume,The U.S. Faces WARC,Western European Broadcasting in Transition,https://academic.oup.com/joc/issue/28/3?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/25/2?browseBy=volume,The U.S. Faces WARC,What Does ‘She’ Mean?,https://academic.oup.com/joc/issue/28/1?browseBy=volume,FALSE,FALSE,dind't find it,,,
https://academic.oup.com/joc/issue/29/2?browseBy=volume,Third World News and Views,What Does “She” Mean?,https://academic.oup.com/joc/issue/28/1?browseBy=volume,FALSE,FALSE,,,,
https://academic.oup.com/joc/issue/28/4?browseBy=volume,Third World News and Views,What IS News?,https://academic.oup.com/joc/issue/26/4?browseBy=volume,FALSE,FALSE,FALSE：only the first dialoguel one was not research paper,,,
